,"(mm) Precipitation (gridMET) at -78.2999E,34.0820N, 2015-01-01 to 2026-03-20"
3/11/2022,0
4/11/2022,0
5/11/2022,0
6/11/2022,0
7/11/2022,0
8/11/2022,0
9/11/2022,0
10/11/2022,23
11/11/2022,3
12/11/2022,0
13/11/2022,0
14/11/2022,0
15/11/2022,7
16/11/2022,0
17/11/2022,0
18/11/2022,0
19/11/2022,0
20/11/2022,0
21/11/2022,0
22/11/2022,3.3
23/11/2022,0.8
24/11/2022,4.7
25/11/2022,1.8
26/11/2022,0
27/11/2022,0.4
28/11/2022,0
29/11/2022,0
30/11/2022,7
1/12/2022,0
2/12/2022,0
3/12/2022,2
4/12/2022,0
5/12/2022,0
6/12/2022,0
7/12/2022,0
8/12/2022,2.2
9/12/2022,0
10/12/2022,0
11/12/2022,1.2
12/12/2022,0
13/12/2022,0
14/12/2022,0.7
15/12/2022,3.7
16/12/2022,0
17/12/2022,0
18/12/2022,0
19/12/2022,0
20/12/2022,17.9
21/12/2022,4.6
22/12/2022,14
23/12/2022,0
24/12/2022,0
25/12/2022,0
26/12/2022,0
27/12/2022,0
28/12/2022,0
29/12/2022,0
30/12/2022,0
31/12/2022,0.9
1/01/2023,0
2/01/2023,0
3/01/2023,0
4/01/2023,7.3
5/01/2023,0
6/01/2023,0
7/01/2023,0
8/01/2023,0
9/01/2023,0
10/01/2023,0
11/01/2023,0
12/01/2023,2.5
13/01/2023,0
14/01/2023,0
15/01/2023,0
16/01/2023,0
17/01/2023,0.4
18/01/2023,0
19/01/2023,0
20/01/2023,0
21/01/2023,2.7
22/01/2023,48
23/01/2023,0
24/01/2023,0
25/01/2023,7.8
26/01/2023,0
27/01/2023,0
28/01/2023,0
29/01/2023,6.3
30/01/2023,0.9
31/01/2023,0
1/02/2023,0
2/02/2023,10.1
3/02/2023,2.1
4/02/2023,0
5/02/2023,8
6/02/2023,0
7/02/2023,0
8/02/2023,0
9/02/2023,0
10/02/2023,7.5
11/02/2023,39.9
12/02/2023,1.7
13/02/2023,0
14/02/2023,0
15/02/2023,0
16/02/2023,0
17/02/2023,1.5
18/02/2023,0
19/02/2023,0
20/02/2023,0
21/02/2023,0
22/02/2023,0.5
23/02/2023,9.1
24/02/2023,2.7
25/02/2023,0.4
26/02/2023,0
27/02/2023,0
28/02/2023,0.4
1/03/2023,0
2/03/2023,0
3/03/2023,0.3
4/03/2023,0
5/03/2023,0
6/03/2023,0
7/03/2023,0
8/03/2023,0
9/03/2023,0
10/03/2023,6.1
11/03/2023,0
12/03/2023,8.7
13/03/2023,0
14/03/2023,0
15/03/2023,0
16/03/2023,0
17/03/2023,3.5
18/03/2023,4.6
19/03/2023,0
20/03/2023,0
21/03/2023,0
22/03/2023,0
23/03/2023,0
24/03/2023,0
25/03/2023,0.6
26/03/2023,41.2
27/03/2023,0.8
28/03/2023,0.3
29/03/2023,0
30/03/2023,0
31/03/2023,0
1/04/2023,0
2/04/2023,0
3/04/2023,3.1
4/04/2023,0
5/04/2023,0
6/04/2023,0
7/04/2023,2
8/04/2023,36
9/04/2023,0.6
10/04/2023,0
11/04/2023,0
12/04/2023,0
13/04/2023,5.1
14/04/2023,3.4
15/04/2023,0
16/04/2023,0
17/04/2023,0
18/04/2023,0
19/04/2023,0
20/04/2023,0
21/04/2023,0
22/04/2023,15.2
23/04/2023,0
24/04/2023,0
25/04/2023,0
26/04/2023,0
27/04/2023,8.1
28/04/2023,0.5
29/04/2023,9.5
30/04/2023,21.9
1/05/2023,0
2/05/2023,0
3/05/2023,0
4/05/2023,0
5/05/2023,0
6/05/2023,0
7/05/2023,0
8/05/2023,0
9/05/2023,0
10/05/2023,0
11/05/2023,0
12/05/2023,0
13/05/2023,0
14/05/2023,0
15/05/2023,0
16/05/2023,0
17/05/2023,2.1
18/05/2023,41.7
19/05/2023,57.7
20/05/2023,0
21/05/2023,0.5
22/05/2023,0
23/05/2023,0
24/05/2023,0
25/05/2023,4.1
26/05/2023,16.6
27/05/2023,24
28/05/2023,3
29/05/2023,0
30/05/2023,6.5
31/05/2023,0
1/06/2023,0
2/06/2023,0
3/06/2023,0
4/06/2023,0
5/06/2023,0
6/06/2023,0
7/06/2023,7.4
8/06/2023,2.9
9/06/2023,0
10/06/2023,0
11/06/2023,2.1
12/06/2023,3.4
13/06/2023,0
14/06/2023,0
15/06/2023,0
16/06/2023,0
17/06/2023,0
18/06/2023,0
19/06/2023,3.5
20/06/2023,47.9
21/06/2023,6.4
22/06/2023,13.3
23/06/2023,13.7
24/06/2023,1
25/06/2023,0.4
26/06/2023,7.4
27/06/2023,0
28/06/2023,0
29/06/2023,0
30/06/2023,0
1/07/2023,0
2/07/2023,0
3/07/2023,0.8
4/07/2023,27.2
5/07/2023,4.3
6/07/2023,9.5
7/07/2023,3
8/07/2023,23.9
9/07/2023,9
10/07/2023,1.4
11/07/2023,0
12/07/2023,3.7
13/07/2023,1.2
14/07/2023,1.1
15/07/2023,0.6
16/07/2023,0
17/07/2023,0
18/07/2023,0
19/07/2023,0.9
20/07/2023,1.5
21/07/2023,2.9
22/07/2023,1.9
23/07/2023,34.8
24/07/2023,0
25/07/2023,0.9
26/07/2023,0
27/07/2023,0
28/07/2023,5.7
29/07/2023,6.1
30/07/2023,9.4
31/07/2023,2.1
1/08/2023,12.9
2/08/2023,0
3/08/2023,11.2
4/08/2023,49.8
5/08/2023,0
6/08/2023,0
7/08/2023,8.8
8/08/2023,0
9/08/2023,0
10/08/2023,18.7
11/08/2023,0
12/08/2023,0
13/08/2023,0
14/08/2023,7.9
15/08/2023,0
16/08/2023,14.2
17/08/2023,0
18/08/2023,0
19/08/2023,1.8
20/08/2023,0
21/08/2023,0
22/08/2023,0
23/08/2023,0
24/08/2023,0
25/08/2023,0
26/08/2023,13.2
27/08/2023,39.1
28/08/2023,7.1
29/08/2023,0.9
30/08/2023,144.2
31/08/2023,1.8
1/09/2023,0
2/09/2023,0
3/09/2023,0
4/09/2023,0
5/09/2023,0
6/09/2023,0
7/09/2023,0
8/09/2023,0
9/09/2023,2.3
10/09/2023,0
11/09/2023,0
12/09/2023,0
13/09/2023,1.2
14/09/2023,0
15/09/2023,0
16/09/2023,0
17/09/2023,11.9
18/09/2023,0
19/09/2023,0
20/09/2023,0
21/09/2023,1.3
22/09/2023,30.9
23/09/2023,0.3
24/09/2023,0
25/09/2023,0
26/09/2023,0
27/09/2023,0
28/09/2023,0
29/09/2023,0
30/09/2023,0
1/10/2023,0
2/10/2023,0
3/10/2023,0
4/10/2023,0
5/10/2023,1.2
6/10/2023,1.8
7/10/2023,0
8/10/2023,0
9/10/2023,0
10/10/2023,0
11/10/2023,9.5
12/10/2023,10.9
13/10/2023,0
14/10/2023,0.7
15/10/2023,0
16/10/2023,0
17/10/2023,0
18/10/2023,0
19/10/2023,0
20/10/2023,8.5
21/10/2023,0
22/10/2023,0
23/10/2023,0
24/10/2023,0
25/10/2023,0
26/10/2023,0
27/10/2023,0
28/10/2023,0
29/10/2023,0
30/10/2023,0
31/10/2023,0.8
1/11/2023,0
2/11/2023,0
3/11/2023,0
4/11/2023,0
5/11/2023,0
6/11/2023,0
7/11/2023,0
8/11/2023,0
9/11/2023,0
10/11/2023,1.2
11/11/2023,17.6
12/11/2023,5
13/11/2023,0
14/11/2023,0
15/11/2023,0
16/11/2023,0
17/11/2023,2.9
18/11/2023,0
19/11/2023,0
20/11/2023,0
21/11/2023,7.7
22/11/2023,31.3
23/11/2023,0
24/11/2023,0.8
25/11/2023,0
26/11/2023,8
27/11/2023,0
28/11/2023,0
29/11/2023,0
30/11/2023,0
1/12/2023,1.3
2/12/2023,1.1
3/12/2023,0
4/12/2023,0
5/12/2023,0
6/12/2023,0
7/12/2023,0
8/12/2023,0
9/12/2023,1.3
10/12/2023,42.2
11/12/2023,0
12/12/2023,0
13/12/2023,0
14/12/2023,0
15/12/2023,0
16/12/2023,17.8
17/12/2023,81.5
18/12/2023,0
19/12/2023,0
20/12/2023,0
21/12/2023,0
22/12/2023,0
23/12/2023,0
24/12/2023,0
25/12/2023,0
26/12/2023,24.1
27/12/2023,27.1
28/12/2023,0
29/12/2023,0
30/12/2023,0
31/12/2023,0
1/01/2024,0
2/01/2024,0
3/01/2024,3.1
4/01/2024,0
5/01/2024,0
6/01/2024,4.7
7/01/2024,0
8/01/2024,1.5
9/01/2024,13.8
10/01/2024,0
11/01/2024,0
12/01/2024,2.6
13/01/2024,0
14/01/2024,0
15/01/2024,0
16/01/2024,1.1
17/01/2024,0
18/01/2024,0
19/01/2024,0
20/01/2024,0
21/01/2024,0
22/01/2024,0
23/01/2024,0
24/01/2024,1.2
25/01/2024,0.8
26/01/2024,0.8
27/01/2024,1.2
28/01/2024,0
29/01/2024,0
30/01/2024,1
31/01/2024,0
1/02/2024,0
2/02/2024,0
3/02/2024,0
4/02/2024,0
5/02/2024,0
6/02/2024,0
7/02/2024,0
8/02/2024,0
9/02/2024,0
10/02/2024,0
11/02/2024,11.3
12/02/2024,31.9
13/02/2024,0
14/02/2024,0
15/02/2024,0
16/02/2024,0
17/02/2024,0
18/02/2024,0
19/02/2024,0
20/02/2024,0
21/02/2024,0
22/02/2024,0.5
23/02/2024,9.9
24/02/2024,3
25/02/2024,1.7
26/02/2024,0
27/02/2024,0
28/02/2024,0.5
29/02/2024,0
1/03/2024,41.2
2/03/2024,10.6
3/03/2024,0
4/03/2024,0
5/03/2024,0
6/03/2024,11.1
7/03/2024,0
8/03/2024,1
9/03/2024,9
10/03/2024,0
11/03/2024,0
12/03/2024,0
13/03/2024,0
14/03/2024,0
15/03/2024,0.4
16/03/2024,0
17/03/2024,0.7
18/03/2024,0
19/03/2024,0
20/03/2024,0
21/03/2024,0
22/03/2024,54.8
23/03/2024,2.1
24/03/2024,0
25/03/2024,0
26/03/2024,0
27/03/2024,14.8
28/03/2024,9
29/03/2024,0
30/03/2024,0
31/03/2024,0
1/04/2024,0
2/04/2024,0
3/04/2024,12
4/04/2024,0
5/04/2024,0
6/04/2024,0
7/04/2024,0
8/04/2024,0
9/04/2024,0
10/04/2024,1.4
11/04/2024,12.5
12/04/2024,0
13/04/2024,0
14/04/2024,0
15/04/2024,0
16/04/2024,0
17/04/2024,0
18/04/2024,0
19/04/2024,0.7
20/04/2024,61.5
21/04/2024,17.7
22/04/2024,0
23/04/2024,0
24/04/2024,1
25/04/2024,0
26/04/2024,0
27/04/2024,0
28/04/2024,0
29/04/2024,0
30/04/2024,0
1/05/2024,2.1
2/05/2024,0
3/05/2024,0
4/05/2024,0
5/05/2024,0
6/05/2024,28.1
7/05/2024,0.4
8/05/2024,4.7
9/05/2024,0
10/05/2024,9.3
11/05/2024,0
12/05/2024,0
13/05/2024,8.4
14/05/2024,14.1
15/05/2024,8.4
16/05/2024,0
17/05/2024,0
18/05/2024,0
19/05/2024,0
20/05/2024,0
21/05/2024,0
22/05/2024,0
23/05/2024,0
24/05/2024,0
25/05/2024,0.9
26/05/2024,0
27/05/2024,0.8
28/05/2024,0
29/05/2024,0
30/05/2024,0
31/05/2024,0
1/06/2024,0
2/06/2024,0
3/06/2024,0
4/06/2024,0
5/06/2024,14.3
6/06/2024,2.6
7/06/2024,0
8/06/2024,0
9/06/2024,1.3
10/06/2024,6.3
11/06/2024,0
12/06/2024,0
13/06/2024,0
14/06/2024,0
15/06/2024,1
16/06/2024,0
17/06/2024,0
18/06/2024,0
19/06/2024,0
20/06/2024,0
21/06/2024,13.2
22/06/2024,0
23/06/2024,0
24/06/2024,2.7
25/06/2024,16.9
26/06/2024,0
27/06/2024,3
28/06/2024,0
29/06/2024,0
30/06/2024,0
1/07/2024,1
2/07/2024,0
3/07/2024,0
4/07/2024,0
5/07/2024,0
6/07/2024,0
7/07/2024,0
8/07/2024,0.8
9/07/2024,3.3
10/07/2024,1.1
11/07/2024,100.3
12/07/2024,31.5
13/07/2024,1.8
14/07/2024,0
15/07/2024,0
16/07/2024,0
17/07/2024,4.5
18/07/2024,13.6
19/07/2024,15.5
20/07/2024,0
21/07/2024,8.5
22/07/2024,1.5
23/07/2024,6.8
24/07/2024,25.5
25/07/2024,4.9
26/07/2024,44.9
27/07/2024,0
28/07/2024,0
29/07/2024,0
30/07/2024,0
31/07/2024,0
1/08/2024,0
2/08/2024,6.6
3/08/2024,4.9
4/08/2024,0.9
5/08/2024,14.3
6/08/2024,44.9
7/08/2024,98.5
8/08/2024,36
9/08/2024,0.5
10/08/2024,0
11/08/2024,15.6
12/08/2024,0
13/08/2024,0
14/08/2024,0
15/08/2024,0
16/08/2024,0
17/08/2024,0
18/08/2024,4.3
19/08/2024,0
20/08/2024,13.8
21/08/2024,0
22/08/2024,0
23/08/2024,0
24/08/2024,0
25/08/2024,0.8
26/08/2024,0
27/08/2024,0
28/08/2024,0
29/08/2024,0
30/08/2024,0
31/08/2024,3
1/09/2024,1.5
2/09/2024,34.5
3/09/2024,0
4/09/2024,0
5/09/2024,0
6/09/2024,2.8
7/09/2024,0
8/09/2024,0.3
9/09/2024,0
10/09/2024,0
11/09/2024,0
12/09/2024,0.5
13/09/2024,1.7
14/09/2024,15.5
15/09/2024,33.6
16/09/2024,130.4
17/09/2024,0
18/09/2024,0
19/09/2024,10.6
20/09/2024,0
21/09/2024,0
22/09/2024,7.2
23/09/2024,0
24/09/2024,0.3
25/09/2024,0
26/09/2024,13.8
27/09/2024,7.9
28/09/2024,0
29/09/2024,0
30/09/2024,0
1/10/2024,0
2/10/2024,0
3/10/2024,0
4/10/2024,0
5/10/2024,0
6/10/2024,0
7/10/2024,0
8/10/2024,0
9/10/2024,0
10/10/2024,0
11/10/2024,0
12/10/2024,0
13/10/2024,0
14/10/2024,0
15/10/2024,0
16/10/2024,0
17/10/2024,0
18/10/2024,0
19/10/2024,0
20/10/2024,0
21/10/2024,0
22/10/2024,0
23/10/2024,0
24/10/2024,0
25/10/2024,0
26/10/2024,2.5
27/10/2024,0.8
28/10/2024,0
29/10/2024,0
30/10/2024,0
31/10/2024,0
1/11/2024,0
2/11/2024,0
3/11/2024,0
4/11/2024,0
5/11/2024,0
6/11/2024,0
7/11/2024,2.5
8/11/2024,0
9/11/2024,0
10/11/2024,0
11/11/2024,1.1
12/11/2024,0
13/11/2024,0
14/11/2024,21.9
15/11/2024,0
16/11/2024,0
17/11/2024,0
18/11/2024,0
19/11/2024,1.5
20/11/2024,0
21/11/2024,0
22/11/2024,0
23/11/2024,0
24/11/2024,0
25/11/2024,0
26/11/2024,0
27/11/2024,0
28/11/2024,3.8
29/11/2024,0
30/11/2024,0
1/12/2024,0
2/12/2024,0
3/12/2024,0
4/12/2024,0
5/12/2024,0
6/12/2024,0
7/12/2024,0
8/12/2024,0.5
9/12/2024,1.3
10/12/2024,10.4
11/12/2024,6.8
12/12/2024,0
13/12/2024,0
14/12/2024,0
15/12/2024,0
16/12/2024,0
17/12/2024,0
18/12/2024,5.1
19/12/2024,0
20/12/2024,0
21/12/2024,0
22/12/2024,0
23/12/2024,1.9
24/12/2024,10.4
25/12/2024,0
26/12/2024,2.2
27/12/2024,0
28/12/2024,0
29/12/2024,16
30/12/2024,0
31/12/2024,0
1/01/2025,0
2/01/2025,0
3/01/2025,6.8
4/01/2025,0
5/01/2025,0.4
6/01/2025,10.4
7/01/2025,0
8/01/2025,0
9/01/2025,0
10/01/2025,9.9
11/01/2025,0
12/01/2025,0
13/01/2025,0
14/01/2025,0
15/01/2025,0
16/01/2025,0
17/01/2025,0
18/01/2025,33.3
19/01/2025,0.5
20/01/2025,0
21/01/2025,15.2
22/01/2025,0
23/01/2025,0
24/01/2025,0
25/01/2025,0
26/01/2025,1.5
27/01/2025,5.7
28/01/2025,0
29/01/2025,0
30/01/2025,0
31/01/2025,1.6
1/02/2025,0
2/02/2025,0.9
3/02/2025,0
4/02/2025,0
5/02/2025,0
6/02/2025,0
7/02/2025,0.8
8/02/2025,0
9/02/2025,0.4
10/02/2025,0
11/02/2025,2.3
12/02/2025,0.7
13/02/2025,0.4
14/02/2025,0
15/02/2025,2.2
16/02/2025,11.2
17/02/2025,0
18/02/2025,0
19/02/2025,11.8
20/02/2025,0
21/02/2025,0
22/02/2025,0
23/02/2025,0
24/02/2025,0
25/02/2025,0
26/02/2025,0
27/02/2025,1.5
28/02/2025,0
1/03/2025,0
2/03/2025,0
3/03/2025,0
4/03/2025,0
5/03/2025,36.4
6/03/2025,0
7/03/2025,0
8/03/2025,0
9/03/2025,0
10/03/2025,0
11/03/2025,0
12/03/2025,0
13/03/2025,0
14/03/2025,0
15/03/2025,0
16/03/2025,56.2
17/03/2025,1.2
18/03/2025,0
19/03/2025,0
20/03/2025,1.3
21/03/2025,0
22/03/2025,0
23/03/2025,0
24/03/2025,0.9
25/03/2025,0
26/03/2025,0
27/03/2025,0
28/03/2025,0
29/03/2025,0
30/03/2025,2.3
31/03/2025,13.4
1/04/2025,0
2/04/2025,0
3/04/2025,0
4/04/2025,0
5/04/2025,0
6/04/2025,0
7/04/2025,15
8/04/2025,0
9/04/2025,0
10/04/2025,5.1
11/04/2025,3.8
12/04/2025,0
13/04/2025,0
14/04/2025,0
15/04/2025,0
16/04/2025,0
17/04/2025,0
18/04/2025,0
19/04/2025,0
20/04/2025,0
21/04/2025,0
22/04/2025,0
23/04/2025,11.2
24/04/2025,0.7
25/04/2025,0
26/04/2025,0
27/04/2025,0
28/04/2025,0
29/04/2025,0
30/04/2025,0
1/05/2025,0
2/05/2025,0
3/05/2025,9.3
4/05/2025,0.4
5/05/2025,0
6/05/2025,0
7/05/2025,0
8/05/2025,4.8
9/05/2025,3.7
10/05/2025,45.7
11/05/2025,9.8
12/05/2025,39.5
13/05/2025,0.3
14/05/2025,4.1
15/05/2025,0
16/05/2025,0
17/05/2025,0
18/05/2025,0
19/05/2025,0
20/05/2025,0
21/05/2025,0
22/05/2025,0
23/05/2025,0
24/05/2025,0
25/05/2025,0.4
26/05/2025,0
27/05/2025,69.6
28/05/2025,0
29/05/2025,23
30/05/2025,2.5
31/05/2025,0
1/06/2025,2.3
2/06/2025,0
3/06/2025,0
4/06/2025,11.9
5/06/2025,17.2
6/06/2025,0
7/06/2025,0
8/06/2025,34.3
9/06/2025,6.5
10/06/2025,21.5
11/06/2025,0
12/06/2025,0
13/06/2025,16.6
14/06/2025,12.7
15/06/2025,0
16/06/2025,0
17/06/2025,0.5
18/06/2025,0
19/06/2025,0
20/06/2025,0
21/06/2025,0
22/06/2025,0
23/06/2025,0
24/06/2025,0
25/06/2025,4.7
26/06/2025,0
27/06/2025,1.9
28/06/2025,0
29/06/2025,0.9
30/06/2025,0
1/07/2025,0
2/07/2025,27
3/07/2025,0
4/07/2025,3.2
5/07/2025,53.9
6/07/2025,2.7
7/07/2025,0
8/07/2025,0
9/07/2025,0
10/07/2025,8.6
11/07/2025,0
12/07/2025,0
13/07/2025,1.8
14/07/2025,0.9
15/07/2025,1.4
16/07/2025,5.1
17/07/2025,1.4
18/07/2025,0
19/07/2025,0
20/07/2025,0
21/07/2025,0
22/07/2025,15.2
23/07/2025,2.1
24/07/2025,3.8
25/07/2025,0
26/07/2025,0.5
27/07/2025,16.2
28/07/2025,2.5
29/07/2025,52.5
30/07/2025,34.1
31/07/2025,13.6
1/08/2025,24.5
2/08/2025,0.4
3/08/2025,0
4/08/2025,0
5/08/2025,42.5
6/08/2025,11.3
7/08/2025,21.4
8/08/2025,0
9/08/2025,0
10/08/2025,6.4
11/08/2025,19.5
12/08/2025,19.1
13/08/2025,2
14/08/2025,10.7
15/08/2025,0
16/08/2025,0
17/08/2025,0
18/08/2025,0
19/08/2025,3.6
20/08/2025,5.6
21/08/2025,0
22/08/2025,0
23/08/2025,0
24/08/2025,0
25/08/2025,4
26/08/2025,0
27/08/2025,0
28/08/2025,0
29/08/2025,0
30/08/2025,4.4
31/08/2025,0
1/09/2025,0
2/09/2025,0
3/09/2025,0
4/09/2025,0
5/09/2025,0
6/09/2025,0
7/09/2025,20.9
8/09/2025,0
9/09/2025,0
10/09/2025,0
11/09/2025,0
12/09/2025,0
13/09/2025,0
14/09/2025,0
15/09/2025,0
16/09/2025,0
17/09/2025,0
18/09/2025,0
19/09/2025,0
20/09/2025,0
21/09/2025,0
22/09/2025,0
23/09/2025,0
24/09/2025,0
25/09/2025,0
26/09/2025,13.9
27/09/2025,1.3
28/09/2025,7.6
29/09/2025,96.4
30/09/2025,1.7
1/10/2025,0
2/10/2025,0
3/10/2025,0
4/10/2025,0
5/10/2025,0
6/10/2025,0
7/10/2025,0
8/10/2025,10.1
9/10/2025,0.3
10/10/2025,12.2
11/10/2025,28.6
12/10/2025,48.9
13/10/2025,0.9
14/10/2025,0
15/10/2025,0
16/10/2025,0
17/10/2025,0
18/10/2025,0
19/10/2025,0
20/10/2025,0
21/10/2025,0
22/10/2025,0
23/10/2025,0
24/10/2025,0
25/10/2025,0
26/10/2025,0.5
27/10/2025,10.2
28/10/2025,2.7
29/10/2025,0
30/10/2025,0
31/10/2025,0
1/11/2025,0
2/11/2025,12.3
3/11/2025,0
4/11/2025,0
5/11/2025,0
6/11/2025,0
7/11/2025,0
8/11/2025,0
9/11/2025,3
10/11/2025,1
11/11/2025,0
12/11/2025,0
13/11/2025,0
14/11/2025,0
15/11/2025,0
16/11/2025,0
17/11/2025,0
18/11/2025,0
19/11/2025,0
20/11/2025,0
21/11/2025,0
22/11/2025,0
23/11/2025,0
24/11/2025,0
25/11/2025,11.5
26/11/2025,0
27/11/2025,0
28/11/2025,0
29/11/2025,0
30/11/2025,1.1
1/12/2025,13.4
2/12/2025,23.2
3/12/2025,0
4/12/2025,2.7
5/12/2025,29.5
6/12/2025,4.6
7/12/2025,0
8/12/2025,0
9/12/2025,0
10/12/2025,0
11/12/2025,0
12/12/2025,0
13/12/2025,0
14/12/2025,1.4
15/12/2025,0
16/12/2025,0
17/12/2025,0
18/12/2025,25.7
19/12/2025,0
20/12/2025,0
21/12/2025,0
22/12/2025,0
23/12/2025,0
24/12/2025,0
25/12/2025,0
26/12/2025,0
27/12/2025,0
28/12/2025,0
29/12/2025,0
30/12/2025,0
31/12/2025,0
1/01/2026,0
2/01/2026,0.8
3/01/2026,6
4/01/2026,0
5/01/2026,0
6/01/2026,0
7/01/2026,0
8/01/2026,0
9/01/2026,0
10/01/2026,0
11/01/2026,0.7
12/01/2026,0
13/01/2026,0
14/01/2026,1.2
15/01/2026,0
16/01/2026,0
17/01/2026,1.8
18/01/2026,20.2
19/01/2026,0
20/01/2026,0
21/01/2026,0
22/01/2026,0
23/01/2026,0.8
24/01/2026,0
25/01/2026,5.8
26/01/2026,1.9
27/01/2026,0
28/01/2026,0
29/01/2026,0
30/01/2026,0
31/01/2026,15.1
1/02/2026,0.4
2/02/2026,0
3/02/2026,0
4/02/2026,21.3
5/02/2026,0
6/02/2026,0
7/02/2026,0
8/02/2026,0
9/02/2026,0
10/02/2026,0
11/02/2026,2.4
12/02/2026,0
13/02/2026,0
14/02/2026,0
15/02/2026,10.9
16/02/2026,0
17/02/2026,0
18/02/2026,0
19/02/2026,0
20/02/2026,0
21/02/2026,12.8
22/02/2026,0.8
23/02/2026,0
24/02/2026,0
25/02/2026,0
26/02/2026,8
27/02/2026,11.8
28/02/2026,0
1/03/2026,0
2/03/2026,0
3/03/2026,0
4/03/2026,0
5/03/2026,0
6/03/2026,0
7/03/2026,0
8/03/2026,21.5
9/03/2026,0
10/03/2026,0
11/03/2026,0
12/03/2026,1.2
13/03/2026,0
14/03/2026,0
15/03/2026,2.6
16/03/2026,41
17/03/2026,0
18/03/2026,0
19/03/2026,0
20/03/2026,0
