,"(mm) Precipitation (gridMET) at -77.4705E,34.6437N, 2015-01-01 to 2026-03-23"
"2022-01-26",0
"2022-01-27",0
"2022-01-28",2.6
"2022-01-29",0.3
"2022-01-30",0
"2022-01-31",0
"2022-02-01",0
"2022-02-02",0
"2022-02-03",0
"2022-02-04",7.7
"2022-02-05",0
"2022-02-06",0
"2022-02-07",10.8
"2022-02-08",0
"2022-02-09",0
"2022-02-10",0
"2022-02-11",0
"2022-02-12",0
"2022-02-13",1.3
"2022-02-14",0
"2022-02-15",0
"2022-02-16",0
"2022-02-17",8.4
"2022-02-18",3.6
"2022-02-19",0
"2022-02-20",0
"2022-02-21",0.3
"2022-02-22",0
"2022-02-23",0
"2022-02-24",0
"2022-02-25",0
"2022-02-26",0
"2022-02-27",6.5
"2022-02-28",0
"2022-03-01",0
"2022-03-02",0
"2022-03-03",0
"2022-03-04",0
"2022-03-05",0
"2022-03-06",0
"2022-03-07",0
"2022-03-08",2.2
"2022-03-09",3
"2022-03-10",0.6
"2022-03-11",2.9
"2022-03-12",13.1
"2022-03-13",0
"2022-03-14",0
"2022-03-15",0
"2022-03-16",5.1
"2022-03-17",0
"2022-03-18",0
"2022-03-19",0
"2022-03-20",0
"2022-03-21",0
"2022-03-22",0
"2022-03-23",16.9
"2022-03-24",24.3
"2022-03-25",0
"2022-03-26",0
"2022-03-27",0
"2022-03-28",0
"2022-03-29",0
"2022-03-30",0
"2022-03-31",11
"2022-04-01",0
"2022-04-02",0
"2022-04-03",0
"2022-04-04",0
"2022-04-05",37.7
"2022-04-06",3.3
"2022-04-07",0
"2022-04-08",0
"2022-04-09",0
"2022-04-10",0
"2022-04-11",0
"2022-04-12",0
"2022-04-13",0
"2022-04-14",0
"2022-04-15",0
"2022-04-16",1
"2022-04-17",0.4
"2022-04-18",23.7
"2022-04-19",0
"2022-04-20",0
"2022-04-21",0
"2022-04-22",0
"2022-04-23",0
"2022-04-24",0
"2022-04-25",0
"2022-04-26",1.7
"2022-04-27",0
"2022-04-28",0
"2022-04-29",3.6
"2022-04-30",0
"2022-05-01",0.4
"2022-05-02",0
"2022-05-03",0
"2022-05-04",1.8
"2022-05-05",0
"2022-05-06",0
"2022-05-07",14.4
"2022-05-08",0.6
"2022-05-09",0
"2022-05-10",0
"2022-05-11",1.2
"2022-05-12",5.3
"2022-05-13",4.1
"2022-05-14",3.3
"2022-05-15",0
"2022-05-16",5.1
"2022-05-17",0
"2022-05-18",0
"2022-05-19",0
"2022-05-20",0
"2022-05-21",0
"2022-05-22",0
"2022-05-23",12.9
"2022-05-24",3
"2022-05-25",0
"2022-05-26",0
"2022-05-27",3.9
"2022-05-28",0
"2022-05-29",0
"2022-05-30",0
"2022-05-31",0
"2022-06-01",0
"2022-06-02",2.2
"2022-06-03",69
"2022-06-04",0
"2022-06-05",0
"2022-06-06",0
"2022-06-07",0
"2022-06-08",4.8
"2022-06-09",2.7
"2022-06-10",0
"2022-06-11",0
"2022-06-12",27.9
"2022-06-13",0
"2022-06-14",0
"2022-06-15",0
"2022-06-16",0
"2022-06-17",2.8
"2022-06-18",0
"2022-06-19",0
"2022-06-20",0
"2022-06-21",0
"2022-06-22",11.9
"2022-06-23",1.5
"2022-06-24",0
"2022-06-25",0
"2022-06-26",0
"2022-06-27",6.6
"2022-06-28",4.9
"2022-06-29",2.4
"2022-06-30",0
"2022-07-01",5.4
"2022-07-02",3.3
"2022-07-03",4.9
"2022-07-04",1.5
"2022-07-05",0
"2022-07-06",11.4
"2022-07-07",37.1
"2022-07-08",15.4
"2022-07-09",55.5
"2022-07-10",1.6
"2022-07-11",0
"2022-07-12",0
"2022-07-13",5.4
"2022-07-14",2.6
"2022-07-15",12.6
"2022-07-16",0
"2022-07-17",0.6
"2022-07-18",2
"2022-07-19",30.9
"2022-07-20",10.6
"2022-07-21",17.1
"2022-07-22",0.9
"2022-07-23",0
"2022-07-24",2.6
"2022-07-25",1.7
"2022-07-26",1.2
"2022-07-27",0
"2022-07-28",0
"2022-07-29",0
"2022-07-30",28.7
"2022-07-31",15.1
"2022-08-01",0
"2022-08-02",0
"2022-08-03",0
"2022-08-04",0
"2022-08-05",1.2
"2022-08-06",0
"2022-08-07",0.5
"2022-08-08",3.4
"2022-08-09",0
"2022-08-10",0
"2022-08-11",0
"2022-08-12",19.7
"2022-08-13",0
"2022-08-14",0
"2022-08-15",5.6
"2022-08-16",0
"2022-08-17",0
"2022-08-18",0
"2022-08-19",37.7
"2022-08-20",0.8
"2022-08-21",47.8
"2022-08-22",5.3
"2022-08-23",0.9
"2022-08-24",0
"2022-08-25",2.3
"2022-08-26",0
"2022-08-27",0
"2022-08-28",13.4
"2022-08-29",2.5
"2022-08-30",0.6
"2022-08-31",0
"2022-09-01",0
"2022-09-02",0
"2022-09-03",0
"2022-09-04",0
"2022-09-05",0.6
"2022-09-06",3.4
"2022-09-07",17.9
"2022-09-08",0
"2022-09-09",6
"2022-09-10",10.7
"2022-09-11",17.8
"2022-09-12",3.4
"2022-09-13",0
"2022-09-14",0
"2022-09-15",0
"2022-09-16",0
"2022-09-17",0
"2022-09-18",0
"2022-09-19",0.7
"2022-09-20",0
"2022-09-21",0
"2022-09-22",2.3
"2022-09-23",0
"2022-09-24",0
"2022-09-25",0
"2022-09-26",0.6
"2022-09-27",0
"2022-09-28",0
"2022-09-29",26.9
"2022-09-30",31.7
"2022-10-01",0
"2022-10-02",2.6
"2022-10-03",0
"2022-10-04",0
"2022-10-05",0
"2022-10-06",0
"2022-10-07",0
"2022-10-08",0
"2022-10-09",0
"2022-10-10",0
"2022-10-11",0
"2022-10-12",12.6
"2022-10-13",4
"2022-10-14",0
"2022-10-15",0
"2022-10-16",0
"2022-10-17",2
"2022-10-18",0
"2022-10-19",0
"2022-10-20",0
"2022-10-21",0
"2022-10-22",1.2
"2022-10-23",0.4
"2022-10-24",0
"2022-10-25",0
"2022-10-26",0
"2022-10-27",0
"2022-10-28",34
"2022-10-29",2.2
"2022-10-30",0
"2022-10-31",0
"2022-11-01",0.5
"2022-11-02",0
"2022-11-03",0
"2022-11-04",0.3
"2022-11-05",0
"2022-11-06",0
"2022-11-07",0
"2022-11-08",0
"2022-11-09",0
"2022-11-10",8.9
"2022-11-11",2.8
"2022-11-12",0.6
"2022-11-13",0
"2022-11-14",0
"2022-11-15",6.9
"2022-11-16",0
"2022-11-17",0
"2022-11-18",0
"2022-11-19",0
"2022-11-20",0
"2022-11-21",0
"2022-11-22",0
"2022-11-23",0
"2022-11-24",2.6
"2022-11-25",7.2
"2022-11-26",0
"2022-11-27",0.6
"2022-11-28",0
"2022-11-29",0.4
"2022-11-30",10.9
"2022-12-01",0.3
"2022-12-02",0
"2022-12-03",1
"2022-12-04",0
"2022-12-05",0
"2022-12-06",0
"2022-12-07",0
"2022-12-08",2.2
"2022-12-09",0
"2022-12-10",0
"2022-12-11",0.3
"2022-12-12",0
"2022-12-13",0
"2022-12-14",1.7
"2022-12-15",17.7
"2022-12-16",0
"2022-12-17",0
"2022-12-18",0
"2022-12-19",0
"2022-12-20",0.8
"2022-12-21",2.2
"2022-12-22",32.3
"2022-12-23",0
"2022-12-24",0
"2022-12-25",0
"2022-12-26",0
"2022-12-27",0
"2022-12-28",0
"2022-12-29",0
"2022-12-30",21.3
"2022-12-31",0.6
"2023-01-01",0
"2023-01-02",0
"2023-01-03",0
"2023-01-04",2.5
"2023-01-05",0
"2023-01-06",0
"2023-01-07",0
"2023-01-08",0
"2023-01-09",0
"2023-01-10",0
"2023-01-11",0
"2023-01-12",3.8
"2023-01-13",0
"2023-01-14",0
"2023-01-15",0
"2023-01-16",0
"2023-01-17",0.5
"2023-01-18",0
"2023-01-19",0
"2023-01-20",0
"2023-01-21",0.7
"2023-01-22",41.9
"2023-01-23",0
"2023-01-24",0
"2023-01-25",6.2
"2023-01-26",0
"2023-01-27",0
"2023-01-28",0
"2023-01-29",7
"2023-01-30",1.1
"2023-01-31",1.1
"2023-02-01",5.5
"2023-02-02",11.8
"2023-02-03",0
"2023-02-04",0
"2023-02-05",4.3
"2023-02-06",0
"2023-02-07",0
"2023-02-08",0
"2023-02-09",0
"2023-02-10",9.1
"2023-02-11",32.9
"2023-02-12",5.1
"2023-02-13",0
"2023-02-14",0
"2023-02-15",0
"2023-02-16",0
"2023-02-17",0.6
"2023-02-18",0
"2023-02-19",0
"2023-02-20",0
"2023-02-21",0
"2023-02-22",0.3
"2023-02-23",7.4
"2023-02-24",0
"2023-02-25",0
"2023-02-26",0
"2023-02-27",0.4
"2023-02-28",1.6
"2023-03-01",0
"2023-03-02",1.7
"2023-03-03",0
"2023-03-04",0
"2023-03-05",0
"2023-03-06",0
"2023-03-07",0
"2023-03-08",0
"2023-03-09",0
"2023-03-10",3.3
"2023-03-11",0
"2023-03-12",11.4
"2023-03-13",0
"2023-03-14",0
"2023-03-15",0
"2023-03-16",0
"2023-03-17",4.7
"2023-03-18",0.7
"2023-03-19",0
"2023-03-20",0
"2023-03-21",0
"2023-03-22",0
"2023-03-23",0
"2023-03-24",0
"2023-03-25",1.1
"2023-03-26",21.7
"2023-03-27",0.4
"2023-03-28",2.8
"2023-03-29",0
"2023-03-30",0
"2023-03-31",1.1
"2023-04-01",1.5
"2023-04-02",0
"2023-04-03",2.4
"2023-04-04",0
"2023-04-05",0
"2023-04-06",0
"2023-04-07",9
"2023-04-08",45.4
"2023-04-09",1.5
"2023-04-10",0
"2023-04-11",0
"2023-04-12",0
"2023-04-13",1.5
"2023-04-14",9.1
"2023-04-15",0
"2023-04-16",0
"2023-04-17",0
"2023-04-18",0
"2023-04-19",0
"2023-04-20",0
"2023-04-21",0
"2023-04-22",9.8
"2023-04-23",0
"2023-04-24",0
"2023-04-25",0
"2023-04-26",8.8
"2023-04-27",3.6
"2023-04-28",10.1
"2023-04-29",4.8
"2023-04-30",12.9
"2023-05-01",0
"2023-05-02",0
"2023-05-03",0
"2023-05-04",0
"2023-05-05",0
"2023-05-06",0
"2023-05-07",0
"2023-05-08",0
"2023-05-09",2.3
"2023-05-10",0
"2023-05-11",0
"2023-05-12",0
"2023-05-13",0
"2023-05-14",0
"2023-05-15",0
"2023-05-16",0
"2023-05-17",0
"2023-05-18",4.8
"2023-05-19",51.2
"2023-05-20",0
"2023-05-21",0
"2023-05-22",0
"2023-05-23",0
"2023-05-24",0
"2023-05-25",0.9
"2023-05-26",19.6
"2023-05-27",41.2
"2023-05-28",14.3
"2023-05-29",0
"2023-05-30",11.1
"2023-05-31",0
"2023-06-01",3.1
"2023-06-02",0.6
"2023-06-03",0
"2023-06-04",0
"2023-06-05",0
"2023-06-06",9.8
"2023-06-07",6.8
"2023-06-08",1
"2023-06-09",0
"2023-06-10",0
"2023-06-11",0
"2023-06-12",10.6
"2023-06-13",0
"2023-06-14",0
"2023-06-15",0
"2023-06-16",1.9
"2023-06-17",0
"2023-06-18",0
"2023-06-19",0.5
"2023-06-20",24.1
"2023-06-21",11.1
"2023-06-22",13.2
"2023-06-23",9.3
"2023-06-24",0.8
"2023-06-25",0
"2023-06-26",24
"2023-06-27",9.3
"2023-06-28",0
"2023-06-29",0
"2023-06-30",0
"2023-07-01",0
"2023-07-02",0
"2023-07-03",0
"2023-07-04",0.8
"2023-07-05",13
"2023-07-06",26.2
"2023-07-07",30.2
"2023-07-08",0
"2023-07-09",15
"2023-07-10",0.6
"2023-07-11",0
"2023-07-12",3
"2023-07-13",4.3
"2023-07-14",37.6
"2023-07-15",13.5
"2023-07-16",0
"2023-07-17",0
"2023-07-18",0
"2023-07-19",23.5
"2023-07-20",0
"2023-07-21",0
"2023-07-22",6.7
"2023-07-23",3.4
"2023-07-24",0
"2023-07-25",0
"2023-07-26",0
"2023-07-27",0.6
"2023-07-28",0
"2023-07-29",3
"2023-07-30",9.2
"2023-07-31",0
"2023-08-01",2.2
"2023-08-02",0
"2023-08-03",0.4
"2023-08-04",9.7
"2023-08-05",0
"2023-08-06",0
"2023-08-07",3.4
"2023-08-08",0
"2023-08-09",0
"2023-08-10",7.6
"2023-08-11",0
"2023-08-12",0
"2023-08-13",5.3
"2023-08-14",5.4
"2023-08-15",3.1
"2023-08-16",14.7
"2023-08-17",0
"2023-08-18",0
"2023-08-19",0
"2023-08-20",0
"2023-08-21",0
"2023-08-22",0
"2023-08-23",0
"2023-08-24",0
"2023-08-25",0
"2023-08-26",2.8
"2023-08-27",33.8
"2023-08-28",2.1
"2023-08-29",4.2
"2023-08-30",137
"2023-08-31",4.5
"2023-09-01",0
"2023-09-02",0
"2023-09-03",0
"2023-09-04",0
"2023-09-05",0
"2023-09-06",0
"2023-09-07",0
"2023-09-08",1.3
"2023-09-09",5.3
"2023-09-10",0.8
"2023-09-11",0
"2023-09-12",0
"2023-09-13",9.8
"2023-09-14",0
"2023-09-15",0
"2023-09-16",0
"2023-09-17",12
"2023-09-18",0
"2023-09-19",0
"2023-09-20",0
"2023-09-21",0
"2023-09-22",96.6
"2023-09-23",25.7
"2023-09-24",0
"2023-09-25",0
"2023-09-26",0
"2023-09-27",0
"2023-09-28",0
"2023-09-29",0
"2023-09-30",0
"2023-10-01",0
"2023-10-02",0
"2023-10-03",0
"2023-10-04",0
"2023-10-05",3.1
"2023-10-06",0.3
"2023-10-07",0
"2023-10-08",0
"2023-10-09",0
"2023-10-10",0
"2023-10-11",2.1
"2023-10-12",10
"2023-10-13",0
"2023-10-14",5.5
"2023-10-15",0
"2023-10-16",0
"2023-10-17",0
"2023-10-18",0
"2023-10-19",0.7
"2023-10-20",2
"2023-10-21",0
"2023-10-22",0
"2023-10-23",0
"2023-10-24",0
"2023-10-25",0
"2023-10-26",0
"2023-10-27",0
"2023-10-28",0
"2023-10-29",0
"2023-10-30",0
"2023-10-31",0
"2023-11-01",0
"2023-11-02",0
"2023-11-03",0
"2023-11-04",0
"2023-11-05",0
"2023-11-06",0
"2023-11-07",0
"2023-11-08",0
"2023-11-09",0
"2023-11-10",0
"2023-11-11",10.4
"2023-11-12",2.1
"2023-11-13",0
"2023-11-14",0
"2023-11-15",0
"2023-11-16",0
"2023-11-17",0
"2023-11-18",0
"2023-11-19",0
"2023-11-20",0
"2023-11-21",10.5
"2023-11-22",18
"2023-11-23",0
"2023-11-24",0.6
"2023-11-25",0
"2023-11-26",9.8
"2023-11-27",0
"2023-11-28",0
"2023-11-29",0
"2023-11-30",0
"2023-12-01",0.3
"2023-12-02",0.4
"2023-12-03",0
"2023-12-04",0
"2023-12-05",0
"2023-12-06",0
"2023-12-07",0
"2023-12-08",0
"2023-12-09",8.9
"2023-12-10",41.3
"2023-12-11",0.7
"2023-12-12",0
"2023-12-13",0
"2023-12-14",0
"2023-12-15",0
"2023-12-16",1.3
"2023-12-17",72.3
"2023-12-18",0
"2023-12-19",0
"2023-12-20",0
"2023-12-21",0
"2023-12-22",0
"2023-12-23",0
"2023-12-24",0
"2023-12-25",0
"2023-12-26",35.6
"2023-12-27",33.4
"2023-12-28",0
"2023-12-29",0
"2023-12-30",0
"2023-12-31",0
"2024-01-01",0
"2024-01-02",0
"2024-01-03",8
"2024-01-04",0
"2024-01-05",0
"2024-01-06",3.1
"2024-01-07",0
"2024-01-08",0.7
"2024-01-09",39.1
"2024-01-10",0
"2024-01-11",0
"2024-01-12",2.1
"2024-01-13",0
"2024-01-14",0
"2024-01-15",0
"2024-01-16",1.4
"2024-01-17",0
"2024-01-18",0
"2024-01-19",0
"2024-01-20",0
"2024-01-21",0
"2024-01-22",0
"2024-01-23",0
"2024-01-24",1.4
"2024-01-25",0.5
"2024-01-26",0.9
"2024-01-27",12
"2024-01-28",0
"2024-01-29",0
"2024-01-30",0.7
"2024-01-31",1
"2024-02-01",0
"2024-02-02",0
"2024-02-03",0
"2024-02-04",0
"2024-02-05",0
"2024-02-06",0
"2024-02-07",0
"2024-02-08",0
"2024-02-09",0
"2024-02-10",0
"2024-02-11",7
"2024-02-12",20.5
"2024-02-13",0
"2024-02-14",0
"2024-02-15",0
"2024-02-16",0
"2024-02-17",0
"2024-02-18",0
"2024-02-19",0
"2024-02-20",0
"2024-02-21",0
"2024-02-22",0.3
"2024-02-23",8
"2024-02-24",0
"2024-02-25",0
"2024-02-26",0
"2024-02-27",0.5
"2024-02-28",1.7
"2024-02-29",0
"2024-03-01",29.7
"2024-03-02",7.9
"2024-03-03",0
"2024-03-04",6.6
"2024-03-05",24.1
"2024-03-06",8.1
"2024-03-07",0
"2024-03-08",0.7
"2024-03-09",2.7
"2024-03-10",0
"2024-03-11",0
"2024-03-12",0
"2024-03-13",0
"2024-03-14",0
"2024-03-15",0
"2024-03-16",0
"2024-03-17",0
"2024-03-18",0
"2024-03-19",0
"2024-03-20",0
"2024-03-21",0
"2024-03-22",45.2
"2024-03-23",4.6
"2024-03-24",0
"2024-03-25",0
"2024-03-26",0
"2024-03-27",30.2
"2024-03-28",21.4
"2024-03-29",0
"2024-03-30",0
"2024-03-31",0
"2024-04-01",0
"2024-04-02",0.9
"2024-04-03",12
"2024-04-04",0
"2024-04-05",0
"2024-04-06",0
"2024-04-07",0
"2024-04-08",0
"2024-04-09",0
"2024-04-10",0
"2024-04-11",14.5
"2024-04-12",0.9
"2024-04-13",0
"2024-04-14",0
"2024-04-15",0
"2024-04-16",0
"2024-04-17",0
"2024-04-18",0
"2024-04-19",1.3
"2024-04-20",13.2
"2024-04-21",16.5
"2024-04-22",0
"2024-04-23",0
"2024-04-24",1
"2024-04-25",0.4
"2024-04-26",0
"2024-04-27",0
"2024-04-28",0
"2024-04-29",0
"2024-04-30",0
"2024-05-01",8
"2024-05-02",0
"2024-05-03",0
"2024-05-04",0
"2024-05-05",0
"2024-05-06",4.4
"2024-05-07",0.8
"2024-05-08",1.6
"2024-05-09",0.6
"2024-05-10",18.3
"2024-05-11",0
"2024-05-12",0
"2024-05-13",0
"2024-05-14",7.6
"2024-05-15",45.7
"2024-05-16",0
"2024-05-17",1.1
"2024-05-18",26.2
"2024-05-19",0
"2024-05-20",0
"2024-05-21",0
"2024-05-22",0
"2024-05-23",0
"2024-05-24",24.2
"2024-05-25",0.6
"2024-05-26",0
"2024-05-27",4.9
"2024-05-28",10.1
"2024-05-29",0
"2024-05-30",0
"2024-05-31",0
"2024-06-01",0
"2024-06-02",0
"2024-06-03",0
"2024-06-04",0
"2024-06-05",0.7
"2024-06-06",10.1
"2024-06-07",0
"2024-06-08",0
"2024-06-09",0.6
"2024-06-10",2.2
"2024-06-11",0
"2024-06-12",0
"2024-06-13",0
"2024-06-14",0
"2024-06-15",0
"2024-06-16",0
"2024-06-17",0
"2024-06-18",0
"2024-06-19",0
"2024-06-20",0
"2024-06-21",0
"2024-06-22",6
"2024-06-23",0.6
"2024-06-24",20.2
"2024-06-25",0
"2024-06-26",0
"2024-06-27",17.6
"2024-06-28",15.4
"2024-06-29",1.5
"2024-06-30",42.9
"2024-07-01",1.2
"2024-07-02",0
"2024-07-03",0
"2024-07-04",0
"2024-07-05",0
"2024-07-06",1.2
"2024-07-07",4.4
"2024-07-08",0.8
"2024-07-09",0.6
"2024-07-10",0.5
"2024-07-11",7.4
"2024-07-12",22.9
"2024-07-13",3.6
"2024-07-14",0
"2024-07-15",0
"2024-07-16",0
"2024-07-17",2.1
"2024-07-18",20.8
"2024-07-19",21.3
"2024-07-20",0
"2024-07-21",10.4
"2024-07-22",3.6
"2024-07-23",18.6
"2024-07-24",6.4
"2024-07-25",23.1
"2024-07-26",51.3
"2024-07-27",0
"2024-07-28",0
"2024-07-29",0.4
"2024-07-30",8.8
"2024-07-31",0
"2024-08-01",0.5
"2024-08-02",4
"2024-08-03",6.9
"2024-08-04",4.6
"2024-08-05",0.7
"2024-08-06",54.2
"2024-08-07",53.7
"2024-08-08",52.3
"2024-08-09",48.6
"2024-08-10",32.9
"2024-08-11",7.9
"2024-08-12",1.4
"2024-08-13",0
"2024-08-14",0
"2024-08-15",0
"2024-08-16",0
"2024-08-17",0
"2024-08-18",0.8
"2024-08-19",8.7
"2024-08-20",0
"2024-08-21",0
"2024-08-22",0
"2024-08-23",0
"2024-08-24",0
"2024-08-25",0
"2024-08-26",0
"2024-08-27",0
"2024-08-28",0
"2024-08-29",0
"2024-08-30",8.3
"2024-08-31",0.3
"2024-09-01",0
"2024-09-02",10.5
"2024-09-03",0
"2024-09-04",0
"2024-09-05",0
"2024-09-06",16.1
"2024-09-07",2.6
"2024-09-08",0
"2024-09-09",0
"2024-09-10",0
"2024-09-11",0
"2024-09-12",9.5
"2024-09-13",11.1
"2024-09-14",15.8
"2024-09-15",23.4
"2024-09-16",143.3
"2024-09-17",0.4
"2024-09-18",0
"2024-09-19",7.9
"2024-09-20",0.3
"2024-09-21",0
"2024-09-22",0
"2024-09-23",0
"2024-09-24",0.3
"2024-09-25",0
"2024-09-26",3.7
"2024-09-27",16.2
"2024-09-28",0
"2024-09-29",0
"2024-09-30",9.9
"2024-10-01",0.9
"2024-10-02",0
"2024-10-03",0
"2024-10-04",0
"2024-10-05",0
"2024-10-06",0
"2024-10-07",0
"2024-10-08",0
"2024-10-09",0
"2024-10-10",0
"2024-10-11",0
"2024-10-12",0
"2024-10-13",0
"2024-10-14",0
"2024-10-15",0
"2024-10-16",0.5
"2024-10-17",0
"2024-10-18",0
"2024-10-19",0
"2024-10-20",0
"2024-10-21",0
"2024-10-22",0
"2024-10-23",0
"2024-10-24",0
"2024-10-25",0
"2024-10-26",0.8
"2024-10-27",2.3
"2024-10-28",0
"2024-10-29",0
"2024-10-30",0
"2024-10-31",0
"2024-11-01",0
"2024-11-02",0
"2024-11-03",0
"2024-11-04",0
"2024-11-05",0
"2024-11-06",1.1
"2024-11-07",0.3
"2024-11-08",0
"2024-11-09",0
"2024-11-10",0.4
"2024-11-11",1.5
"2024-11-12",0
"2024-11-13",0
"2024-11-14",26.8
"2024-11-15",0
"2024-11-16",0
"2024-11-17",0
"2024-11-18",0
"2024-11-19",0.5
"2024-11-20",0.5
"2024-11-21",0
"2024-11-22",0
"2024-11-23",0
"2024-11-24",0
"2024-11-25",0
"2024-11-26",1.4
"2024-11-27",0
"2024-11-28",0.8
"2024-11-29",0
"2024-11-30",0
"2024-12-01",0
"2024-12-02",0
"2024-12-03",0
"2024-12-04",0
"2024-12-05",0
"2024-12-06",0
"2024-12-07",0
"2024-12-08",0
"2024-12-09",2.9
"2024-12-10",1.8
"2024-12-11",12.3
"2024-12-12",0
"2024-12-13",0
"2024-12-14",0
"2024-12-15",0
"2024-12-16",0.7
"2024-12-17",0
"2024-12-18",0.7
"2024-12-19",0
"2024-12-20",0
"2024-12-21",0
"2024-12-22",0
"2024-12-23",0
"2024-12-24",12.3
"2024-12-25",0
"2024-12-26",0.4
"2024-12-27",0.3
"2024-12-28",0.8
"2024-12-29",7.1
"2024-12-30",0
"2024-12-31",0
"2025-01-01",0
"2025-01-02",0
"2025-01-03",6.8
"2025-01-04",0
"2025-01-05",0
"2025-01-06",2.6
"2025-01-07",0
"2025-01-08",0
"2025-01-09",0
"2025-01-10",15.8
"2025-01-11",0
"2025-01-12",0
"2025-01-13",0
"2025-01-14",0
"2025-01-15",0
"2025-01-16",0
"2025-01-17",0
"2025-01-18",10.8
"2025-01-19",1.3
"2025-01-20",0
"2025-01-21",14.9
"2025-01-22",0
"2025-01-23",0
"2025-01-24",0
"2025-01-25",0
"2025-01-26",1.4
"2025-01-27",8.7
"2025-01-28",0
"2025-01-29",0
"2025-01-30",0
"2025-01-31",2.8
"2025-02-01",0
"2025-02-02",0.8
"2025-02-03",0
"2025-02-04",0
"2025-02-05",0.3
"2025-02-06",0.4
"2025-02-07",1.7
"2025-02-08",0
"2025-02-09",0.5
"2025-02-10",0
"2025-02-11",2.6
"2025-02-12",1.2
"2025-02-13",6.1
"2025-02-14",0
"2025-02-15",2.1
"2025-02-16",8.1
"2025-02-17",0
"2025-02-18",0.5
"2025-02-19",11.8
"2025-02-20",0
"2025-02-21",0
"2025-02-22",0
"2025-02-23",0
"2025-02-24",0
"2025-02-25",0
"2025-02-26",0
"2025-02-27",0.7
"2025-02-28",0
"2025-03-01",0
"2025-03-02",0
"2025-03-03",0
"2025-03-04",0
"2025-03-05",17.1
"2025-03-06",0
"2025-03-07",0
"2025-03-08",0
"2025-03-09",0
"2025-03-10",0
"2025-03-11",0
"2025-03-12",0
"2025-03-13",0
"2025-03-14",0
"2025-03-15",0
"2025-03-16",34.6
"2025-03-17",8.6
"2025-03-18",0
"2025-03-19",0
"2025-03-20",2.3
"2025-03-21",0
"2025-03-22",0
"2025-03-23",0
"2025-03-24",0
"2025-03-25",0
"2025-03-26",0
"2025-03-27",0
"2025-03-28",0
"2025-03-29",0
"2025-03-30",0
"2025-03-31",7.2
"2025-04-01",0
"2025-04-02",1.2
"2025-04-03",0
"2025-04-04",0
"2025-04-05",0
"2025-04-06",0
"2025-04-07",13.7
"2025-04-08",0
"2025-04-09",0
"2025-04-10",8.5
"2025-04-11",3.4
"2025-04-12",0
"2025-04-13",0
"2025-04-14",0
"2025-04-15",0
"2025-04-16",0
"2025-04-17",0
"2025-04-18",0
"2025-04-19",0
"2025-04-20",0
"2025-04-21",0
"2025-04-22",0
"2025-04-23",36
"2025-04-24",0
"2025-04-25",0.3
"2025-04-26",0
"2025-04-27",0
"2025-04-28",0
"2025-04-29",0
"2025-04-30",0
"2025-05-01",0
"2025-05-02",0
"2025-05-03",7.1
"2025-05-04",5.9
"2025-05-05",0
"2025-05-06",0
"2025-05-07",0
"2025-05-08",0
"2025-05-09",1.2
"2025-05-10",1.1
"2025-05-11",21.5
"2025-05-12",138.5
"2025-05-13",38.6
"2025-05-14",8.5
"2025-05-15",0
"2025-05-16",0
"2025-05-17",0
"2025-05-18",0
"2025-05-19",0
"2025-05-20",0
"2025-05-21",0
"2025-05-22",2.2
"2025-05-23",0
"2025-05-24",0
"2025-05-25",2.5
"2025-05-26",4.8
"2025-05-27",173.7
"2025-05-28",0.7
"2025-05-29",20.3
"2025-05-30",2.9
"2025-05-31",2.6
"2025-06-01",2.1
"2025-06-02",0
"2025-06-03",0
"2025-06-04",0.9
"2025-06-05",31.6
"2025-06-06",0
"2025-06-07",15.8
"2025-06-08",21.8
"2025-06-09",1.7
"2025-06-10",2.2
"2025-06-11",14.4
"2025-06-12",1.5
"2025-06-13",18
"2025-06-14",29.3
"2025-06-15",0
"2025-06-16",29.3
"2025-06-17",2.3
"2025-06-18",0
"2025-06-19",0
"2025-06-20",21.2
"2025-06-21",0
"2025-06-22",0
"2025-06-23",0
"2025-06-24",0
"2025-06-25",6.2
"2025-06-26",0
"2025-06-27",0
"2025-06-28",0.9
"2025-06-29",0.5
"2025-06-30",0
"2025-07-01",0
"2025-07-02",21.9
"2025-07-03",0.5
"2025-07-04",7.2
"2025-07-05",34.5
"2025-07-06",4.7
"2025-07-07",0
"2025-07-08",0.3
"2025-07-09",1.2
"2025-07-10",46.2
"2025-07-11",0.4
"2025-07-12",0
"2025-07-13",0
"2025-07-14",0
"2025-07-15",0.8
"2025-07-16",9.8
"2025-07-17",1.6
"2025-07-18",0
"2025-07-19",0
"2025-07-20",0
"2025-07-21",1.5
"2025-07-22",0
"2025-07-23",0
"2025-07-24",34
"2025-07-25",0
"2025-07-26",0.9
"2025-07-27",2.7
"2025-07-28",0
"2025-07-29",6.3
"2025-07-30",7.7
"2025-07-31",27.9
"2025-08-01",46.8
"2025-08-02",0.4
"2025-08-03",0
"2025-08-04",0
"2025-08-05",0.3
"2025-08-06",33.6
"2025-08-07",0
"2025-08-08",0
"2025-08-09",0
"2025-08-10",34.5
"2025-08-11",5.7
"2025-08-12",14.6
"2025-08-13",0
"2025-08-14",8.6
"2025-08-15",0
"2025-08-16",1.7
"2025-08-17",0
"2025-08-18",0
"2025-08-19",5.9
"2025-08-20",5.1
"2025-08-21",0
"2025-08-22",0
