,"(mm) Precipitation (gridMET) at -79.2103E,35.1464N, 2015-01-01 to 2026-03-20"
17/11/2022,0
18/11/2022,0
19/11/2022,0
20/11/2022,0
21/11/2022,0
22/11/2022,0
23/11/2022,0
24/11/2022,10.6
25/11/2022,1
26/11/2022,11.2
27/11/2022,6.5
28/11/2022,0
29/11/2022,8.7
30/11/2022,12.2
1/12/2022,0
2/12/2022,0
3/12/2022,1.4
4/12/2022,0
5/12/2022,0
6/12/2022,0.4
7/12/2022,2.5
8/12/2022,7
9/12/2022,0
10/12/2022,0
11/12/2022,0
12/12/2022,0
13/12/2022,0
14/12/2022,11.5
15/12/2022,13.7
16/12/2022,0
17/12/2022,0
18/12/2022,0
19/12/2022,0
20/12/2022,0.7
21/12/2022,2.6
22/12/2022,19
23/12/2022,0
24/12/2022,0
25/12/2022,0
26/12/2022,0
27/12/2022,0
28/12/2022,0
29/12/2022,0
30/12/2022,0
31/12/2022,8.5
1/01/2023,0
2/01/2023,0
3/01/2023,5.7
4/01/2023,11.6
5/01/2023,0
6/01/2023,0
7/01/2023,0
8/01/2023,1.7
9/01/2023,0
10/01/2023,0
11/01/2023,0
12/01/2023,4.3
13/01/2023,1.1
14/01/2023,0
15/01/2023,0
16/01/2023,0
17/01/2023,2.3
18/01/2023,0
19/01/2023,0
20/01/2023,0
21/01/2023,7.8
22/01/2023,30.8
23/01/2023,0
24/01/2023,0
25/01/2023,11
26/01/2023,0
27/01/2023,0
28/01/2023,0
29/01/2023,15.1
30/01/2023,0
31/01/2023,2.1
1/02/2023,3.3
2/02/2023,17.1
3/02/2023,0
4/02/2023,0
5/02/2023,0.6
6/02/2023,0
7/02/2023,0
8/02/2023,0
9/02/2023,1.6
10/02/2023,0
11/02/2023,28
12/02/2023,5.3
13/02/2023,0
14/02/2023,0
15/02/2023,0
16/02/2023,0
17/02/2023,4.3
18/02/2023,0
19/02/2023,0.4
20/02/2023,0
21/02/2023,0
22/02/2023,3.9
23/02/2023,4.6
24/02/2023,0
25/02/2023,0
26/02/2023,0
27/02/2023,1.9
28/02/2023,2.7
1/03/2023,0
2/03/2023,2.2
3/03/2023,4.7
4/03/2023,0
5/03/2023,0
6/03/2023,0
7/03/2023,0
8/03/2023,0
9/03/2023,3
10/03/2023,8.2
11/03/2023,5
12/03/2023,11.5
13/03/2023,0
14/03/2023,0
15/03/2023,0
16/03/2023,0
17/03/2023,8.5
18/03/2023,0
19/03/2023,0
20/03/2023,0
21/03/2023,0
22/03/2023,1
23/03/2023,0
24/03/2023,0
25/03/2023,1.3
26/03/2023,19.1
27/03/2023,0
28/03/2023,10.9
29/03/2023,0
30/03/2023,0
31/03/2023,0
1/04/2023,5.8
2/04/2023,0
3/04/2023,0.9
4/04/2023,0
5/04/2023,0
6/04/2023,1.3
7/04/2023,19.2
8/04/2023,52.6
9/04/2023,0
10/04/2023,0
11/04/2023,0
12/04/2023,0
13/04/2023,3.7
14/04/2023,19.9
15/04/2023,0
16/04/2023,1.9
17/04/2023,0
18/04/2023,0
19/04/2023,0
20/04/2023,0
21/04/2023,0
22/04/2023,35.8
23/04/2023,0
24/04/2023,0
25/04/2023,0
26/04/2023,9
27/04/2023,5.5
28/04/2023,1.5
29/04/2023,9.2
30/04/2023,18.3
1/05/2023,0
2/05/2023,0
3/05/2023,0
4/05/2023,0
5/05/2023,0
6/05/2023,0
7/05/2023,0
8/05/2023,0.3
9/05/2023,0
10/05/2023,0
11/05/2023,0
12/05/2023,0
13/05/2023,3.3
14/05/2023,0
15/05/2023,0
16/05/2023,4.5
17/05/2023,0
18/05/2023,5.2
19/05/2023,5.5
20/05/2023,12.3
21/05/2023,0
22/05/2023,0
23/05/2023,0
24/05/2023,0
25/05/2023,0
26/05/2023,1
27/05/2023,20.1
28/05/2023,8.9
29/05/2023,0.8
30/05/2023,12.1
31/05/2023,0
1/06/2023,0
2/06/2023,0
3/06/2023,0
4/06/2023,0
5/06/2023,0
6/06/2023,0
7/06/2023,2.5
8/06/2023,0
9/06/2023,0
10/06/2023,0
11/06/2023,1.1
12/06/2023,1
13/06/2023,0
14/06/2023,0
15/06/2023,0
16/06/2023,0
17/06/2023,0
18/06/2023,0
19/06/2023,5.6
20/06/2023,12.1
21/06/2023,5.2
22/06/2023,6.2
23/06/2023,0
24/06/2023,0.4
25/06/2023,0
26/06/2023,54.8
27/06/2023,0
28/06/2023,0
29/06/2023,0
30/06/2023,10.7
1/07/2023,45.3
2/07/2023,0
3/07/2023,0
4/07/2023,6
5/07/2023,17.5
6/07/2023,2
7/07/2023,0
8/07/2023,1.2
9/07/2023,27.5
10/07/2023,0.6
11/07/2023,1.2
12/07/2023,0.3
13/07/2023,0.7
14/07/2023,10.9
15/07/2023,10.2
16/07/2023,0
17/07/2023,0
18/07/2023,0.4
19/07/2023,1.9
20/07/2023,0
21/07/2023,0
22/07/2023,0
23/07/2023,11.9
24/07/2023,0
25/07/2023,0
26/07/2023,0
27/07/2023,0
28/07/2023,0
29/07/2023,0
30/07/2023,0
31/07/2023,7.7
1/08/2023,0
2/08/2023,0
3/08/2023,2.2
4/08/2023,1.6
5/08/2023,0
6/08/2023,1
7/08/2023,7
8/08/2023,0
9/08/2023,0
10/08/2023,4.6
11/08/2023,0
12/08/2023,0
13/08/2023,0
14/08/2023,6.2
15/08/2023,2.9
16/08/2023,1.1
17/08/2023,1.2
18/08/2023,0
19/08/2023,0
20/08/2023,0
21/08/2023,0
22/08/2023,0
23/08/2023,0
24/08/2023,0
25/08/2023,0
26/08/2023,0
27/08/2023,42.3
28/08/2023,2.7
29/08/2023,40.5
30/08/2023,44.4
31/08/2023,0
1/09/2023,0
2/09/2023,0
3/09/2023,0
4/09/2023,0
5/09/2023,0
6/09/2023,0
7/09/2023,0
8/09/2023,0
9/09/2023,37.7
10/09/2023,0
11/09/2023,0
12/09/2023,1.6
13/09/2023,0
14/09/2023,0
15/09/2023,0
16/09/2023,0
17/09/2023,6.4
18/09/2023,0
19/09/2023,0
20/09/2023,0
21/09/2023,0
22/09/2023,14.5
23/09/2023,1.3
24/09/2023,0
25/09/2023,0
26/09/2023,0
27/09/2023,0
28/09/2023,0
29/09/2023,0
30/09/2023,0
1/10/2023,0
2/10/2023,0
3/10/2023,0
4/10/2023,0
5/10/2023,0
6/10/2023,4.5
7/10/2023,0
8/10/2023,0
9/10/2023,0
10/10/2023,0
11/10/2023,6
12/10/2023,3.9
13/10/2023,4.7
14/10/2023,3.1
15/10/2023,0
16/10/2023,0
17/10/2023,0
18/10/2023,0
19/10/2023,0
20/10/2023,7
21/10/2023,0
22/10/2023,0
23/10/2023,0
24/10/2023,0
25/10/2023,0
26/10/2023,0
27/10/2023,0
28/10/2023,0
29/10/2023,0
30/10/2023,0
31/10/2023,0.9
1/11/2023,0
2/11/2023,0
3/11/2023,0
4/11/2023,0
5/11/2023,0
6/11/2023,0
7/11/2023,0
8/11/2023,0
9/11/2023,0
10/11/2023,1.7
11/11/2023,3.9
12/11/2023,0
13/11/2023,0
14/11/2023,0
15/11/2023,0
16/11/2023,0
17/11/2023,0
18/11/2023,0
19/11/2023,0
20/11/2023,0
21/11/2023,43.5
22/11/2023,5.4
23/11/2023,0
24/11/2023,0
25/11/2023,0
26/11/2023,1.9
27/11/2023,0
28/11/2023,0
29/11/2023,0
30/11/2023,0
1/12/2023,0
2/12/2023,0
3/12/2023,0
4/12/2023,0
5/12/2023,0
6/12/2023,0
7/12/2023,0
8/12/2023,0
9/12/2023,0
10/12/2023,24.1
11/12/2023,0
12/12/2023,0
13/12/2023,0
14/12/2023,0
15/12/2023,0
16/12/2023,2.9
17/12/2023,86.3
18/12/2023,0
19/12/2023,0
20/12/2023,0
21/12/2023,0
22/12/2023,0
23/12/2023,0
24/12/2023,0
25/12/2023,1.5
26/12/2023,37.4
27/12/2023,5.2
28/12/2023,0
29/12/2023,0
30/12/2023,0
31/12/2023,0
1/01/2024,0
2/01/2024,0
3/01/2024,0
4/01/2024,0
5/01/2024,7.4
6/01/2024,10.5
7/01/2024,0
8/01/2024,1.1
9/01/2024,42.2
10/01/2024,0
11/01/2024,0
12/01/2024,31.8
13/01/2024,0
14/01/2024,0
15/01/2024,0
16/01/2024,2.5
17/01/2024,0
18/01/2024,0
19/01/2024,0
20/01/2024,0
21/01/2024,0
22/01/2024,0
23/01/2024,0
24/01/2024,1.1
25/01/2024,2.9
26/01/2024,0.4
27/01/2024,0.8
28/01/2024,0
29/01/2024,0
30/01/2024,2.5
31/01/2024,1.7
1/02/2024,0
2/02/2024,0
3/02/2024,0
4/02/2024,0
5/02/2024,0
6/02/2024,0
7/02/2024,0
8/02/2024,0
9/02/2024,0
10/02/2024,0
11/02/2024,6.1
12/02/2024,8.8
13/02/2024,0
14/02/2024,0
15/02/2024,0
16/02/2024,0
17/02/2024,0
18/02/2024,0
19/02/2024,0
20/02/2024,0
21/02/2024,0
22/02/2024,4.6
23/02/2024,5.5
24/02/2024,0
25/02/2024,0
26/02/2024,0
27/02/2024,2.3
28/02/2024,3.3
29/02/2024,0
1/03/2024,25.1
2/03/2024,0
3/03/2024,0
4/03/2024,0
5/03/2024,0
6/03/2024,10.7
7/03/2024,0
8/03/2024,4.7
9/03/2024,14.2
10/03/2024,0
11/03/2024,0
12/03/2024,0
13/03/2024,0
14/03/2024,0
15/03/2024,0.9
16/03/2024,0
17/03/2024,0
18/03/2024,0
19/03/2024,0
20/03/2024,0
21/03/2024,0
22/03/2024,9.3
23/03/2024,1
24/03/2024,0
25/03/2024,0
26/03/2024,0.8
27/03/2024,53
28/03/2024,0.9
29/03/2024,0
30/03/2024,0
31/03/2024,0
1/04/2024,0
2/04/2024,11.5
3/04/2024,11.2
4/04/2024,0
5/04/2024,0
6/04/2024,0
7/04/2024,0
8/04/2024,0
9/04/2024,0.6
10/04/2024,0
11/04/2024,3.1
12/04/2024,2.4
13/04/2024,0
14/04/2024,0
15/04/2024,0
16/04/2024,1
17/04/2024,0
18/04/2024,0
19/04/2024,1
20/04/2024,2.1
21/04/2024,9
22/04/2024,0
23/04/2024,0
24/04/2024,0
25/04/2024,0
26/04/2024,0
27/04/2024,0
28/04/2024,0
29/04/2024,0
30/04/2024,0
1/05/2024,0
2/05/2024,0
3/05/2024,0
4/05/2024,9.6
5/05/2024,15.5
6/05/2024,0.3
7/05/2024,0
8/05/2024,10.6
9/05/2024,0.3
10/05/2024,8.8
11/05/2024,0.5
12/05/2024,0
13/05/2024,0.8
14/05/2024,42.1
15/05/2024,12.7
16/05/2024,0
17/05/2024,0.6
18/05/2024,12.1
19/05/2024,0
20/05/2024,0
21/05/2024,0
22/05/2024,0
23/05/2024,8.3
24/05/2024,0
25/05/2024,6.9
26/05/2024,10.8
27/05/2024,0.4
28/05/2024,0
29/05/2024,0
30/05/2024,0
31/05/2024,0
1/06/2024,0
2/06/2024,2.7
3/06/2024,5.2
4/06/2024,0
5/06/2024,0
6/06/2024,2.9
7/06/2024,0
8/06/2024,0
9/06/2024,9.7
10/06/2024,0
11/06/2024,0
12/06/2024,0
13/06/2024,0
14/06/2024,0
15/06/2024,0
16/06/2024,0
17/06/2024,0
18/06/2024,0
19/06/2024,0
20/06/2024,0
21/06/2024,0
22/06/2024,0
23/06/2024,0
24/06/2024,0
25/06/2024,2.9
26/06/2024,0
27/06/2024,0
28/06/2024,0
29/06/2024,0
30/06/2024,64.9
1/07/2024,0.3
2/07/2024,0
3/07/2024,0
4/07/2024,0
5/07/2024,1.2
6/07/2024,12.1
7/07/2024,1.6
8/07/2024,0.4
9/07/2024,0
10/07/2024,5.1
11/07/2024,0
12/07/2024,7.9
13/07/2024,0
14/07/2024,5.1
15/07/2024,6.3
16/07/2024,0
17/07/2024,0.5
18/07/2024,14.4
19/07/2024,11
20/07/2024,6.2
21/07/2024,35.4
22/07/2024,1.5
23/07/2024,59
24/07/2024,5.2
25/07/2024,29.5
26/07/2024,2
27/07/2024,0
28/07/2024,0
29/07/2024,14.2
30/07/2024,0
31/07/2024,0
1/08/2024,0
2/08/2024,0.5
3/08/2024,13.3
4/08/2024,27.2
5/08/2024,3.5
6/08/2024,31.4
7/08/2024,133.6
8/08/2024,15.9
9/08/2024,1.2
10/08/2024,24.1
11/08/2024,28.6
12/08/2024,1.8
13/08/2024,1.5
14/08/2024,0
15/08/2024,0
16/08/2024,0
17/08/2024,0
18/08/2024,7.1
19/08/2024,0
20/08/2024,0
21/08/2024,0
22/08/2024,0
23/08/2024,0
24/08/2024,0
25/08/2024,0
26/08/2024,0
27/08/2024,0
28/08/2024,0
29/08/2024,1.5
30/08/2024,35.5
31/08/2024,0
1/09/2024,28.3
2/09/2024,11.5
3/09/2024,0
4/09/2024,0
5/09/2024,0
6/09/2024,1.5
7/09/2024,0
8/09/2024,0
9/09/2024,0
10/09/2024,0
11/09/2024,0
12/09/2024,10.3
13/09/2024,27.7
14/09/2024,0
15/09/2024,0.8
16/09/2024,70.1
17/09/2024,0
18/09/2024,1
19/09/2024,2.6
20/09/2024,0
21/09/2024,2.1
22/09/2024,0
23/09/2024,0.9
24/09/2024,0.6
25/09/2024,0.9
26/09/2024,6.8
27/09/2024,48.1
28/09/2024,0
29/09/2024,1.6
30/09/2024,16.6
1/10/2024,0.5
2/10/2024,0
3/10/2024,0
4/10/2024,0
5/10/2024,0
6/10/2024,0
7/10/2024,0
8/10/2024,0
9/10/2024,0
10/10/2024,0
11/10/2024,0
12/10/2024,0
13/10/2024,0
14/10/2024,0
15/10/2024,0.5
16/10/2024,0
17/10/2024,0
18/10/2024,0
19/10/2024,0
20/10/2024,0
21/10/2024,0
22/10/2024,0
23/10/2024,0
24/10/2024,0
25/10/2024,0
26/10/2024,0.7
27/10/2024,0
28/10/2024,0
29/10/2024,0
30/10/2024,0
31/10/2024,0
1/11/2024,0
2/11/2024,0
3/11/2024,0
4/11/2024,0
5/11/2024,0
6/11/2024,5.6
7/11/2024,0.9
8/11/2024,1.2
9/11/2024,0
10/11/2024,5
11/11/2024,0
12/11/2024,0
13/11/2024,0
14/11/2024,29.3
15/11/2024,0
16/11/2024,0
17/11/2024,0
18/11/2024,0
19/11/2024,1.8
20/11/2024,19
21/11/2024,0
22/11/2024,0
23/11/2024,0
24/11/2024,0
25/11/2024,0
26/11/2024,2.7
27/11/2024,0.3
28/11/2024,0.9
29/11/2024,0
30/11/2024,0
1/12/2024,0
2/12/2024,0
3/12/2024,0
4/12/2024,0
5/12/2024,0
6/12/2024,0
7/12/2024,0
8/12/2024,5
9/12/2024,7.5
10/12/2024,4.2
11/12/2024,18.4
12/12/2024,0
13/12/2024,0
14/12/2024,0
15/12/2024,0
16/12/2024,0
17/12/2024,0
18/12/2024,0
19/12/2024,0
20/12/2024,1
21/12/2024,0
22/12/2024,0
23/12/2024,0
24/12/2024,0
25/12/2024,0
26/12/2024,0.5
27/12/2024,4
28/12/2024,3.6
29/12/2024,13.5
30/12/2024,0
31/12/2024,0
1/01/2025,0
2/01/2025,0
3/01/2025,0
4/01/2025,0
5/01/2025,2.7
6/01/2025,3.9
7/01/2025,0
8/01/2025,0
9/01/2025,0
10/01/2025,9.9
11/01/2025,0
12/01/2025,0
13/01/2025,0
14/01/2025,0
15/01/2025,0
16/01/2025,0
17/01/2025,0
18/01/2025,2.3
19/01/2025,1.2
20/01/2025,0
21/01/2025,1.7
22/01/2025,0
23/01/2025,0
24/01/2025,0
25/01/2025,0
26/01/2025,3.1
27/01/2025,7.9
28/01/2025,0
29/01/2025,0
30/01/2025,0
31/01/2025,7.7
1/02/2025,0
2/02/2025,0
3/02/2025,0
4/02/2025,0
5/02/2025,1.3
6/02/2025,0.7
7/02/2025,0.4
8/02/2025,0
9/02/2025,4.6
10/02/2025,0
11/02/2025,22.1
12/02/2025,12.4
13/02/2025,7.6
14/02/2025,0
15/02/2025,3.3
16/02/2025,7.2
17/02/2025,0
18/02/2025,0
19/02/2025,7.4
20/02/2025,0
21/02/2025,0
22/02/2025,0
23/02/2025,0
24/02/2025,0
25/02/2025,0
26/02/2025,0
27/02/2025,0
28/02/2025,0
1/03/2025,0
2/03/2025,0
3/03/2025,0
4/03/2025,0
5/03/2025,37.4
6/03/2025,0
7/03/2025,0
8/03/2025,0
9/03/2025,0
10/03/2025,0
11/03/2025,0
12/03/2025,0
13/03/2025,0
14/03/2025,0
15/03/2025,0
16/03/2025,44
17/03/2025,0.6
18/03/2025,0
19/03/2025,0
20/03/2025,6.9
21/03/2025,0
22/03/2025,0
23/03/2025,0
24/03/2025,2.5
25/03/2025,0
26/03/2025,0
27/03/2025,0
28/03/2025,0
29/03/2025,0
30/03/2025,0.7
31/03/2025,3.2
1/04/2025,0
2/04/2025,0
3/04/2025,0
4/04/2025,0
5/04/2025,0
6/04/2025,0.7
7/04/2025,29.2
8/04/2025,0
9/04/2025,0
10/04/2025,20.5
11/04/2025,2.9
12/04/2025,0
13/04/2025,0
14/04/2025,0
15/04/2025,0
16/04/2025,0
17/04/2025,0
18/04/2025,0
19/04/2025,0
20/04/2025,0
21/04/2025,0
22/04/2025,4.3
23/04/2025,3.3
24/04/2025,0
25/04/2025,0
26/04/2025,0
27/04/2025,0
28/04/2025,0
29/04/2025,0
30/04/2025,0
1/05/2025,0
2/05/2025,11.8
3/05/2025,13.7
4/05/2025,2
5/05/2025,0.8
6/05/2025,0
7/05/2025,2.6
8/05/2025,13.6
9/05/2025,0
10/05/2025,2.1
11/05/2025,29.1
12/05/2025,48.9
13/05/2025,6.5
14/05/2025,8.4
15/05/2025,0
16/05/2025,0
17/05/2025,0
18/05/2025,0
19/05/2025,0
20/05/2025,1.9
21/05/2025,0.3
22/05/2025,0
23/05/2025,0
24/05/2025,0
25/05/2025,0.4
26/05/2025,0.9
27/05/2025,35.7
28/05/2025,1
29/05/2025,21.3
30/05/2025,3
31/05/2025,1.1
1/06/2025,10.7
2/06/2025,0
3/06/2025,0
4/06/2025,0
5/06/2025,18.4
6/06/2025,1.1
7/06/2025,2.5
8/06/2025,0.4
9/06/2025,6.3
10/06/2025,0
11/06/2025,1.8
12/06/2025,3.5
13/06/2025,24.4
14/06/2025,0
15/06/2025,0.9
16/06/2025,9.6
17/06/2025,0
18/06/2025,0
19/06/2025,0
20/06/2025,0
21/06/2025,0
22/06/2025,0
23/06/2025,0
24/06/2025,0
25/06/2025,11
26/06/2025,0
27/06/2025,12.7
28/06/2025,0.8
29/06/2025,3.2
30/06/2025,0
1/07/2025,9.3
2/07/2025,3.9
3/07/2025,0
4/07/2025,0
5/07/2025,7.2
6/07/2025,74.9
7/07/2025,0
8/07/2025,0
9/07/2025,0.7
10/07/2025,18.5
11/07/2025,0
12/07/2025,1.5
13/07/2025,0.7
14/07/2025,9.3
15/07/2025,1.7
16/07/2025,11.5
17/07/2025,0
18/07/2025,3.9
19/07/2025,1.4
20/07/2025,0
21/07/2025,0
22/07/2025,0
23/07/2025,0
24/07/2025,0
25/07/2025,0.5
26/07/2025,0
27/07/2025,11.1
28/07/2025,0
29/07/2025,0
30/07/2025,3.7
31/07/2025,5
1/08/2025,12.6
2/08/2025,0.5
3/08/2025,0
4/08/2025,0
5/08/2025,4.4
6/08/2025,4.4
7/08/2025,4.1
8/08/2025,0
9/08/2025,0
10/08/2025,1.5
11/08/2025,11.7
12/08/2025,40.8
13/08/2025,34.3
14/08/2025,0.9
15/08/2025,0
16/08/2025,0
17/08/2025,0
18/08/2025,0
19/08/2025,0
20/08/2025,0
21/08/2025,0
22/08/2025,0
23/08/2025,0
24/08/2025,0
25/08/2025,0
26/08/2025,0
27/08/2025,0
28/08/2025,0
29/08/2025,0
30/08/2025,6.2
31/08/2025,0
1/09/2025,0
2/09/2025,0
3/09/2025,0
4/09/2025,0
5/09/2025,0
6/09/2025,42.5
7/09/2025,0
8/09/2025,0
9/09/2025,0
10/09/2025,4.4
11/09/2025,0
12/09/2025,0
13/09/2025,0
14/09/2025,0
15/09/2025,0
16/09/2025,0
17/09/2025,0
18/09/2025,0
19/09/2025,0
20/09/2025,0
21/09/2025,0
22/09/2025,0
23/09/2025,0
24/09/2025,0
25/09/2025,0
26/09/2025,14.5
27/09/2025,0.8
28/09/2025,0.9
29/09/2025,23.2
30/09/2025,3
1/10/2025,0
2/10/2025,0
3/10/2025,0
4/10/2025,0
5/10/2025,0
6/10/2025,0
7/10/2025,0
8/10/2025,0.4
9/10/2025,0
10/10/2025,0
11/10/2025,15.7
12/10/2025,3.4
13/10/2025,0
14/10/2025,0
15/10/2025,0
16/10/2025,0
17/10/2025,0
18/10/2025,0
19/10/2025,0
20/10/2025,0
21/10/2025,0
22/10/2025,0
23/10/2025,0
24/10/2025,0
25/10/2025,0
26/10/2025,3.6
27/10/2025,34.4
28/10/2025,14.9
29/10/2025,2.6
30/10/2025,0
31/10/2025,0
1/11/2025,0
2/11/2025,23.1
3/11/2025,0
4/11/2025,0
5/11/2025,0
6/11/2025,0
7/11/2025,1.9
8/11/2025,0
9/11/2025,0
10/11/2025,0
11/11/2025,0
12/11/2025,0
13/11/2025,0
14/11/2025,0
15/11/2025,0
16/11/2025,0
17/11/2025,0
18/11/2025,0
19/11/2025,0
20/11/2025,1
21/11/2025,1.1
22/11/2025,0
23/11/2025,0
24/11/2025,0
25/11/2025,0
26/11/2025,0
27/11/2025,0
28/11/2025,0
29/11/2025,0
30/11/2025,1.1
1/12/2025,16.1
2/12/2025,7.6
3/12/2025,0
4/12/2025,2.7
5/12/2025,5.9
6/12/2025,0
7/12/2025,0
8/12/2025,0.4
9/12/2025,0
10/12/2025,0
11/12/2025,0
12/12/2025,0
13/12/2025,0.7
14/12/2025,3.9
15/12/2025,0
16/12/2025,0
17/12/2025,0
18/12/2025,15.2
19/12/2025,0
20/12/2025,0
21/12/2025,0
22/12/2025,0
23/12/2025,0
24/12/2025,0
25/12/2025,0
26/12/2025,0
27/12/2025,0
28/12/2025,0
29/12/2025,0.4
30/12/2025,0
31/12/2025,0
1/01/2026,0
2/01/2026,0
3/01/2026,0.8
4/01/2026,0
5/01/2026,0
6/01/2026,0
7/01/2026,0
8/01/2026,0
9/01/2026,0
10/01/2026,0
11/01/2026,0
12/01/2026,0
13/01/2026,0
14/01/2026,0
15/01/2026,0
16/01/2026,0
17/01/2026,2.3
18/01/2026,19.7
19/01/2026,0
20/01/2026,0
21/01/2026,0
22/01/2026,0.6
23/01/2026,0
24/01/2026,1.8
25/01/2026,11.3
26/01/2026,0
27/01/2026,0
28/01/2026,0
29/01/2026,0
30/01/2026,0
31/01/2026,7.6
1/02/2026,0
2/02/2026,0
3/02/2026,0
4/02/2026,11.2
5/02/2026,0
6/02/2026,0
7/02/2026,0
8/02/2026,0
9/02/2026,0
10/02/2026,0
11/02/2026,0.5
12/02/2026,0
13/02/2026,0
14/02/2026,1.7
15/02/2026,27.6
16/02/2026,0
17/02/2026,0
18/02/2026,0
19/02/2026,0
20/02/2026,5.3
21/02/2026,9.5
22/02/2026,2
23/02/2026,0
24/02/2026,0
25/02/2026,2.5
26/02/2026,6.5
27/02/2026,4.5
28/02/2026,0
1/03/2026,0
2/03/2026,0
3/03/2026,0
4/03/2026,0
5/03/2026,0
6/03/2026,0
7/03/2026,0
8/03/2026,0
9/03/2026,0
10/03/2026,0
11/03/2026,0
12/03/2026,13
13/03/2026,0
14/03/2026,0
15/03/2026,9
16/03/2026,9.7
17/03/2026,0
18/03/2026,0
19/03/2026,0
20/03/2026,0
