"Plot Title: 20365584"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20365584, SEN S/N: 20365584)","Coupler Detached (LGR S/N: 20365584)","Host Connected (LGR S/N: 20365584)","Coupler Attached (LGR S/N: 20365584)","Stopped (LGR S/N: 20365584)","End Of File (LGR S/N: 20365584)"
1057,09/17/24 05:25:44 AM,22.525,,,,,
1058,09/17/24 07:25:44 AM,22.429,,,,,
1059,09/17/24 09:25:44 AM,22.429,,,,,
1060,09/17/24 11:25:44 AM,22.621,,,,,
1061,09/17/24 01:25:44 PM,23.004,,,,,
1062,09/17/24 03:25:44 PM,23.677,,,,,
1063,09/17/24 05:25:44 PM,23.869,,,,,
1064,09/17/24 07:25:44 PM,23.869,,,,,
1065,09/17/24 09:25:44 PM,23.677,,,,,
1066,09/17/24 11:25:44 PM,23.292,,,,,
1067,09/18/24 01:25:44 AM,23.004,,,,,
1068,09/18/24 03:25:44 AM,22.717,,,,,
1069,09/18/24 05:25:44 AM,22.333,,,,,
1070,09/18/24 07:25:44 AM,22.046,,,,,
1071,09/18/24 09:25:44 AM,22.046,,,,,
1072,09/18/24 11:25:44 AM,22.525,,,,,
1073,09/18/24 01:25:44 PM,23.388,,,,,
1074,09/18/24 03:25:44 PM,24.448,,,,,
1075,09/18/24 05:25:44 PM,24.835,,,,,
1076,09/18/24 07:25:44 PM,24.738,,,,,
1077,09/18/24 09:25:44 PM,24.351,,,,,
1078,09/18/24 11:25:44 PM,24.062,,,,,
1079,09/19/24 01:25:44 AM,23.773,,,,,
1080,09/19/24 03:25:44 AM,23.484,,,,,
1081,09/19/24 05:25:44 AM,23.388,,,,,
1082,09/19/24 07:25:44 AM,23.196,,,,,
1083,09/19/24 09:25:44 AM,23.196,,,,,
1084,09/19/24 11:25:44 AM,23.581,,,,,
1085,09/19/24 01:25:44 PM,24.448,,,,,
1086,09/19/24 03:25:44 PM,24.931,,,,,
1087,09/19/24 05:25:44 PM,24.738,,,,,
1088,09/19/24 07:25:44 PM,24.545,,,,,
1089,09/19/24 09:25:44 PM,24.351,,,,,
1090,09/19/24 11:25:44 PM,23.966,,,,,
1091,09/20/24 01:25:44 AM,23.581,,,,,
1092,09/20/24 03:25:44 AM,23.196,,,,,
1093,09/20/24 05:25:44 AM,23.100,,,,,
1094,09/20/24 07:25:44 AM,23.100,,,,,
1095,09/20/24 09:25:44 AM,23.100,,,,,
1096,09/20/24 11:25:44 AM,23.388,,,,,
1097,09/20/24 01:25:44 PM,24.158,,,,,
1098,09/20/24 03:25:44 PM,25.125,,,,,
1099,09/20/24 05:25:44 PM,25.222,,,,,
1100,09/20/24 07:25:44 PM,25.028,,,,,
1101,09/20/24 09:25:44 PM,24.545,,,,,
1102,09/20/24 11:25:44 PM,24.062,,,,,
1103,09/21/24 01:25:44 AM,23.677,,,,,
1104,09/21/24 03:25:44 AM,23.292,,,,,
1105,09/21/24 05:25:44 AM,22.908,,,,,
1106,09/21/24 07:25:44 AM,22.621,,,,,
1107,09/21/24 09:25:44 AM,22.525,,,,,
1108,09/21/24 11:25:44 AM,23.004,,,,,
1109,09/21/24 01:25:44 PM,24.255,,,,,
1110,09/21/24 03:25:44 PM,25.416,,,,,
1111,09/21/24 05:25:44 PM,25.222,,,,,
1112,09/21/24 07:25:44 PM,24.738,,,,,
1113,09/21/24 09:25:44 PM,24.158,,,,,
1114,09/21/24 11:25:44 PM,23.581,,,,,
1115,09/22/24 01:25:44 AM,23.100,,,,,
1116,09/22/24 03:25:44 AM,22.717,,,,,
1117,09/22/24 05:25:44 AM,22.429,,,,,
1118,09/22/24 07:25:44 AM,22.238,,,,,
1119,09/22/24 09:25:44 AM,22.333,,,,,
1120,09/22/24 11:25:44 AM,22.812,,,,,
1121,09/22/24 01:25:44 PM,24.062,,,,,
1122,09/22/24 03:25:44 PM,25.125,,,,,
1123,09/22/24 05:25:44 PM,25.222,,,,,
1124,09/22/24 07:25:44 PM,24.931,,,,,
1125,09/22/24 09:25:44 PM,24.351,,,,,
1126,09/22/24 11:25:44 PM,23.869,,,,,
1127,09/23/24 01:25:44 AM,23.388,,,,,
1128,09/23/24 03:25:44 AM,23.196,,,,,
1129,09/23/24 05:25:44 AM,23.004,,,,,
1130,09/23/24 07:25:44 AM,22.908,,,,,
1131,09/23/24 09:25:44 AM,22.908,,,,,
1132,09/23/24 11:25:44 AM,23.292,,,,,
1133,09/23/24 01:25:44 PM,24.158,,,,,
1134,09/23/24 03:25:44 PM,24.835,,,,,
1135,09/23/24 05:25:44 PM,25.028,,,,,
1136,09/23/24 07:25:44 PM,24.835,,,,,
1137,09/23/24 09:25:44 PM,24.351,,,,,
1138,09/23/24 11:25:44 PM,23.869,,,,,
1139,09/24/24 01:25:44 AM,23.581,,,,,
1140,09/24/24 03:25:44 AM,23.292,,,,,
1141,09/24/24 05:25:44 AM,23.100,,,,,
1142,09/24/24 07:25:44 AM,22.908,,,,,
1143,09/24/24 09:25:44 AM,23.004,,,,,
1144,09/24/24 11:25:44 AM,23.581,,,,,
1145,09/24/24 01:25:44 PM,24.158,,,,,
1146,09/24/24 03:25:44 PM,24.448,,,,,
1147,09/24/24 05:25:44 PM,24.738,,,,,
1148,09/24/24 07:25:44 PM,24.738,,,,,
1149,09/24/24 09:25:44 PM,24.448,,,,,
1150,09/24/24 11:25:44 PM,24.158,,,,,
1151,09/25/24 01:25:44 AM,23.869,,,,,
1152,09/25/24 03:25:44 AM,23.677,,,,,
1153,09/25/24 05:25:44 AM,23.388,,,,,
1154,09/25/24 07:25:44 AM,23.196,,,,,
1155,09/25/24 09:25:44 AM,23.100,,,,,
1156,09/25/24 11:25:44 AM,23.677,,,,,
1157,09/25/24 01:25:44 PM,24.835,,,,,
1158,09/25/24 03:25:44 PM,25.708,,,,,
1159,09/25/24 05:25:44 PM,25.708,,,,,
1160,09/25/24 07:25:44 PM,25.416,,,,,
1161,09/25/24 09:25:44 PM,25.028,,,,,
1162,09/25/24 11:25:44 PM,24.738,,,,,
1163,09/26/24 01:25:44 AM,24.545,,,,,
1164,09/26/24 03:25:44 AM,24.255,,,,,
1165,09/26/24 05:25:44 AM,23.966,,,,,
1166,09/26/24 07:25:44 AM,23.869,,,,,
1167,09/26/24 09:25:44 AM,23.869,,,,,
1168,09/26/24 11:25:44 AM,24.255,,,,,
1169,09/26/24 01:25:44 PM,24.448,,,,,
1170,09/26/24 03:25:44 PM,24.545,,,,,
1171,09/26/24 05:25:44 PM,24.738,,,,,
1172,09/26/24 07:25:44 PM,24.641,,,,,
1173,09/26/24 09:25:44 PM,24.545,,,,,
1174,09/26/24 11:25:44 PM,24.351,,,,,
1175,09/27/24 01:25:44 AM,24.351,,,,,
1176,09/27/24 03:25:44 AM,24.255,,,,,
1177,09/27/24 05:25:44 AM,24.255,,,,,
1178,09/27/24 07:25:44 AM,24.351,,,,,
1179,09/27/24 09:25:44 AM,24.351,,,,,
1180,09/27/24 11:25:44 AM,24.545,,,,,
1181,09/27/24 01:25:44 PM,24.738,,,,,
1182,09/27/24 03:25:44 PM,25.319,,,,,
1183,09/27/24 05:25:44 PM,25.416,,,,,
1184,09/27/24 07:25:44 PM,25.319,,,,,
1185,09/27/24 09:25:44 PM,24.931,,,,,
1186,09/27/24 11:25:44 PM,24.545,,,,,
1187,09/28/24 01:25:44 AM,24.158,,,,,
1188,09/28/24 03:25:44 AM,23.869,,,,,
1189,09/28/24 05:25:44 AM,23.581,,,,,
1190,09/28/24 07:25:44 AM,23.388,,,,,
1191,09/28/24 09:25:44 AM,23.292,,,,,
1192,09/28/24 11:25:44 AM,23.677,,,,,
1193,09/28/24 01:25:44 PM,24.835,,,,,
1194,09/28/24 03:25:44 PM,25.416,,,,,
1195,09/28/24 05:25:44 PM,25.416,,,,,
1196,09/28/24 07:25:44 PM,25.222,,,,,
1197,09/28/24 09:25:44 PM,24.931,,,,,
1198,09/28/24 11:25:44 PM,24.545,,,,,
1199,09/29/24 01:25:44 AM,24.255,,,,,
1200,09/29/24 03:25:44 AM,23.869,,,,,
1201,09/29/24 05:25:44 AM,23.484,,,,,
1202,09/29/24 07:25:44 AM,23.196,,,,,
1203,09/29/24 09:25:44 AM,23.196,,,,,
1204,09/29/24 11:25:44 AM,23.677,,,,,
1205,09/29/24 01:25:44 PM,24.738,,,,,
1206,09/29/24 03:25:44 PM,25.416,,,,,
1207,09/29/24 05:25:44 PM,25.416,,,,,
1208,09/29/24 07:25:44 PM,25.222,,,,,
1209,09/29/24 09:25:44 PM,24.738,,,,,
1210,09/29/24 11:25:44 PM,24.351,,,,,
1211,09/30/24 01:25:44 AM,23.966,,,,,
1212,09/30/24 03:25:44 AM,23.581,,,,,
1213,09/30/24 05:25:44 AM,23.292,,,,,
1214,09/30/24 07:25:44 AM,23.100,,,,,
1215,09/30/24 09:25:44 AM,23.100,,,,,
1216,09/30/24 11:25:44 AM,23.773,,,,,
1217,09/30/24 01:25:44 PM,24.931,,,,,
1218,09/30/24 03:25:44 PM,25.610,,,,,
1219,09/30/24 05:25:44 PM,25.610,,,,,
1220,09/30/24 07:25:44 PM,25.319,,,,,
1221,09/30/24 09:25:44 PM,24.931,,,,,
1222,09/30/24 11:25:44 PM,24.641,,,,,
1223,10/01/24 01:25:44 AM,24.255,,,,,
1224,10/01/24 03:25:44 AM,23.966,,,,,
1225,10/01/24 05:25:44 AM,23.677,,,,,
1226,10/01/24 07:25:44 AM,23.388,,,,,
1227,10/01/24 09:25:44 AM,23.292,,,,,
1228,10/01/24 11:25:44 AM,23.869,,,,,
1229,10/01/24 01:25:44 PM,24.641,,,,,
1230,10/01/24 03:25:44 PM,25.028,,,,,
1231,10/01/24 05:25:44 PM,25.125,,,,,
1232,10/01/24 07:25:44 PM,24.835,,,,,
1233,10/01/24 09:25:44 PM,24.545,,,,,
1234,10/01/24 11:25:44 PM,24.062,,,,,
1235,10/02/24 01:25:44 AM,23.677,,,,,
1236,10/02/24 03:25:44 AM,23.484,,,,,
1237,10/02/24 05:25:44 AM,23.388,,,,,
1238,10/02/24 07:25:44 AM,23.196,,,,,
1239,10/02/24 09:25:44 AM,23.292,,,,,
1240,10/02/24 11:25:44 AM,23.484,,,,,
1241,10/02/24 01:25:44 PM,23.869,,,,,
1242,10/02/24 03:25:44 PM,24.255,,,,,
1243,10/02/24 05:25:44 PM,24.448,,,,,
1244,10/02/24 07:25:44 PM,24.158,,,,,
1245,10/02/24 09:25:44 PM,23.677,,,,,
1246,10/02/24 11:25:44 PM,23.196,,,,,
1247,10/03/24 01:25:44 AM,22.908,,,,,
1248,10/03/24 03:25:44 AM,22.525,,,,,
1249,10/03/24 05:25:44 AM,22.238,,,,,
1250,10/03/24 07:25:44 AM,21.951,,,,,
1251,10/03/24 09:25:44 AM,21.951,,,,,
1252,10/03/24 11:25:44 AM,22.525,,,,,
1253,10/03/24 01:25:44 PM,23.677,,,,,
1254,10/03/24 03:25:44 PM,24.255,,,,,
1255,10/03/24 05:25:44 PM,24.255,,,,,
1256,10/03/24 07:25:44 PM,23.869,,,,,
1257,10/03/24 09:25:44 PM,23.388,,,,,
1258,10/03/24 11:25:44 PM,23.004,,,,,
1259,10/04/24 01:25:44 AM,22.525,,,,,
1260,10/04/24 03:25:44 AM,22.238,,,,,
1261,10/04/24 05:25:44 AM,21.951,,,,,
1262,10/04/24 07:25:44 AM,21.760,,,,,
1263,10/04/24 09:25:44 AM,21.855,,,,,
1264,10/04/24 11:25:44 AM,22.333,,,,,
1265,10/04/24 01:25:44 PM,23.388,,,,,
1266,10/04/24 03:25:44 PM,23.869,,,,,
1267,10/04/24 05:25:44 PM,23.869,,,,,
1268,10/04/24 07:25:44 PM,23.677,,,,,
1269,10/04/24 09:25:44 PM,23.484,,,,,
1270,10/04/24 11:25:44 PM,23.292,,,,,
1271,10/05/24 01:25:44 AM,23.100,,,,,
1272,10/05/24 03:25:44 AM,22.908,,,,,
1273,10/05/24 05:25:44 AM,22.717,,,,,
1274,10/05/24 07:25:44 AM,22.621,,,,,
1275,10/05/24 09:25:44 AM,22.621,,,,,
1276,10/05/24 11:25:44 AM,23.004,,,,,
1277,10/05/24 01:25:44 PM,23.773,,,,,
1278,10/05/24 03:25:44 PM,23.966,,,,,
1279,10/05/24 05:25:44 PM,24.158,,,,,
1280,10/05/24 07:25:44 PM,23.869,,,,,
1281,10/05/24 09:25:44 PM,23.388,,,,,
1282,10/05/24 11:25:44 PM,23.004,,,,,
1283,10/06/24 01:25:44 AM,22.621,,,,,
1284,10/06/24 03:25:44 AM,22.333,,,,,
1285,10/06/24 05:25:44 AM,22.046,,,,,
1286,10/06/24 07:25:44 AM,21.855,,,,,
1287,10/06/24 09:25:44 AM,21.855,,,,,
1288,10/06/24 11:25:44 AM,22.333,,,,,
1289,10/06/24 01:25:44 PM,23.388,,,,,
1290,10/06/24 03:25:44 PM,24.062,,,,,
1291,10/06/24 05:25:44 PM,23.966,,,,,
1292,10/06/24 07:25:44 PM,23.484,,,,,
1293,10/06/24 09:25:44 PM,22.908,,,,,
1294,10/06/24 11:25:44 PM,22.333,,,,,
1295,10/07/24 01:25:44 AM,21.760,,,,,
1296,10/07/24 03:25:44 AM,21.378,,,,,
1297,10/07/24 05:25:44 AM,20.996,,,,,
1298,10/07/24 07:25:44 AM,20.615,,,,,
1299,10/07/24 09:25:44 AM,20.615,,,,,
1300,10/07/24 11:25:44 AM,21.378,,,,,
1301,10/07/24 01:25:44 PM,22.812,,,,,
1302,10/07/24 03:25:44 PM,23.581,,,,,
1303,10/07/24 05:25:44 PM,23.484,,,,,
1304,10/07/24 07:25:44 PM,23.196,,,,,
1305,10/07/24 09:25:44 PM,22.717,,,,,
1306,10/07/24 11:25:44 PM,22.238,,,,,
1307,10/08/24 01:25:44 AM,21.951,,,,,
1308,10/08/24 03:25:44 AM,21.760,,,,,
1309,10/08/24 05:25:44 AM,21.569,,,,,
1310,10/08/24 07:25:44 AM,21.378,,,,,
1311,10/08/24 09:25:44 AM,21.378,,,,,
1312,10/08/24 11:25:44 AM,21.760,,,,,
1313,10/08/24 01:25:44 PM,23.004,,,,,
1314,10/08/24 03:25:44 PM,23.581,,,,,
1315,10/08/24 05:25:44 PM,23.388,,,,,
1316,10/08/24 07:25:44 PM,22.908,,,,,
1317,10/08/24 09:25:44 PM,22.238,,,,,
1318,10/08/24 11:25:44 PM,21.664,,,,,
1319,10/09/24 01:25:44 AM,21.187,,,,,
1320,10/09/24 03:25:44 AM,20.710,,,,,
1321,10/09/24 05:25:44 AM,20.329,,,,,
1322,10/09/24 07:25:44 AM,19.948,,,,,
1323,10/09/24 09:25:44 AM,19.948,,,,,
1324,10/09/24 11:25:44 AM,20.424,,,,,
1325,10/09/24 01:25:44 PM,21.378,,,,,
1326,10/09/24 03:25:44 PM,22.046,,,,,
1327,10/09/24 05:25:44 PM,22.046,,,,,
1328,10/09/24 07:25:44 PM,21.664,,,,,
1329,10/09/24 09:25:44 PM,21.282,,,,,
1330,10/09/24 11:25:44 PM,20.901,,,,,
1331,10/10/24 01:25:44 AM,20.615,,,,,
1332,10/10/24 03:25:44 AM,20.424,,,,,
1333,10/10/24 05:25:44 AM,20.329,,,,,
1334,10/10/24 07:25:44 AM,20.138,,,,,
1335,10/10/24 09:25:44 AM,20.138,,,,,
1336,10/10/24 11:25:44 AM,20.329,,,,,
1337,10/10/24 01:25:44 PM,21.091,,,,,
1338,10/10/24 03:25:44 PM,21.855,,,,,
1339,10/10/24 05:25:44 PM,21.569,,,,,
1340,10/10/24 07:25:44 PM,20.996,,,,,
1341,10/10/24 09:25:44 PM,20.329,,,,,
1342,10/10/24 11:25:44 PM,19.758,,,,,
1343,10/11/24 01:25:44 AM,19.187,,,,,
1344,10/11/24 03:25:44 AM,18.711,,,,,
1345,10/11/24 05:25:44 AM,18.236,,,,,
1346,10/11/24 07:25:44 AM,17.855,,,,,
1347,10/11/24 09:25:44 AM,17.855,,,,,
1348,10/11/24 11:25:44 AM,18.616,,,,,
1349,10/11/24 01:25:44 PM,19.758,,,,,
1350,10/11/24 03:25:44 PM,20.615,,,,,
1351,10/11/24 05:25:44 PM,20.424,,,,,
1352,10/11/24 07:25:44 PM,19.853,,,,,
1353,10/11/24 09:25:44 PM,19.187,,,,,
1354,10/11/24 11:25:44 PM,18.616,,,,,
1355,10/12/24 01:25:44 AM,18.140,,,,,
1356,10/12/24 03:25:44 AM,17.665,,,,,
1357,10/12/24 05:25:44 AM,17.284,,,,,
1358,10/12/24 07:25:44 AM,16.903,,,,,
1359,10/12/24 09:25:44 AM,16.713,,,,,
1360,10/12/24 11:25:44 AM,17.665,,,,,
1361,10/12/24 01:25:44 PM,18.806,,,,,
1362,10/12/24 03:25:44 PM,19.948,,,,,
1363,10/12/24 05:25:44 PM,19.758,,,,,
1364,10/12/24 07:25:44 PM,19.377,,,,,
1365,10/12/24 09:25:44 PM,18.901,,,,,
1366,10/12/24 11:25:44 PM,18.521,,,,,
1367,10/13/24 01:25:44 AM,18.140,,,,,
1368,10/13/24 03:25:44 AM,17.950,,,,,
1369,10/13/24 05:25:44 AM,17.950,,,,,
1370,10/13/24 07:25:44 AM,17.665,,,,,
1371,10/13/24 09:25:44 AM,17.665,,,,,
1372,10/13/24 11:25:44 AM,18.521,,,,,
1373,10/13/24 01:25:44 PM,19.567,,,,,
1374,10/13/24 03:25:44 PM,20.519,,,,,
1375,10/13/24 05:25:44 PM,20.329,,,,,
1376,10/13/24 07:25:44 PM,19.853,,,,,
1377,10/13/24 09:25:44 PM,19.282,,,,,
1378,10/13/24 11:25:44 PM,18.806,,,,,
1379,10/14/24 01:25:44 AM,18.616,,,,,
1380,10/14/24 03:25:44 AM,18.521,,,,,
1381,10/14/24 05:25:44 AM,18.521,,,,,
1382,10/14/24 07:25:44 AM,18.521,,,,,
1383,10/14/24 09:25:44 AM,18.616,,,,,
1384,10/14/24 11:25:44 AM,19.472,,,,,
1385,10/14/24 01:25:44 PM,20.519,,,,,
1386,10/14/24 03:25:44 PM,21.569,,,,,
1387,10/14/24 05:25:44 PM,21.378,,,,,
1388,10/14/24 07:25:44 PM,20.805,,,,,
1389,10/14/24 09:25:44 PM,20.138,,,,,
1390,10/14/24 11:25:44 PM,19.472,,,,,
1391,10/15/24 01:25:44 AM,18.901,,,,,
1392,10/15/24 03:25:44 AM,18.331,,,,,
1393,10/15/24 05:25:44 AM,17.855,,,,,
1394,10/15/24 07:25:44 AM,17.379,,,,,
1395,10/15/24 09:25:44 AM,17.189,,,,,
1396,10/15/24 11:25:44 AM,17.950,,,,,
1397,10/15/24 01:25:44 PM,18.901,,,,,
1398,10/15/24 03:25:44 PM,19.567,,,,,
1399,10/15/24 05:25:44 PM,19.472,,,,,
1400,10/15/24 07:25:44 PM,18.996,,,,,
1401,10/15/24 09:25:44 PM,18.521,,,,,
1402,10/15/24 11:25:44 PM,18.236,,,,,
1403,10/16/24 01:25:44 AM,17.950,,,,,
1404,10/16/24 03:25:44 AM,17.760,,,,,
1405,10/16/24 05:25:44 AM,17.570,,,,,
1406,10/16/24 07:25:44 AM,17.379,,,,,
1407,10/16/24 09:25:44 AM,17.379,,,,,
1408,10/16/24 11:25:44 AM,17.475,,,,,
1409,10/16/24 01:25:44 PM,17.950,,,,,
1410,10/16/24 03:25:44 PM,18.711,,,,,
1411,10/16/24 05:25:44 PM,18.426,,,,,
1412,10/16/24 07:25:44 PM,17.760,,,,,
1413,10/16/24 09:25:44 PM,17.189,,,,,
1414,10/16/24 11:25:44 PM,16.713,,,,,
1415,10/17/24 01:25:44 AM,16.141,,,,,
1416,10/17/24 03:25:44 AM,15.760,,,,,
1417,10/17/24 05:25:44 AM,15.378,,,,,
1418,10/17/24 07:25:44 AM,14.996,,,,,
1419,10/17/24 09:25:44 AM,15.091,,,,,
1420,10/17/24 11:25:44 AM,15.951,,,,,
1421,10/17/24 01:25:44 PM,17.094,,,,,
1422,10/17/24 03:25:44 PM,17.950,,,,,
1423,10/17/24 05:25:44 PM,17.570,,,,,
1424,10/17/24 07:25:44 PM,16.999,,,,,
1425,10/17/24 09:25:44 PM,16.332,,,,,
1426,10/17/24 11:25:44 PM,15.855,,,,,
1427,10/18/24 01:25:44 AM,15.378,,,,,
1428,10/18/24 03:25:44 AM,14.900,,,,,
1429,10/18/24 05:25:44 AM,14.517,,,,,
1430,10/18/24 07:25:44 AM,14.230,,,,,
1431,10/18/24 09:25:44 AM,14.134,,,,,
1432,10/18/24 11:25:44 AM,15.091,,,,,
1433,10/18/24 01:25:44 PM,16.427,,,,,
1434,10/18/24 03:25:44 PM,17.379,,,,,
1435,10/18/24 05:25:44 PM,17.284,,,,,
1436,10/18/24 07:25:44 PM,16.713,,,,,
1437,10/18/24 09:25:44 PM,16.046,,,,,
1438,10/18/24 11:25:44 PM,15.569,,,,,
1439,10/19/24 01:25:44 AM,15.187,,,,,
1440,10/19/24 03:25:44 AM,14.709,,,,,
1441,10/19/24 05:25:44 AM,14.421,,,,,
1442,10/19/24 07:25:44 AM,14.134,,,,,
1443,10/19/24 09:25:44 AM,14.134,,,,,
1444,10/19/24 11:25:44 AM,15.187,,,,,
1445,10/19/24 01:25:44 PM,16.523,,,,,
1446,10/19/24 03:25:44 PM,17.570,,,,,
1447,10/19/24 05:25:44 PM,17.475,,,,,
1448,10/19/24 07:25:44 PM,16.903,,,,,
1449,10/19/24 09:25:44 PM,16.427,,,,,
1450,10/19/24 11:25:44 PM,16.046,,,,,
1451,10/20/24 01:25:44 AM,15.664,,,,,
1452,10/20/24 03:25:44 AM,15.282,,,,,
1453,10/20/24 05:25:44 AM,14.996,,,,,
1454,10/20/24 07:25:44 AM,14.804,,,,,
1455,10/20/24 09:25:44 AM,14.900,,,,,
1456,10/20/24 11:25:44 AM,15.855,,,,,
1457,10/20/24 01:25:44 PM,17.189,,,,,
1458,10/20/24 03:25:44 PM,18.140,,,,,
1459,10/20/24 05:25:44 PM,17.855,,,,,
1460,10/20/24 07:25:44 PM,17.284,,,,,
1461,10/20/24 09:25:44 PM,16.808,,,,,
1462,10/20/24 11:25:44 PM,16.332,,,,,
1463,10/21/24 01:25:44 AM,16.046,,,,,
1464,10/21/24 03:25:44 AM,15.664,,,,,
1465,10/21/24 05:25:44 AM,15.378,,,,,
1466,10/21/24 07:25:44 AM,15.187,,,,,
1467,10/21/24 09:25:44 AM,15.282,,,,,
1468,10/21/24 11:25:44 AM,16.332,,,,,
1469,10/21/24 01:25:44 PM,17.665,,,,,
1470,10/21/24 03:25:44 PM,18.616,,,,,
1471,10/21/24 05:25:44 PM,18.616,,,,,
1472,10/21/24 07:25:44 PM,18.140,,,,,
1473,10/21/24 09:25:44 PM,17.665,,,,,
1474,10/21/24 11:25:44 PM,17.284,,,,,
1475,10/22/24 01:25:44 AM,16.903,,,,,
1476,10/22/24 03:25:44 AM,16.618,,,,,
1477,10/22/24 05:25:44 AM,16.332,,,,,
1478,10/22/24 07:25:44 AM,16.046,,,,,
1479,10/22/24 09:25:44 AM,16.141,,,,,
1480,10/22/24 11:25:44 AM,16.999,,,,,
1481,10/22/24 01:25:44 PM,18.426,,,,,
1482,10/22/24 03:25:44 PM,19.092,,,,,
1483,10/22/24 05:25:44 PM,19.187,,,,,
1484,10/22/24 07:25:44 PM,18.806,,,,,
1485,10/22/24 09:25:44 PM,18.331,,,,,
1486,10/22/24 11:25:44 PM,17.950,,,,,
1487,10/23/24 01:25:44 AM,17.665,,,,,
1488,10/23/24 03:25:44 AM,17.379,,,,,
1489,10/23/24 05:25:44 AM,17.094,,,,,
1490,10/23/24 07:25:44 AM,16.808,,,,,
1491,10/23/24 09:25:44 AM,16.999,,,,,
1492,10/23/24 11:25:44 AM,17.855,,,,,
1493,10/23/24 01:25:44 PM,19.377,,,,,
1494,10/23/24 03:25:44 PM,20.234,,,,,
1495,10/23/24 05:25:44 PM,19.948,,,,,
1496,10/23/24 07:25:44 PM,19.377,,,,,
1497,10/23/24 09:25:44 PM,18.711,,,,,
1498,10/23/24 11:25:44 PM,18.236,,,,,
1499,10/24/24 01:25:44 AM,17.760,,,,,
1500,10/24/24 03:25:44 AM,17.379,,,,,
1501,10/24/24 05:25:44 AM,16.999,,,,,
1502,10/24/24 07:25:44 AM,16.808,,,,,
1503,10/24/24 09:25:44 AM,16.808,,,,,
1504,10/24/24 11:25:44 AM,17.665,,,,,
1505,10/24/24 01:25:44 PM,19.187,,,,,
1506,10/24/24 03:25:44 PM,19.853,,,,,
1507,10/24/24 05:25:44 PM,19.567,,,,,
1508,10/24/24 07:25:44 PM,18.996,,,,,
1509,10/24/24 09:25:44 PM,18.331,,,,,
1510,10/24/24 11:25:44 PM,17.760,,,,,
1511,10/25/24 01:25:44 AM,17.189,,,,,
1512,10/25/24 03:25:44 AM,16.618,,,,,
1513,10/25/24 05:25:44 AM,16.141,,,,,
1514,10/25/24 07:25:44 AM,15.664,,,,,
1515,10/25/24 09:25:44 AM,15.473,,,,,
1516,10/25/24 11:25:44 AM,16.332,,,,,
1517,10/25/24 01:25:44 PM,17.950,,,,,
1518,10/25/24 03:25:44 PM,18.711,,,,,
1519,10/25/24 05:25:44 PM,18.521,,,,,
1520,10/25/24 07:25:44 PM,17.855,,,,,
1521,10/25/24 09:25:44 PM,17.189,,,,,
1522,10/25/24 11:25:44 PM,16.713,,,,,
1523,10/26/24 01:25:44 AM,16.237,,,,,
1524,10/26/24 03:25:44 AM,15.951,,,,,
1525,10/26/24 05:25:44 AM,15.760,,,,,
1526,10/26/24 07:25:44 AM,15.664,,,,,
1527,10/26/24 09:25:44 AM,15.760,,,,,
1528,10/26/24 11:25:44 AM,16.713,,,,,
1529,10/26/24 01:25:44 PM,18.426,,,,,
1530,10/26/24 03:25:44 PM,19.187,,,,,
1531,10/26/24 05:25:44 PM,19.092,,,,,
1532,10/26/24 07:25:44 PM,18.711,,,,,
1533,10/26/24 09:25:44 PM,18.236,,,,,
1534,10/26/24 11:25:44 PM,17.760,,,,,
1535,10/27/24 01:25:44 AM,17.570,,,,,
1536,10/27/24 03:25:44 AM,17.665,,,,,
1537,10/27/24 05:25:44 AM,17.665,,,,,
1538,10/27/24 07:25:44 AM,17.570,,,,,
1539,10/27/24 09:25:44 AM,17.475,,,,,
1540,10/27/24 11:25:44 AM,17.760,,,,,
1541,10/27/24 01:25:44 PM,18.331,,,,,
1542,10/27/24 03:25:44 PM,18.426,,,,,
1543,10/27/24 05:25:44 PM,18.236,,,,,
1544,10/27/24 07:25:44 PM,17.950,,,,,
1545,10/27/24 09:25:44 PM,17.760,,,,,
1546,10/27/24 11:25:44 PM,17.570,,,,,
1547,10/28/24 01:25:44 AM,17.284,,,,,
1548,10/28/24 03:25:44 AM,17.094,,,,,
1549,10/28/24 05:25:44 AM,16.713,,,,,
1550,10/28/24 07:25:44 AM,16.618,,,,,
1551,10/28/24 09:25:44 AM,16.523,,,,,
1552,10/28/24 11:25:44 AM,17.189,,,,,
1553,10/28/24 01:25:44 PM,18.426,,,,,
1554,10/28/24 03:25:44 PM,18.901,,,,,
1555,10/28/24 05:25:44 PM,18.711,,,,,
1556,10/28/24 07:25:44 PM,18.140,,,,,
1557,10/28/24 09:25:44 PM,17.570,,,,,
1558,10/28/24 11:25:44 PM,17.094,,,,,
1559,10/29/24 01:25:44 AM,16.713,,,,,
1560,10/29/24 03:25:44 AM,16.618,,,,,
1561,10/29/24 05:25:44 AM,16.713,,,,,
1562,10/29/24 07:25:44 AM,16.618,,,,,
1563,10/29/24 09:25:44 AM,16.713,,,,,
1564,10/29/24 11:25:44 AM,17.189,,,,,
1565,10/29/24 01:25:44 PM,17.855,,,,,
1566,10/29/24 03:25:44 PM,18.711,,,,,
1567,10/29/24 05:25:44 PM,18.806,,,,,
1568,10/29/24 07:25:44 PM,18.711,,,,,
