"Plot Title: HOBO4_Start_2021-06-02"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20871540, SEN S/N: 20871007, LBL: CH.10.27_Extra low)","Water Content, m³/m³ (LGR S/N: 20871540, SEN S/N: 20873078, LBL: IA.16.58_Extra low)"
9925,01/06/22 12:42:15 AM,0.3591,0.3337
9926,01/06/22 01:12:15 AM,0.3584,0.3300
9927,01/06/22 01:42:15 AM,0.3584,0.3286
9928,01/06/22 02:12:15 AM,0.3576,0.3264
9929,01/06/22 02:42:15 AM,0.3576,0.3250
9930,01/06/22 03:12:15 AM,0.3576,0.3228
9931,01/06/22 03:42:15 AM,0.3569,0.3206
9932,01/06/22 04:12:15 AM,0.3569,0.3199
9933,01/06/22 04:42:15 AM,0.3569,0.3177
9934,01/06/22 05:12:15 AM,0.3562,0.3162
9935,01/06/22 05:42:15 AM,0.3555,0.3148
9936,01/06/22 06:12:15 AM,0.3555,0.3133
9937,01/06/22 06:42:15 AM,0.3547,0.3133
9938,01/06/22 07:12:15 AM,0.3547,0.3119
9939,01/06/22 07:42:15 AM,0.3540,0.3112
9940,01/06/22 08:12:15 AM,0.3540,0.3104
9941,01/06/22 08:42:15 AM,0.3533,0.3090
9942,01/06/22 09:12:15 AM,0.3526,0.3075
9943,01/06/22 09:42:15 AM,0.3518,0.3068
9944,01/06/22 10:12:15 AM,0.3511,0.3053
9945,01/06/22 10:42:15 AM,0.3424,0.3046
9946,01/06/22 11:12:15 AM,0.3417,0.3032
9947,01/06/22 11:42:15 AM,0.3409,0.3024
9948,01/06/22 12:12:15 PM,0.3402,0.3010
9949,01/06/22 12:42:15 PM,0.3395,0.3003
9950,01/06/22 01:12:15 PM,0.3395,0.2995
9951,01/06/22 01:42:15 PM,0.3388,0.2988
9952,01/06/22 02:12:15 PM,0.3380,0.2974
9953,01/06/22 02:42:15 PM,0.3373,0.2966
9954,01/06/22 03:12:15 PM,0.3373,0.2966
9955,01/06/22 03:42:15 PM,0.3366,0.2959
9956,01/06/22 04:12:15 PM,0.3366,0.2952
9957,01/06/22 04:42:15 PM,0.3358,0.2952
9958,01/06/22 05:12:15 PM,0.3358,0.2944
9959,01/06/22 05:42:15 PM,0.3351,0.2937
9960,01/06/22 06:12:15 PM,0.3351,0.2930
9961,01/06/22 06:42:15 PM,0.3344,0.2930
9962,01/06/22 07:12:15 PM,0.3344,0.2923
9963,01/06/22 07:42:15 PM,0.3337,0.2923
9964,01/06/22 08:12:15 PM,0.3337,0.2915
9965,01/06/22 08:42:15 PM,0.3329,0.2915
9966,01/06/22 09:12:15 PM,0.3329,0.2908
9967,01/06/22 09:42:15 PM,0.3322,0.2908
9968,01/06/22 10:12:15 PM,0.3322,0.2901
9969,01/06/22 10:42:15 PM,0.3322,0.2901
9970,01/06/22 11:12:15 PM,0.3315,0.2894
9971,01/06/22 11:42:15 PM,0.3315,0.2894
9972,01/07/22 12:12:15 AM,0.3308,0.2894
9973,01/07/22 12:42:15 AM,0.3300,0.2886
9974,01/07/22 01:12:15 AM,0.3293,0.2886
9975,01/07/22 01:42:15 AM,0.3293,0.2879
9976,01/07/22 02:12:15 AM,0.3293,0.2879
9977,01/07/22 02:42:15 AM,0.3286,0.2872
9978,01/07/22 03:12:15 AM,0.3279,0.2872
9979,01/07/22 03:42:15 AM,0.3279,0.2865
9980,01/07/22 04:12:15 AM,0.3271,0.2865
9981,01/07/22 04:42:15 AM,0.3271,0.2857
9982,01/07/22 05:12:15 AM,0.3271,0.2857
9983,01/07/22 05:42:15 AM,0.3264,0.2850
9984,01/07/22 06:12:15 AM,0.3264,0.2850
9985,01/07/22 06:42:15 AM,0.3264,0.2850
9986,01/07/22 07:12:15 AM,0.3257,0.2843
9987,01/07/22 07:42:15 AM,0.3257,0.2843
9988,01/07/22 08:12:15 AM,0.3257,0.2843
9989,01/07/22 08:42:15 AM,0.3250,0.2843
9990,01/07/22 09:12:15 AM,0.3250,0.2836
9991,01/07/22 09:42:15 AM,0.3242,0.2828
9992,01/07/22 10:12:15 AM,0.3242,0.2828
9993,01/07/22 10:42:15 AM,0.3235,0.2828
9994,01/07/22 11:12:15 AM,0.3228,0.2821
9995,01/07/22 11:42:15 AM,0.3220,0.2814
9996,01/07/22 12:12:15 PM,0.3220,0.2814
9997,01/07/22 12:42:15 PM,0.3213,0.2814
9998,01/07/22 01:12:15 PM,0.3213,0.2814
9999,01/07/22 01:42:15 PM,0.3206,0.2806
10000,01/07/22 02:12:15 PM,0.3199,0.2806
10001,01/07/22 02:42:15 PM,0.3191,0.2806
10002,01/07/22 03:12:15 PM,0.3184,0.2806
10003,01/07/22 03:42:15 PM,0.3177,0.2806
10004,01/07/22 04:12:15 PM,0.3170,0.2814
10005,01/07/22 04:42:15 PM,0.3170,0.2806
10006,01/07/22 05:12:15 PM,0.3170,0.2799
10007,01/07/22 05:42:15 PM,0.3162,0.2799
10008,01/07/22 06:12:15 PM,0.3162,0.2799
10009,01/07/22 06:42:15 PM,0.3162,0.2799
10010,01/07/22 07:12:15 PM,0.3162,0.2806
10011,01/07/22 07:42:15 PM,0.3155,0.2799
10012,01/07/22 08:12:15 PM,0.3155,0.2799
10013,01/07/22 08:42:15 PM,0.3155,0.2799
10014,01/07/22 09:12:15 PM,0.3148,0.2799
10015,01/07/22 09:42:15 PM,0.3141,0.2799
10016,01/07/22 10:12:15 PM,0.3141,0.2792
10017,01/07/22 10:42:15 PM,0.3141,0.2799
10018,01/07/22 11:12:15 PM,0.3141,0.2792
10019,01/07/22 11:42:15 PM,0.3141,0.2792
10020,01/08/22 12:12:15 AM,0.3133,0.2785
10021,01/08/22 12:42:15 AM,0.3133,0.2792
10022,01/08/22 01:12:15 AM,0.3126,0.2792
10023,01/08/22 01:42:15 AM,0.3126,0.2792
10024,01/08/22 02:12:15 AM,0.3126,0.2792
10025,01/08/22 02:42:15 AM,0.3119,0.2792
10026,01/08/22 03:12:15 AM,0.3119,0.2792
10027,01/08/22 03:42:15 AM,0.3119,0.2792
10028,01/08/22 04:12:15 AM,0.3112,0.2792
10029,01/08/22 04:42:15 AM,0.3112,0.2792
10030,01/08/22 05:12:15 AM,0.3104,0.2785
10031,01/08/22 05:42:15 AM,0.3104,0.2792
10032,01/08/22 06:12:15 AM,0.3104,0.2792
10033,01/08/22 06:42:15 AM,0.3104,0.2792
10034,01/08/22 07:12:15 AM,0.3104,0.2785
10035,01/08/22 07:42:15 AM,0.3104,0.2785
10036,01/08/22 08:12:15 AM,0.3097,0.2785
10037,01/08/22 08:42:15 AM,0.3097,0.2785
10038,01/08/22 09:12:15 AM,0.3090,0.2785
10039,01/08/22 09:42:15 AM,0.3090,0.2785
10040,01/08/22 10:12:15 AM,0.3090,0.2785
10041,01/08/22 10:42:15 AM,0.3082,0.2785
10042,01/08/22 11:12:15 AM,0.3075,0.2777
10043,01/08/22 11:42:15 AM,0.3075,0.2777
10044,01/08/22 12:12:15 PM,0.3068,0.2777
10045,01/08/22 12:42:15 PM,0.3061,0.2777
10046,01/08/22 01:12:15 PM,0.3061,0.2777
10047,01/08/22 01:42:15 PM,0.3053,0.2770
10048,01/08/22 02:12:15 PM,0.3046,0.2770
10049,01/08/22 02:42:15 PM,0.3039,0.2770
10050,01/08/22 03:12:15 PM,0.3039,0.2770
10051,01/08/22 03:42:15 PM,0.3032,0.2770
10052,01/08/22 04:12:15 PM,0.3032,0.2770
10053,01/08/22 04:42:15 PM,0.3024,0.2770
10054,01/08/22 05:12:15 PM,0.3032,0.2770
10055,01/08/22 05:42:15 PM,0.3024,0.2770
10056,01/08/22 06:12:15 PM,0.3024,0.2770
10057,01/08/22 06:42:15 PM,0.3024,0.2770
10058,01/08/22 07:12:15 PM,0.3017,0.2770
10059,01/08/22 07:42:15 PM,0.3017,0.2770
10060,01/08/22 08:12:15 PM,0.3017,0.2770
10061,01/08/22 08:42:15 PM,0.3017,0.2770
10062,01/08/22 09:12:15 PM,0.3010,0.2770
10063,01/08/22 09:42:15 PM,0.3010,0.2763
10064,01/08/22 10:12:15 PM,0.3010,0.2770
10065,01/08/22 10:42:15 PM,0.3003,0.2770
10066,01/08/22 11:12:15 PM,0.3003,0.2763
10067,01/08/22 11:42:15 PM,0.3003,0.2770
10068,01/09/22 12:12:15 AM,0.2995,0.2770
10069,01/09/22 12:42:15 AM,0.2995,0.2770
10070,01/09/22 01:12:15 AM,0.2995,0.2770
10071,01/09/22 01:42:15 AM,0.2995,0.2770
10072,01/09/22 02:12:15 AM,0.2988,0.2763
10073,01/09/22 02:42:15 AM,0.2988,0.2763
10074,01/09/22 03:12:15 AM,0.2988,0.2763
10075,01/09/22 03:42:15 AM,0.2988,0.2763
10076,01/09/22 04:12:15 AM,0.2981,0.2763
10077,01/09/22 04:42:15 AM,0.2981,0.2763
10078,01/09/22 05:12:15 AM,0.2981,0.2763
10079,01/09/22 05:42:15 AM,0.2974,0.2763
10080,01/09/22 06:12:15 AM,0.2974,0.2763
10081,01/09/22 06:42:15 AM,0.2974,0.2763
10082,01/09/22 07:12:15 AM,0.2974,0.2756
10083,01/09/22 07:42:15 AM,0.2966,0.2763
10084,01/09/22 08:12:15 AM,0.2959,0.2756
10085,01/09/22 08:42:15 AM,0.2959,0.2756
10086,01/09/22 09:12:15 AM,0.2959,0.2748
10087,01/09/22 09:42:15 AM,0.2952,0.2756
10088,01/09/22 10:12:15 AM,0.2952,0.2756
10089,01/09/22 10:42:15 AM,0.2944,0.2748
10090,01/09/22 11:12:15 AM,0.2944,0.2748
10091,01/09/22 11:42:15 AM,0.2937,0.2741
10092,01/09/22 12:12:15 PM,0.2930,0.2741
10093,01/09/22 12:42:15 PM,0.2930,0.2741
10094,01/09/22 01:12:15 PM,0.2923,0.2741
10095,01/09/22 01:42:15 PM,0.2923,0.2741
10096,01/09/22 02:12:15 PM,0.2915,0.2741
10097,01/09/22 02:42:15 PM,0.2915,0.2741
10098,01/09/22 03:12:15 PM,0.2908,0.2734
10099,01/09/22 03:42:15 PM,0.2908,0.2734
10100,01/09/22 04:12:15 PM,0.2908,0.2734
10101,01/09/22 04:42:15 PM,0.2901,0.2734
10102,01/09/22 05:12:15 PM,0.2901,0.2734
10103,01/09/22 05:42:15 PM,0.2901,0.2727
10104,01/09/22 06:12:15 PM,0.2901,0.2727
10105,01/09/22 06:42:15 PM,0.2901,0.2734
10106,01/09/22 07:12:15 PM,0.2901,0.2727
10107,01/09/22 07:42:15 PM,0.2894,0.2727
10108,01/09/22 08:12:15 PM,0.2894,0.2719
10109,01/09/22 08:42:15 PM,0.2894,0.2727
10110,01/09/22 09:12:15 PM,0.2886,0.2727
10111,01/09/22 09:42:15 PM,0.2894,0.2727
10112,01/09/22 10:12:15 PM,0.2857,0.4099
10113,01/09/22 10:42:15 PM,0.3736,0.4056
10114,01/09/22 11:12:15 PM,0.3736,0.4041
10115,01/09/22 11:42:15 PM,0.3743,0.4034
10116,01/10/22 12:12:15 AM,0.3736,0.4019
10117,01/10/22 12:42:15 AM,0.3693,0.4019
10118,01/10/22 01:12:15 AM,0.3642,0.4012
10119,01/10/22 01:42:15 AM,0.3598,0.4005
10120,01/10/22 02:12:15 AM,0.3569,0.3998
10121,01/10/22 02:42:15 AM,0.3533,0.3998
10122,01/10/22 03:12:15 AM,0.3526,0.3990
10123,01/10/22 03:42:15 AM,0.3511,0.3983
10124,01/10/22 04:12:15 AM,0.3489,0.3976
10125,01/10/22 04:42:15 AM,0.3446,0.3765
10126,01/10/22 05:12:15 AM,0.3417,0.3656
10127,01/10/22 05:42:15 AM,0.3366,0.3635
10128,01/10/22 06:12:15 AM,0.3293,0.3649
10129,01/10/22 06:42:15 AM,0.3380,0.3613
10130,01/10/22 07:12:15 AM,0.3446,0.3547
10131,01/10/22 07:42:15 AM,0.3475,0.3511
10132,01/10/22 08:12:15 AM,0.3482,0.3482
10133,01/10/22 08:42:15 AM,0.3489,0.3438
10134,01/10/22 09:12:15 AM,0.3489,0.3402
10135,01/10/22 09:42:15 AM,0.3482,0.3373
10136,01/10/22 10:12:15 AM,0.3482,0.3351
10137,01/10/22 10:42:15 AM,0.3475,0.3322
10138,01/10/22 11:12:15 AM,0.3467,0.3300
10139,01/10/22 11:42:15 AM,0.3460,0.3279
10140,01/10/22 12:12:15 PM,0.3453,0.3264
10141,01/10/22 12:42:15 PM,0.3453,0.3242
10142,01/10/22 01:12:15 PM,0.3453,0.3228
10143,01/10/22 01:42:15 PM,0.3446,0.3206
10144,01/10/22 02:12:15 PM,0.3438,0.3191
10145,01/10/22 02:42:15 PM,0.3438,0.3184
10146,01/10/22 03:12:15 PM,0.3431,0.3162
10147,01/10/22 03:42:15 PM,0.3431,0.3141
10148,01/10/22 04:12:15 PM,0.3431,0.3126
10149,01/10/22 04:42:15 PM,0.3424,0.3119
10150,01/10/22 05:12:15 PM,0.3424,0.3104
10151,01/10/22 05:42:15 PM,0.3358,0.3097
10152,01/10/22 06:12:15 PM,0.3351,0.3090
10153,01/10/22 06:42:15 PM,0.3351,0.3082
10154,01/10/22 07:12:15 PM,0.3351,0.3075
10155,01/10/22 07:42:15 PM,0.3344,0.3068
10156,01/10/22 08:12:15 PM,0.3344,0.3061
10157,01/10/22 08:42:15 PM,0.3337,0.3053
10158,01/10/22 09:12:15 PM,0.3337,0.3046
10159,01/10/22 09:42:15 PM,0.3337,0.3039
10160,01/10/22 10:12:15 PM,0.3337,0.3032
10161,01/10/22 10:42:15 PM,0.3329,0.3024
10162,01/10/22 11:12:15 PM,0.3322,0.3024
10163,01/10/22 11:42:15 PM,0.3322,0.3017
10164,01/11/22 12:12:15 AM,0.3315,0.3010
10165,01/11/22 12:42:15 AM,0.3315,0.3010
10166,01/11/22 01:12:15 AM,0.3308,0.3003
10167,01/11/22 01:42:15 AM,0.3308,0.2995
10168,01/11/22 02:12:15 AM,0.3308,0.2995
10169,01/11/22 02:42:15 AM,0.3300,0.2981
10170,01/11/22 03:12:15 AM,0.3300,0.2981
10171,01/11/22 03:42:15 AM,0.3300,0.2974
10172,01/11/22 04:12:15 AM,0.3293,0.2966
10173,01/11/22 04:42:15 AM,0.3293,0.2966
10174,01/11/22 05:12:15 AM,0.3293,0.2966
10175,01/11/22 05:42:15 AM,0.3286,0.2959
10176,01/11/22 06:12:15 AM,0.3286,0.2959
10177,01/11/22 06:42:15 AM,0.3279,0.2952
10178,01/11/22 07:12:15 AM,0.3279,0.2944
10179,01/11/22 07:42:15 AM,0.3279,0.2944
10180,01/11/22 08:12:15 AM,0.3271,0.2944
10181,01/11/22 08:42:15 AM,0.3271,0.2937
10182,01/11/22 09:12:15 AM,0.3264,0.2937
10183,01/11/22 09:42:15 AM,0.3257,0.2937
10184,01/11/22 10:12:15 AM,0.3257,0.2930
10185,01/11/22 10:42:15 AM,0.3250,0.2930
10186,01/11/22 11:12:15 AM,0.3242,0.2923
10187,01/11/22 11:42:15 AM,0.3242,0.2923
10188,01/11/22 12:12:15 PM,0.3235,0.2915
10189,01/11/22 12:42:15 PM,0.3235,0.2915
10190,01/11/22 01:12:15 PM,0.3228,0.2908
10191,01/11/22 01:42:15 PM,0.3220,0.2908
10192,01/11/22 02:12:15 PM,0.3220,0.2901
10193,01/11/22 02:42:15 PM,0.3213,0.2901
10194,01/11/22 03:12:15 PM,0.3213,0.2894
10195,01/11/22 03:42:15 PM,0.3213,0.2894
10196,01/11/22 04:12:15 PM,0.3206,0.2894
10197,01/11/22 04:42:15 PM,0.3206,0.2894
10198,01/11/22 05:12:15 PM,0.3206,0.2886
10199,01/11/22 05:42:15 PM,0.3206,0.2886
10200,01/11/22 06:12:15 PM,0.3199,0.2886
10201,01/11/22 06:42:15 PM,0.3199,0.2886
10202,01/11/22 07:12:15 PM,0.3199,0.2879
10203,01/11/22 07:42:15 PM,0.3191,0.2879
10204,01/11/22 08:12:15 PM,0.3191,0.2879
10205,01/11/22 08:42:15 PM,0.3191,0.2879
10206,01/11/22 09:12:15 PM,0.3191,0.2879
10207,01/11/22 09:42:15 PM,0.3191,0.2879
10208,01/11/22 10:12:15 PM,0.3184,0.2872
10209,01/11/22 10:42:15 PM,0.3184,0.2872
10210,01/11/22 11:12:15 PM,0.3184,0.2872
10211,01/11/22 11:42:15 PM,0.3184,0.2872
10212,01/12/22 12:12:15 AM,0.3177,0.2872
10213,01/12/22 12:42:15 AM,0.3177,0.2865
10214,01/12/22 01:12:15 AM,0.3177,0.2865
10215,01/12/22 01:42:15 AM,0.3170,0.2865
10216,01/12/22 02:12:15 AM,0.3170,0.2865
10217,01/12/22 02:42:15 AM,0.3170,0.2865
10218,01/12/22 03:12:15 AM,0.3170,0.2865
10219,01/12/22 03:42:15 AM,0.3162,0.2865
10220,01/12/22 04:12:15 AM,0.3162,0.2857
10221,01/12/22 04:42:15 AM,0.3162,0.2857
10222,01/12/22 05:12:15 AM,0.3162,0.2857
10223,01/12/22 05:42:15 AM,0.3162,0.2857
10224,01/12/22 06:12:15 AM,0.3155,0.2857
10225,01/12/22 06:42:15 AM,0.3155,0.2850
10226,01/12/22 07:12:15 AM,0.3155,0.2857
10227,01/12/22 07:42:15 AM,0.3155,0.2857
10228,01/12/22 08:12:15 AM,0.3148,0.2850
10229,01/12/22 08:42:15 AM,0.3148,0.2857
10230,01/12/22 09:12:15 AM,0.3141,0.2850
10231,01/12/22 09:42:15 AM,0.3141,0.2850
10232,01/12/22 10:12:15 AM,0.3133,0.2850
10233,01/12/22 10:42:15 AM,0.3126,0.2850
10234,01/12/22 11:12:15 AM,0.3126,0.2850
10235,01/12/22 11:42:15 AM,0.3119,0.2843
10236,01/12/22 12:12:15 PM,0.3112,0.2843
10237,01/12/22 12:42:15 PM,0.3104,0.2836
10238,01/12/22 01:12:15 PM,0.3104,0.2843
10239,01/12/22 01:42:15 PM,0.3104,0.2836
10240,01/12/22 02:12:15 PM,0.3097,0.2836
10241,01/12/22 02:42:15 PM,0.3097,0.2836
10242,01/12/22 03:12:15 PM,0.3090,0.2836
10243,01/12/22 03:42:15 PM,0.3090,0.2828
10244,01/12/22 04:12:15 PM,0.3090,0.2828
10245,01/12/22 04:42:15 PM,0.3082,0.2828
10246,01/12/22 05:12:15 PM,0.3082,0.2828
10247,01/12/22 05:42:15 PM,0.3082,0.2828
10248,01/12/22 06:12:15 PM,0.3082,0.2821
10249,01/12/22 06:42:15 PM,0.3075,0.2828
10250,01/12/22 07:12:15 PM,0.3075,0.2828
10251,01/12/22 07:42:15 PM,0.3075,0.2821
10252,01/12/22 08:12:15 PM,0.3075,0.2821
10253,01/12/22 08:42:15 PM,0.3068,0.2821
10254,01/12/22 09:12:15 PM,0.3068,0.2821
10255,01/12/22 09:42:15 PM,0.3068,0.2821
10256,01/12/22 10:12:15 PM,0.3068,0.2821
10257,01/12/22 10:42:15 PM,0.3068,0.2821
10258,01/12/22 11:12:15 PM,0.3061,0.2821
10259,01/12/22 11:42:15 PM,0.3061,0.2821
10260,01/13/22 12:12:15 AM,0.3061,0.2821
10261,01/13/22 12:42:15 AM,0.3061,0.2821
10262,01/13/22 01:12:15 AM,0.3053,0.2821
10263,01/13/22 01:42:15 AM,0.3053,0.2814
10264,01/13/22 02:12:15 AM,0.3053,0.2814
10265,01/13/22 02:42:15 AM,0.3046,0.2814
10266,01/13/22 03:12:15 AM,0.3046,0.2814
10267,01/13/22 03:42:15 AM,0.3046,0.2814
10268,01/13/22 04:12:15 AM,0.3046,0.2814
10269,01/13/22 04:42:15 AM,0.3046,0.2814
10270,01/13/22 05:12:15 AM,0.3046,0.2806
10271,01/13/22 05:42:15 AM,0.3039,0.2814
10272,01/13/22 06:12:15 AM,0.3039,0.2814
10273,01/13/22 06:42:15 AM,0.3039,0.2806
10274,01/13/22 07:12:15 AM,0.3039,0.2814
10275,01/13/22 07:42:15 AM,0.3039,0.2806
10276,01/13/22 08:12:15 AM,0.3032,0.2806
10277,01/13/22 08:42:15 AM,0.3032,0.2806
10278,01/13/22 09:12:15 AM,0.3024,0.2806
10279,01/13/22 09:42:15 AM,0.3024,0.2799
10280,01/13/22 10:12:15 AM,0.3017,0.2799
10281,01/13/22 10:42:15 AM,0.3017,0.2799
10282,01/13/22 11:12:15 AM,0.3010,0.2799
10283,01/13/22 11:42:15 AM,0.3003,0.2792
10284,01/13/22 12:12:15 PM,0.3003,0.2792
10285,01/13/22 12:42:15 PM,0.2995,0.2792
10286,01/13/22 01:12:15 PM,0.2995,0.2792
10287,01/13/22 01:42:15 PM,0.2995,0.2785
10288,01/13/22 02:12:15 PM,0.2988,0.2785
10289,01/13/22 02:42:15 PM,0.2988,0.2785
10290,01/13/22 03:12:15 PM,0.2981,0.2777
10291,01/13/22 03:42:15 PM,0.2981,0.2785
10292,01/13/22 04:12:15 PM,0.2981,0.2785
10293,01/13/22 04:42:15 PM,0.2974,0.2785
10294,01/13/22 05:12:15 PM,0.2974,0.2785
10295,01/13/22 05:42:15 PM,0.2974,0.2785
10296,01/13/22 06:12:15 PM,0.2974,0.2777
10297,01/13/22 06:42:15 PM,0.2974,0.2785
10298,01/13/22 07:12:15 PM,0.2966,0.2777
10299,01/13/22 07:42:15 PM,0.2966,0.2777
10300,01/13/22 08:12:15 PM,0.2966,0.2777
10301,01/13/22 08:42:15 PM,0.2966,0.2777
10302,01/13/22 09:12:15 PM,0.2966,0.2777
10303,01/13/22 09:42:15 PM,0.2959,0.2777
10304,01/13/22 10:12:15 PM,0.2959,0.2770
10305,01/13/22 10:42:15 PM,0.2959,0.2777
10306,01/13/22 11:12:15 PM,0.2959,0.2777
10307,01/13/22 11:42:15 PM,0.2959,0.2777
10308,01/14/22 12:12:15 AM,0.2959,0.2777
10309,01/14/22 12:42:15 AM,0.2959,0.2777
10310,01/14/22 01:12:15 AM,0.2952,0.2777
10311,01/14/22 01:42:15 AM,0.2952,0.2770
10312,01/14/22 02:12:15 AM,0.2952,0.2770
10313,01/14/22 02:42:15 AM,0.2952,0.2770
10314,01/14/22 03:12:15 AM,0.2952,0.2770
10315,01/14/22 03:42:15 AM,0.2944,0.2770
10316,01/14/22 04:12:15 AM,0.2944,0.2770
10317,01/14/22 04:42:15 AM,0.2944,0.2770
10318,01/14/22 05:12:15 AM,0.2937,0.2770
10319,01/14/22 05:42:15 AM,0.2937,0.2770
10320,01/14/22 06:12:15 AM,0.2937,0.2770
10321,01/14/22 06:42:15 AM,0.2937,0.2770
10322,01/14/22 07:12:15 AM,0.2930,0.2770
10323,01/14/22 07:42:15 AM,0.2930,0.2763
10324,01/14/22 08:12:15 AM,0.2930,0.2763
10325,01/14/22 08:42:15 AM,0.2923,0.2763
10326,01/14/22 09:12:15 AM,0.2923,0.2763
10327,01/14/22 09:42:15 AM,0.2923,0.2763
10328,01/14/22 10:12:15 AM,0.2915,0.2756
10329,01/14/22 10:42:15 AM,0.2908,0.2756
10330,01/14/22 11:12:15 AM,0.2908,0.2756
10331,01/14/22 11:42:15 AM,0.2908,0.2756
10332,01/14/22 12:12:15 PM,0.2901,0.2748
10333,01/14/22 12:42:15 PM,0.2894,0.2748
10334,01/14/22 01:12:15 PM,0.2894,0.2748
10335,01/14/22 01:42:15 PM,0.2894,0.2748
10336,01/14/22 02:12:15 PM,0.2886,0.2748
10337,01/14/22 02:42:15 PM,0.2886,0.2748
10338,01/14/22 03:12:15 PM,0.2886,0.2741
10339,01/14/22 03:42:15 PM,0.2879,0.2741
10340,01/14/22 04:12:15 PM,0.2879,0.2741
10341,01/14/22 04:42:15 PM,0.2879,0.2741
10342,01/14/22 05:12:15 PM,0.2872,0.2734
10343,01/14/22 05:42:15 PM,0.2872,0.2741
10344,01/14/22 06:12:15 PM,0.2872,0.2741
10345,01/14/22 06:42:15 PM,0.2872,0.2741
10346,01/14/22 07:12:15 PM,0.2872,0.2741
10347,01/14/22 07:42:15 PM,0.2872,0.2741
10348,01/14/22 08:12:15 PM,0.2872,0.2741
10349,01/14/22 08:42:15 PM,0.2865,0.2741
10350,01/14/22 09:12:15 PM,0.2865,0.2741
10351,01/14/22 09:42:15 PM,0.2865,0.2741
10352,01/14/22 10:12:15 PM,0.2865,0.2741
10353,01/14/22 10:42:15 PM,0.2865,0.2741
10354,01/14/22 11:12:15 PM,0.2865,0.2741
10355,01/14/22 11:42:15 PM,0.2865,0.2741
10356,01/15/22 12:12:15 AM,0.2857,0.2741
10357,01/15/22 12:42:15 AM,0.2857,0.2741
10358,01/15/22 01:12:15 AM,0.2857,0.2741
10359,01/15/22 01:42:15 AM,0.2850,0.2741
10360,01/15/22 02:12:15 AM,0.2850,0.2741
10361,01/15/22 02:42:15 AM,0.2857,0.2741
10362,01/15/22 03:12:15 AM,0.2850,0.2734
10363,01/15/22 03:42:15 AM,0.2850,0.2741
10364,01/15/22 04:12:15 AM,0.2850,0.2741
10365,01/15/22 04:42:15 AM,0.2850,0.2741
10366,01/15/22 05:12:15 AM,0.2850,0.2741
10367,01/15/22 05:42:15 AM,0.2850,0.2741
10368,01/15/22 06:12:15 AM,0.2850,0.2741
10369,01/15/22 06:42:15 AM,0.2850,0.2741
10370,01/15/22 07:12:15 AM,0.2850,0.2741
10371,01/15/22 07:42:15 AM,0.2850,0.2741
10372,01/15/22 08:12:15 AM,0.2843,0.2741
10373,01/15/22 08:42:15 AM,0.2843,0.2734
10374,01/15/22 09:12:15 AM,0.2843,0.2741
10375,01/15/22 09:42:15 AM,0.2843,0.2741
10376,01/15/22 10:12:15 AM,0.2843,0.2741
10377,01/15/22 10:42:15 AM,0.2836,0.2734
10378,01/15/22 11:12:15 AM,0.2836,0.2734
10379,01/15/22 11:42:15 AM,0.2836,0.2734
10380,01/15/22 12:12:15 PM,0.2836,0.2734
10381,01/15/22 12:42:15 PM,0.2828,0.2734
10382,01/15/22 01:12:15 PM,0.2828,0.2734
10383,01/15/22 01:42:15 PM,0.2828,0.2727
10384,01/15/22 02:12:15 PM,0.2828,0.2727
10385,01/15/22 02:42:15 PM,0.2821,0.2727
10386,01/15/22 03:12:15 PM,0.2821,0.2727
10387,01/15/22 03:42:15 PM,0.2821,0.2727
10388,01/15/22 04:12:15 PM,0.2821,0.2727
10389,01/15/22 04:42:15 PM,0.2814,0.2727
10390,01/15/22 05:12:15 PM,0.2814,0.2727
10391,01/15/22 05:42:15 PM,0.2814,0.2727
10392,01/15/22 06:12:15 PM,0.2814,0.2727
10393,01/15/22 06:42:15 PM,0.2814,0.2727
10394,01/15/22 07:12:15 PM,0.2814,0.2727
10395,01/15/22 07:42:15 PM,0.2814,0.2727
10396,01/15/22 08:12:15 PM,0.2814,0.2727
10397,01/15/22 08:42:15 PM,0.2806,0.2727
10398,01/15/22 09:12:15 PM,0.2806,0.2727
10399,01/15/22 09:42:15 PM,0.2806,0.2727
10400,01/15/22 10:12:15 PM,0.2806,0.2727
10401,01/15/22 10:42:15 PM,0.2806,0.2727
10402,01/15/22 11:12:15 PM,0.2806,0.2727
10403,01/15/22 11:42:15 PM,0.2806,0.2727
10404,01/16/22 12:12:15 AM,0.2806,0.2727
10405,01/16/22 12:42:15 AM,0.2799,0.2727
10406,01/16/22 01:12:15 AM,0.2799,0.2727
10407,01/16/22 01:42:15 AM,0.2806,0.2727
10408,01/16/22 02:12:15 AM,0.2799,0.2727
10409,01/16/22 02:42:15 AM,0.2799,0.2727
10410,01/16/22 03:12:15 AM,0.2799,0.2727
10411,01/16/22 03:42:15 AM,0.2799,0.2734
10412,01/16/22 04:12:15 AM,0.2806,0.2734
10413,01/16/22 04:42:15 AM,0.2806,0.2734
10414,01/16/22 05:12:15 AM,0.2806,0.2748
10415,01/16/22 05:42:15 AM,0.2814,0.2748
10416,01/16/22 06:12:15 AM,0.2814,0.2748
10417,01/16/22 06:42:15 AM,0.2814,0.2748
10418,01/16/22 07:12:15 AM,0.2814,0.2756
