"","num_news","num_fr","mean_size0","startx","endx","x","y","site_ID","X","site","ID","quad","size0","rep0","libsur0_1","consur0_1","size1","N1","L1","rep1","comm1","startyear","TSF","TBF","s.logsize0","logsize1","logsize0","prep1","logcrep1","P_LA","P_LW","P_LD","P_LH","T_LA","T_LH","T_LC","T_LW","T_LD","P_RA","P_RW","P_RD","P_RH","T_RA","T_RC","T_RH","T_RW","T_RD","s.T_RA","s.P_RA","s.P_RW","s.P_RD","s.P_RH","s.T_RH","s.T_RD","s.T_RW","s.T_RC","prep_Int","sq.P_RA","sq.T_RA","sq.TSF","s.sq.P_RA","s.sq.T_RA","s.sq.TSF","s.TBF","T_PA","s.T_LA","s.P_LA","s.P_LW","s.P_LD","s.P_LH","s.T_LH","s.T_LD","s.T_LW","s.T_LC","sq.P_LA","sq.T_LA","sq.T_LH","s.sq.T_LH","s.sq.P_LA","s.sq.T_LA","s.TSF","sq.T_RH","s.sq.T_RH","vargrowth","predgrowth","og_predgrowth","og_logsize1","qs","key","key_qsy","mean_logsize0"
"16572",0,0,NA,1775,1800,45,40,"IA_227",16572,"IA","227","23",76,5,1,1,285,"5","57",9,"qs1775-1800, no news20",2019,0,4,-0.205483951339125,5.65283999591863,4.33204826486764,1,2.19722457733622,0.305582883167992,0.268603998655914,0.398774428763441,0.212280208333333,19.0940230580658,29.1911867204524,3.41496955773513,26.1989413075579,13.639643199172,1619.5,295.4,61,53.4,18.2353825136612,0.2,29.85,26.408064516129,11.9612903225806,0.634068068514476,0.215670430545899,0.878539086107208,-1.04566801519183,-1.56692299758993,0.0144735448233124,1.15925260590206,0.824422776598275,0.331709826085955,2.19722457733622,2622780.25,332.529175419541,0,0.134627745636711,0.62904554961715,-0.527689589548439,-0.341299255375294,NA,0.349013820366972,-0.645806222093651,-0.965929355756002,0.488506536669749,-2.53361854322641,0.439039546389444,1.31276260074547,0.56684776081148,-0.635379169758652,0.0933808984852626,364.581716541948,852.125382148317,0.41781609819697,-0.714364110709612,0.337102058009263,-0.81884119915646,891.0225,0.00163318518177973,0.89431396216843,4.70715825126643,110.737025549329,285.100000000001,"N","IA_227_2019","23_IA_2019",NA
"16647",0,0,NA,1800,1825,-35,28,"IA_371",16647,"IA","371","28",360,NA,1,1,220,"5","44",0,"qs1825-1800",2019,0,4,1.23013018993361,5.39408198853242,5.88638177065483,NA,NA,0.305582883167992,0.268603998655914,0.398774428763441,0.212280208333333,19.0940230580658,29.1911867204524,3.41496955773513,26.1989413075579,13.639643199172,1619.5,295.4,61,53.4,18.2353825136612,0.2,29.85,26.408064516129,11.9612903225806,0.634068068514476,0.215670430545899,0.878539086107208,-1.04566801519183,-1.56692299758993,0.0144735448233124,1.15925260590206,0.824422776598275,0.331709826085955,NA,2622780.25,332.529175419541,0,0.134627745636711,0.62904554961715,-0.527689589548439,-0.341299255375294,NA,0.349013820366972,-0.645806222093651,-0.965929355756002,0.488506536669749,-2.53361854322641,0.439039546389444,1.31276260074547,0.56684776081148,-0.635379169758652,0.0933808984852626,364.581716541948,852.125382148317,0.41781609819697,-0.714364110709612,0.337102058009263,-0.81884119915646,891.0225,0.00163318518177973,0.0898089980860268,5.09440049413207,163.106032284332,220.100000000001,"N","IA_371_2019","28_IA_2019",NA
"16726",0,0,24.3333333333333,25,50,49,8,"ME_18.1.",16726,"ME","18.1.","2",NA,NA,1,1,84,"6","14",0,"qs25-50; no new",2019,0,2,NA,4.4320065669789,NA,NA,NA,0.266755886496034,0.268499042892536,0.265000226016056,0.294339327607707,19.6589778589847,32.84175,5.76066666666667,26.6725591397849,11.7281102150538,1592.9,310.5,43.8,86.7,18.5409836065574,0.8,30.55,26.5225806451613,12.5354838709677,1.24296017939522,0.111220431827831,1.0304097159916,-1.49332469415933,-1.17040263636419,0.92687702579916,1.41114010036975,0.991742751376734,0.605124849934209,NA,2537330.41,343.76807309863,0,0.0300746102835027,1.25729310787376,-0.527689589548439,-0.750418815017104,NA,1.08921906589004,-1.18616843240732,-0.967283955905765,-1.36870129960216,-1.24978323805974,2.83210046032473,0.181306033086203,0.966139263240695,0.482978984255731,0.071158702980285,386.475410460051,1078.5805430625,3.02248619573861,-1.15932973384206,1.11242729152625,-0.81884119915646,933.3025,0.932102168557339,NA,NA,NA,84.0999999999998,"N","ME_18.1._2019","2_ME_2019",-1.43391034280097
"16778",0,0,NA,25,50,48,23,"ME_92",16778,"ME","92","3",126,NA,1,1,204,"6","34",0,"qs25-50",2019,0,2,0.260969270437146,5.3186100698158,4.83707524297087,NA,NA,0.266755886496034,0.268499042892536,0.265000226016056,0.294339327607707,19.6589778589847,32.84175,5.76066666666667,26.6725591397849,11.7281102150538,1592.9,310.5,43.8,86.7,18.5409836065574,0.8,30.55,26.5225806451613,12.5354838709677,1.24296017939522,0.111220431827831,1.0304097159916,-1.49332469415933,-1.17040263636419,0.92687702579916,1.41114010036975,0.991742751376734,0.605124849934209,NA,2537330.41,343.76807309863,0,0.0300746102835027,1.25729310787376,-0.527689589548439,-0.750418815017104,NA,1.08921906589004,-1.18616843240732,-0.967283955905765,-1.36870129960216,-1.24978323805974,2.83210046032473,0.181306033086203,0.966139263240695,0.482978984255731,0.071158702980285,386.475410460051,1078.5805430625,3.02248619573861,-1.15932973384206,1.11242729152625,-0.81884119915646,933.3025,0.932102168557339,0.0593281522000941,5.0750363598221,159.978008645574,204.1,"N","ME_92_2019","3_ME_2019",NA
"16852",0,1,30,25,50,39,2,"ME_369",16852,"ME","369","5",40,NA,1,1,51,"3","17",6,"qs25-50 no new",2019,0,2,-0.797221618961248,3.93378449720966,3.69137633431252,1,1.79175946922805,0.266755886496034,0.268499042892536,0.265000226016056,0.294339327607707,19.6589778589847,32.84175,5.76066666666667,26.6725591397849,11.7281102150538,1592.9,310.5,43.8,86.7,18.5409836065574,0.8,30.55,26.5225806451613,12.5354838709677,1.24296017939522,0.111220431827831,1.0304097159916,-1.49332469415933,-1.17040263636419,0.92687702579916,1.41114010036975,0.991742751376734,0.605124849934209,1.79175946922805,2537330.41,343.76807309863,0,0.0300746102835027,1.25729310787376,-0.527689589548439,-0.750418815017104,NA,1.08921906589004,-1.18616843240732,-0.967283955905765,-1.36870129960216,-1.24978323805974,2.83210046032473,0.181306033086203,0.966139263240695,0.482978984255731,0.071158702980285,386.475410460051,1078.5805430625,3.02248619573861,-1.15932973384206,1.11242729152625,-0.81884119915646,933.3025,0.932102168557339,0.732420486239718,4.78960018194541,120.253279618107,51.1000000000001,"N","ME_369_2019","5_ME_2019",-1.09599470666815
"17122",0,0,143.5,25,50,48,18,"CH_19.15.",17122,"CH","19.15.","2",50,NA,1,1,231,"7","33",0,"qs25-50",2019,15,3,-0.591582455316443,5.44285051728033,3.91402100809082,NA,NA,0.266998517177513,0.269622849462366,0.275934912634409,0.282715625,18.5766029347153,27.9455787037037,8.76319444444445,25.6922617980884,12.3217644862605,1526.5,266.7,47.8,96.6,18.1137978142077,1.05,30.15,26.0725806451613,12.3161290322581,0.391817742773044,-0.149511895799227,0.589884312750781,-1.38921848974828,-1.05251820464843,0.405503608098672,1.31491341708999,0.334245949078535,0.719047776537648,NA,2330202.25,328.109671253996,225,-0.223359434156382,0.381997949399701,2.95520879804111,-0.545859035196199,NA,-0.328911367312269,-1.18279169810975,-0.952779668586984,-1.21689336311135,-1.43163895277483,-0.377496322380694,0.532696267864522,0.139683053699679,1.91449433640705,0.0712882081749907,345.090176594073,780.955369084898,-0.400775998002523,-1.15673658953963,-0.353155274454724,2.50163585923435,909.0225,0.397764729665223,0.350777157748325,4.85058608499664,127.815278515401,231.099999999999,"N","CH_19.15._2019","2_CH_2019",0.0327444565087925
"17144",1,0,150,25,50,44,20,"CH_19.36.",17144,"CH","19.36.","6",36,NA,1,1,64,"4","16",0,"qs 25-50",2019,15,3,-0.894278855076235,4.16044436392662,3.58629286533884,NA,NA,0.266998517177513,0.269622849462366,0.275934912634409,0.282715625,18.5766029347153,27.9455787037037,8.76319444444445,25.6922617980884,12.3217644862605,1526.5,266.7,47.8,96.6,18.1137978142077,1.05,30.15,26.0725806451613,12.3161290322581,0.391817742773044,-0.149511895799227,0.589884312750781,-1.38921848974828,-1.05251820464843,0.405503608098672,1.31491341708999,0.334245949078535,0.719047776537648,NA,2330202.25,328.109671253996,225,-0.223359434156382,0.381997949399701,2.95520879804111,-0.545859035196199,NA,-0.328911367312269,-1.18279169810975,-0.952779668586984,-1.21689336311135,-1.43163895277483,-0.377496322380694,0.532696267864522,0.139683053699679,1.91449433640705,0.0712882081749907,345.090176594073,780.955369084898,-0.400775998002523,-1.15673658953963,-0.353155274454724,2.50163585923435,909.0225,0.397764729665223,0.37026307478072,4.76893682466933,117.793939752518,64.0999999999998,"N","CH_19.36._2019","6_CH_2019",0.421888416833258
"17148",0,7,89.3333333333333,25,50,49,14,"CH_19.40.",17148,"CH","19.40.","7",64,NA,1,1,161,"7","23",0,"qs25-50;no new",2019,15,3,-0.363980815732279,5.08202529018293,4.16044436392662,NA,NA,0.266998517177513,0.269622849462366,0.275934912634409,0.282715625,18.5766029347153,27.9455787037037,8.76319444444445,25.6922617980884,12.3217644862605,1526.5,266.7,47.8,96.6,18.1137978142077,1.05,30.15,26.0725806451613,12.3161290322581,0.391817742773044,-0.149511895799227,0.589884312750781,-1.38921848974828,-1.05251820464843,0.405503608098672,1.31491341708999,0.334245949078535,0.719047776537648,NA,2330202.25,328.109671253996,225,-0.223359434156382,0.381997949399701,2.95520879804111,-0.545859035196199,NA,-0.328911367312269,-1.18279169810975,-0.952779668586984,-1.21689336311135,-1.43163895277483,-0.377496322380694,0.532696267864522,0.139683053699679,1.91449433640705,0.0712882081749907,345.090176594073,780.955369084898,-0.400775998002523,-1.15673658953963,-0.353155274454724,2.50163585923435,909.0225,0.397764729665223,0.0289156383614346,4.91197930122278,135.908151535389,161.1,"N","CH_19.40._2019","7_CH_2019",-0.190645940128422
"17155",0,36,153.142857142857,25,50,46,22,"CH_19.47.",17155,"CH","19.47.","11",44,NA,0,0,NA,NA,NA,NA,"qs25-50, no new",2019,15,3,-0.709400606132974,NA,3.7864597824528,NA,NA,0.266998517177513,0.269622849462366,0.275934912634409,0.282715625,18.5766029347153,27.9455787037037,8.76319444444445,25.6922617980884,12.3217644862605,1526.5,266.7,47.8,96.6,18.1137978142077,1.05,30.15,26.0725806451613,12.3161290322581,0.391817742773044,-0.149511895799227,0.589884312750781,-1.38921848974828,-1.05251820464843,0.405503608098672,1.31491341708999,0.334245949078535,0.719047776537648,NA,2330202.25,328.109671253996,225,-0.223359434156382,0.381997949399701,2.95520879804111,-0.545859035196199,NA,-0.328911367312269,-1.18279169810975,-0.952779668586984,-1.21689336311135,-1.43163895277483,-0.377496322380694,0.532696267864522,0.139683053699679,1.91449433640705,0.0712882081749907,345.090176594073,780.955369084898,-0.400775998002523,-1.15673658953963,-0.353155274454724,2.50163585923435,909.0225,0.397764729665223,NA,NA,NA,NA,"N","CH_19.47._2019","11_CH_2019",0.222576983203403
"17162",0,8,219.2,25,50,48,10,"CH_19.54.",17162,"CH","19.54.","12",80,NA,1,1,306,"6","51",0,"qs25-50, no new",2019,15,3,-0.158169104676815,5.72391184595137,4.38327585407431,NA,NA,0.266998517177513,0.269622849462366,0.275934912634409,0.282715625,18.5766029347153,27.9455787037037,8.76319444444445,25.6922617980884,12.3217644862605,1526.5,266.7,47.8,96.6,18.1137978142077,1.05,30.15,26.0725806451613,12.3161290322581,0.391817742773044,-0.149511895799227,0.589884312750781,-1.38921848974828,-1.05251820464843,0.405503608098672,1.31491341708999,0.334245949078535,0.719047776537648,NA,2330202.25,328.109671253996,225,-0.223359434156382,0.381997949399701,2.95520879804111,-0.545859035196199,NA,-0.328911367312269,-1.18279169810975,-0.952779668586984,-1.21689336311135,-1.43163895277483,-0.377496322380694,0.532696267864522,0.139683053699679,1.91449433640705,0.0712882081749907,345.090176594073,780.955369084898,-0.400775998002523,-1.15673658953963,-0.353155274454724,2.50163585923435,909.0225,0.397764729665223,0.57216658565687,4.96749490691783,143.666538154332,306.100000000001,"N","CH_19.54._2019","12_CH_2019",0.216296973456569
"17253",0,3,106.105263157895,125,150,147,35,"GSP-LI_19.61.",17253,"GSP-LI","19.61.","south-3",36,NA,1,1,30,"6","5",0,"qs125-150; no new",2019,0,4,-0.894278855076235,3.40452517175483,3.58629286533884,NA,NA,0.425277181607947,0.425384391504525,0.425501541159799,0.426234847056152,19.6935332053944,28.3685833333333,8.14633333333333,26.7690537634409,12.6858978494624,1678.3,269.2,73.8,54.5,17.1841530054645,0.55,29.9,25.9645161290323,12.2064516129032,-1.46044457932944,0.446559901396366,0.615028456771376,-0.712528161076489,-1.55382472739929,0.0796452220358693,1.26680007545007,0.176352451752496,0.49120192333077,NA,2816690.89,295.295114515215,0,0.371889341332469,-1.45231585388087,-0.527689589548439,-0.341299255375294,NA,1.13449357038442,1.02000059303071,1.05753974015045,0.85956314970874,0.813754927577021,-0.100203267018093,0.74823065242483,1.04749068338207,1.62039342675477,0.180860681196399,387.835250111972,804.776520340276,-0.126786921695214,1.03728531640629,1.16058353229655,-0.81884119915646,894.01,0.0673800179120148,0.789734391364107,4.293195184394,73.1999826828391,30.1,"N","GSP-LI_19.61._2019","south-3_GSP-LI_2019",-0.297442999826356
"17303",1,2,44.6428571428571,225,250,248,26,"GSP-LI_19.110.",17303,"GSP-LI","19.110.","south-5",54,NA,0,0,NA,NA,NA,NA,"qs225-250",2019,0,4,-0.520636237004804,NA,3.99083418585244,NA,NA,0.425277181607947,0.425384391504525,0.425501541159799,0.426234847056152,19.6935332053944,28.3685833333333,8.14633333333333,26.7690537634409,12.6858978494624,1678.3,269.2,73.8,54.5,17.1841530054645,0.55,29.9,25.9645161290323,12.2064516129032,-1.46044457932944,0.446559901396366,0.615028456771376,-0.712528161076489,-1.55382472739929,0.0796452220358693,1.26680007545007,0.176352451752496,0.49120192333077,NA,2816690.89,295.295114515215,0,0.371889341332469,-1.45231585388087,-0.527689589548439,-0.341299255375294,NA,1.13449357038442,1.02000059303071,1.05753974015045,0.85956314970874,0.813754927577021,-0.100203267018093,0.74823065242483,1.04749068338207,1.62039342675477,0.180860681196399,387.835250111972,804.776520340276,-0.126786921695214,1.03728531640629,1.16058353229655,-0.81884119915646,894.01,0.0673800179120148,NA,NA,NA,NA,"N","GSP-LI_19.110._2019","south-5_GSP-LI_2019",-0.918615793614384
"17504",0,0,NA,975,1000,996,38,"GSP-LI_30.53.",17504,"GSP-LI","30.53.","south-20",NA,NA,1,1,224,"7","32",7,"missed, qs975-1000",2019,0,4,NA,5.41209238080688,NA,1,1.94591014905531,0.425277181607947,0.425384391504525,0.425501541159799,0.426234847056152,19.6935332053944,28.3685833333333,8.14633333333333,26.7690537634409,12.6858978494624,1678.3,269.2,73.8,54.5,17.1841530054645,0.55,29.9,25.9645161290323,12.2064516129032,-1.46044457932944,0.446559901396366,0.615028456771376,-0.712528161076489,-1.55382472739929,0.0796452220358693,1.26680007545007,0.176352451752496,0.49120192333077,1.94591014905531,2816690.89,295.295114515215,0,0.371889341332469,-1.45231585388087,-0.527689589548439,-0.341299255375294,NA,1.13449357038442,1.02000059303071,1.05753974015045,0.85956314970874,0.813754927577021,-0.100203267018093,0.74823065242483,1.04749068338207,1.62039342675477,0.180860681196399,387.835250111972,804.776520340276,-0.126786921695214,1.03728531640629,1.16058353229655,-0.81884119915646,894.01,0.0673800179120148,NA,NA,NA,224.1,"N","GSP-LI_30.53._2019","south-20_GSP-LI_2019",NA
"17549",0,0,66.25,25,50,36,16,"ME_20.5.",17549,"ME","20.5.","1",NA,NA,1,1,200,"8","25",0,"missed; qs25-50",2019,0,2,NA,5.29881724158969,NA,NA,NA,0.266755886496034,0.268499042892536,0.265000226016056,0.294339327607707,19.6589778589847,32.84175,5.76066666666667,26.6725591397849,11.7281102150538,1592.9,310.5,43.8,86.7,18.5409836065574,0.8,30.55,26.5225806451613,12.5354838709677,1.24296017939522,0.111220431827831,1.0304097159916,-1.49332469415933,-1.17040263636419,0.92687702579916,1.41114010036975,0.991742751376734,0.605124849934209,NA,2537330.41,343.76807309863,0,0.0300746102835027,1.25729310787376,-0.527689589548439,-0.750418815017104,NA,1.08921906589004,-1.18616843240732,-0.967283955905765,-1.36870129960216,-1.24978323805974,2.83210046032473,0.181306033086203,0.966139263240695,0.482978984255731,0.071158702980285,386.475410460051,1078.5805430625,3.02248619573861,-1.15932973384206,1.11242729152625,-0.81884119915646,933.3025,0.932102168557339,NA,NA,NA,200.1,"N","ME_20.5._2019","1_ME_2019",-0.564980981526709
"18084",0,7,316,25,50,49,19,"B2_317",18084,"B2","317","5",540,0,1,1,123,"3","41",0,"qs25-50, no news",2020,13,12,1.60454053646069,4.81299703319041,6.29175430759885,NA,NA,0.290388120763512,0.283813072488391,0.287297959566332,0.312309887397864,16.902796684234,26.0414581924291,6.10543505328681,22.9460736916641,9.24995264136555,1688,114.8,166.8,266.6,16.6001369863014,0.65,30.1,25.5274193548387,5.29516129032258,-2.62406197129069,0.48464881070333,-0.937873877940553,1.70794109148032,0.971759915723192,0.340331930886115,-1.76504799700507,-0.46229139564117,0.536771093972145,NA,2849344,275.564547963972,169,0.411842429946014,-2.55524254765266,2.08835408824105,1.29517898319194,NA,-2.52193665815038,-0.857274429831848,-0.769635097792931,-1.05913843448925,-0.968629366116873,-1.62570817957069,-1.28554161523601,-2.17553715203328,0.647354229019811,0.084325260680564,285.704535748552,678.157544788033,-1.58314878190145,-0.895689467051062,-2.45618941882267,2.05890558478224,906.01,0.331467714234317,1.17147297964905,5.89534308674678,363.341472160806,123.1,"N","B2_317_2020","5_B2_2020",0.940653655550567
"18140",0,81,272.866666666667,25,50,40,28,"B2_51",18140,"B2","51","11",300,16,1,1,485,"7,3,6","29,32,31",34,"qs25-50",2020,13,12,1.06178557647751,6.18435505525117,5.70411575244632,1,3.52636052461616,0.290388120763512,0.283813072488391,0.287297959566332,0.312309887397864,16.902796684234,26.0414581924291,6.10543505328681,22.9460736916641,9.24995264136555,1688,114.8,166.8,266.6,16.6001369863014,0.65,30.1,25.5274193548387,5.29516129032258,-2.62406197129069,0.48464881070333,-0.937873877940553,1.70794109148032,0.971759915723192,0.340331930886115,-1.76504799700507,-0.46229139564117,0.536771093972145,3.52636052461616,2849344,275.564547963972,169,0.411842429946014,-2.55524254765266,2.08835408824105,1.29517898319194,NA,-2.52193665815038,-0.857274429831848,-0.769635097792931,-1.05913843448925,-0.968629366116873,-1.62570817957069,-1.28554161523601,-2.17553715203328,0.647354229019811,0.084325260680564,285.704535748552,678.157544788033,-1.58314878190145,-0.895689467051062,-2.45618941882267,2.05890558478224,906.01,0.331467714234317,0.189585849590559,5.7489404831586,313.857946278881,485.1,"N","B2_51_2020","11_B2_2020",0.378418424634005
"18173",0,23,226.25,25,50,46,13,"B2_89",18173,"B2","89","14",160,0,1,1,1527,"8, 15","54, 73",0,"qs 25-50, no new",2020,13,12,0.481459052484056,7.33112579095914,5.07579862000267,NA,NA,0.290388120763512,0.283813072488391,0.287297959566332,0.312309887397864,16.902796684234,26.0414581924291,6.10543505328681,22.9460736916641,9.24995264136555,1688,114.8,166.8,266.6,16.6001369863014,0.65,30.1,25.5274193548387,5.29516129032258,-2.62406197129069,0.48464881070333,-0.937873877940553,1.70794109148032,0.971759915723192,0.340331930886115,-1.76504799700507,-0.46229139564117,0.536771093972145,NA,2849344,275.564547963972,169,0.411842429946014,-2.55524254765266,2.08835408824105,1.29517898319194,NA,-2.52193665815038,-0.857274429831848,-0.769635097792931,-1.05913843448925,-0.968629366116873,-1.62570817957069,-1.28554161523601,-2.17553715203328,0.647354229019811,0.084325260680564,285.704535748552,678.157544788033,-1.58314878190145,-0.895689467051062,-2.45618941882267,2.05890558478224,906.01,0.331467714234317,3.02315578179882,5.59240333415391,268.379851715018,1527.10000000001,"N","B2_89_2020","14_B2_2020",0.742651877844387
"18334",0,51,299.5,25,50,50,21,"B2_242",18334,"B2","242","20",596,6,1,1,385,"5,7","28,35",10,"qs25-50, inf imm",2020,13,12,1.69565950449157,5.95350304082086,6.39040843822588,1,2.30258509299405,0.290388120763512,0.283813072488391,0.287297959566332,0.312309887397864,16.902796684234,26.0414581924291,6.10543505328681,22.9460736916641,9.24995264136555,1688,114.8,166.8,266.6,16.6001369863014,0.65,30.1,25.5274193548387,5.29516129032258,-2.62406197129069,0.48464881070333,-0.937873877940553,1.70794109148032,0.971759915723192,0.340331930886115,-1.76504799700507,-0.46229139564117,0.536771093972145,2.30258509299405,2849344,275.564547963972,169,0.411842429946014,-2.55524254765266,2.08835408824105,1.29517898319194,NA,-2.52193665815038,-0.857274429831848,-0.769635097792931,-1.05913843448925,-0.968629366116873,-1.62570817957069,-1.28554161523601,-2.17553715203328,0.647354229019811,0.084325260680564,285.704535748552,678.157544788033,-1.58314878190145,-0.895689467051062,-2.45618941882267,2.05890558478224,906.01,0.331467714234317,0.00112772007517705,5.9199214971521,372.382479643551,385.099999999999,"N","B2_242_2020","20_B2_2020",0.620660635163465
"18345",0,0,241,25,50,45,45,"CH_2",18345,"CH","2","1",144,NA,1,1,222,"3","74",0,"qs25-50",2020,0,15,0.384210028417616,5.40312773090038,4.97050750300548,NA,NA,0.27250200873178,0.273784895249776,0.27375168492126,0.291076959583931,18.1005934848843,27.4615882534633,4.51951270998718,25.0248126171971,10.5675180601311,1594.9,192.6,130.5,122.2,17.6252054794521,-0.05,29.85,26.6741935483871,7.83225806451613,-0.581673599322831,0.119073815190092,-0.155388116019646,0.76317728645008,-0.747685734757175,0.0144735448233124,-0.652073197011612,1.21326497150587,0.217786899482516,NA,2543706.01,310.647868192908,0,0.0378755490536387,-0.594106242410548,-0.527689589548439,1.90885832265466,NA,-0.952580183136769,-1.10619862845175,-0.899062677108949,-1.24720344931596,-1.30082379618914,-0.694767532464134,-0.50566072446984,-0.423021236761877,-0.108766063540307,0.0742573447628551,327.631484505036,754.138829402754,-0.70921780497061,-1.09728415102209,-0.971423008144102,-0.81884119915646,891.0225,0.00163318518177973,0.394152233241181,4.77531228569281,118.547329475734,222.1,"N","CH_2_2020","1_CH_2020",0.793268582786166
"18386",1,0,19,25,50,49,33,"CH_31",18386,"CH","31","3",19,NA,1,1,28,"2","14",0,"old tp = ys; qs25-50",2020,0,15,-1.48225978881695,3.3357695763397,2.94968833505258,NA,NA,0.27250200873178,0.273784895249776,0.27375168492126,0.291076959583931,18.1005934848843,27.4615882534633,4.51951270998718,25.0248126171971,10.5675180601311,1594.9,192.6,130.5,122.2,17.6252054794521,-0.05,29.85,26.6741935483871,7.83225806451613,-0.581673599322831,0.119073815190092,-0.155388116019646,0.76317728645008,-0.747685734757175,0.0144735448233124,-0.652073197011612,1.21326497150587,0.217786899482516,NA,2543706.01,310.647868192908,0,0.0378755490536387,-0.594106242410548,-0.527689589548439,1.90885832265466,NA,-0.952580183136769,-1.10619862845175,-0.899062677108949,-1.24720344931596,-1.30082379618914,-0.694767532464134,-0.50566072446984,-0.423021236761877,-0.108766063540307,0.0742573447628551,327.631484505036,754.138829402754,-0.70921780497061,-1.09728415102209,-0.971423008144102,-0.81884119915646,891.0225,0.00163318518177973,0.876248670443809,4.27185112751129,71.6541539028453,28.1,"N","CH_31_2020","3_CH_2020",-1.48225978881695
"18427",0,18,321.428571428571,25,50,49,16,"CH_49",18427,"CH","49","4",657,NA,1,1,70,"5","14",7,"qs 25-50; no new",2020,0,15,1.78564578606836,4.24992279404054,6.48783621390382,1,1.94591014905531,0.27250200873178,0.273784895249776,0.27375168492126,0.291076959583931,18.1005934848843,27.4615882534633,4.51951270998718,25.0248126171971,10.5675180601311,1594.9,192.6,130.5,122.2,17.6252054794521,-0.05,29.85,26.6741935483871,7.83225806451613,-0.581673599322831,0.119073815190092,-0.155388116019646,0.76317728645008,-0.747685734757175,0.0144735448233124,-0.652073197011612,1.21326497150587,0.217786899482516,1.94591014905531,2543706.01,310.647868192908,0,0.0378755490536387,-0.594106242410548,-0.527689589548439,1.90885832265466,NA,-0.952580183136769,-1.10619862845175,-0.899062677108949,-1.24720344931596,-1.30082379618914,-0.694767532464134,-0.50566072446984,-0.423021236761877,-0.108766063540307,0.0742573447628551,327.631484505036,754.138829402754,-0.70921780497061,-1.09728415102209,-0.971423008144102,-0.81884119915646,891.0225,0.00163318518177973,0.816154081616344,5.15333525887393,173.007554101996,70.0999999999997,"N","CH_49_2020","4_CH_2020",0.84464780982671
"18454",1,12,295.571428571429,25,50,49,25,"CH_94",18454,"CH","94","5",402,8,1,1,414,"6","69",11,"qs25-50; no new",2020,0,15,1.33202310927776,6.02610749055152,5.99670081390323,1,2.39789527279837,0.27250200873178,0.273784895249776,0.27375168492126,0.291076959583931,18.1005934848843,27.4615882534633,4.51951270998718,25.0248126171971,10.5675180601311,1594.9,192.6,130.5,122.2,17.6252054794521,-0.05,29.85,26.6741935483871,7.83225806451613,-0.581673599322831,0.119073815190092,-0.155388116019646,0.76317728645008,-0.747685734757175,0.0144735448233124,-0.652073197011612,1.21326497150587,0.217786899482516,2.39789527279837,2543706.01,310.647868192908,0,0.0378755490536387,-0.594106242410548,-0.527689589548439,1.90885832265466,NA,-0.952580183136769,-1.10619862845175,-0.899062677108949,-1.24720344931596,-1.30082379618914,-0.694767532464134,-0.50566072446984,-0.423021236761877,-0.108766063540307,0.0742573447628551,327.631484505036,754.138829402754,-0.70921780497061,-1.09728415102209,-0.971423008144102,-0.81884119915646,891.0225,0.00163318518177973,0.990288319962727,5.03097517775953,153.082222309418,414.099999999999,"N","CH_94_2020","5_CH_2020",0.793834495524411
"18503",0,0,353.333333333333,25,50,40,30,"CH_253",18503,"CH","253","8",594,NA,0,0,NA,NA,NA,NA,"qs25-50",2020,0,15,1.69255541686326,NA,6.3870476553617,NA,NA,0.27250200873178,0.273784895249776,0.27375168492126,0.291076959583931,18.1005934848843,27.4615882534633,4.51951270998718,25.0248126171971,10.5675180601311,1594.9,192.6,130.5,122.2,17.6252054794521,-0.05,29.85,26.6741935483871,7.83225806451613,-0.581673599322831,0.119073815190092,-0.155388116019646,0.76317728645008,-0.747685734757175,0.0144735448233124,-0.652073197011612,1.21326497150587,0.217786899482516,NA,2543706.01,310.647868192908,0,0.0378755490536387,-0.594106242410548,-0.527689589548439,1.90885832265466,NA,-0.952580183136769,-1.10619862845175,-0.899062677108949,-1.24720344931596,-1.30082379618914,-0.694767532464134,-0.50566072446984,-0.423021236761877,-0.108766063540307,0.0742573447628551,327.631484505036,754.138829402754,-0.70921780497061,-1.09728415102209,-0.971423008144102,-0.81884119915646,891.0225,0.00163318518177973,NA,NA,NA,NA,"N","CH_253_2020","8_CH_2020",0.894789976928546
