,"(deg C) Minimum Temperature (gridMET) at -123.1250E,44.3430N, 1979-01-01 to 2026-04-12"
"2002-08-30",7.9689
"2002-08-31",8.6937
"2002-09-01",10.7032
"2002-09-02",10.1433
"2002-09-03",8.8738
"2002-09-04",5.3033
"2002-09-05",4.4432
"2002-09-06",5.0043
"2002-09-07",5.0239
"2002-09-08",4.9038
"2002-09-09",8.9535
"2002-09-10",10.5843
"2002-09-11",10.6738
"2002-09-12",11.2141
"2002-09-13",11.0536
"2002-09-14",9.4141
"2002-09-15",8.6042
"2002-09-16",7.6032
"2002-09-17",8.7439
"2002-09-18",6.1242
"2002-09-19",7.8641
"2002-09-20",8.554
"2002-09-21",7.8936
"2002-09-22",9.1237
"2002-09-23",11.2632
"2002-09-24",11.654
"2002-09-25",10.3441
"2002-09-26",10.7742
"2002-09-27",6.9036
"2002-09-28",8.4535
"2002-09-29",6.8435
"2002-09-30",5.0796
"2002-10-01",3.8592
"2002-10-02",1.8191
"2002-10-03",6.1198
"2002-10-04",7.3893
"2002-10-05",7.2496
"2002-10-06",7.3096
"2002-10-07",6.8795
"2002-10-08",6.0598
"2002-10-09",5.6396
"2002-10-10",2.5788
"2002-10-11",1.5189
"2002-10-12",1.3192
"2002-10-13",3.129
"2002-10-14",3.5994
"2002-10-15",6.289
"2002-10-16",7.1088
"2002-10-17",4.8896
"2002-10-18",2.7295
"2002-10-19",8.7494
"2002-10-20",7.9089
"2002-10-21",5.7989
"2002-10-22",4.4192
"2002-10-23",4.4192
"2002-10-24",0.769
"2002-10-25",5.0392
"2002-10-26",0.7898
"2002-10-27",1.8791
"2002-10-28",4.8689
"2002-10-29",0.7996
"2002-10-30",-3.6506
"2002-10-31",-5.4681
"2002-11-01",-4.3383
"2002-11-02",-2.248
"2002-11-03",-0.2985
"2002-11-04",2.8212
"2002-11-05",3.7118
"2002-11-06",6.7518
"2002-11-07",5.2215
"2002-11-08",4.262
"2002-11-09",4.1212
"2002-11-10",2.8714
"2002-11-11",4.0721
"2002-11-12",6.3414
"2002-11-13",4.012
"2002-11-14",4.202
"2002-11-15",2.5614
"2002-11-16",4.8613
"2002-11-17",4.1911
"2002-11-18",2.5614
"2002-11-19",6.2312
"2002-11-20",5.1014
"2002-11-21",5.5118
"2002-11-22",6.2213
"2002-11-23",2.4413
"2002-11-24",4.6419
"2002-11-25",-1.5483
"2002-11-26",0.7319
"2002-11-27",1.341
"2002-11-28",4.0317
"2002-11-29",3.5012
"2002-11-30",3.0362
"2002-12-01",1.5353
"2002-12-02",0.4961
"2002-12-03",1.7154
"2002-12-04",4.4159
"2002-12-05",5.7552
"2002-12-06",3.8658
"2002-12-07",1.3759
"2002-12-08",1.126
"2002-12-09",5.3656
"2002-12-10",4.7652
"2002-12-11",4.0753
"2002-12-12",6.3862
"2002-12-13",3.5252
"2002-12-14",6.5761
"2002-12-15",3.4455
"2002-12-16",3.7959
"2002-12-17",2.8954
"2002-12-18",1.7056
"2002-12-19",2.7655
"2002-12-20",2.2961
"2002-12-21",3.4652
"2002-12-22",2.5155
"2002-12-23",1.8955
"2002-12-24",0.9459
"2002-12-25",3.5962
"2002-12-26",2.5657
"2002-12-27",4.3952
"2002-12-28",4.3755
"2002-12-29",1.9752
"2002-12-30",2.9958
"2002-12-31",3.3189
"2003-01-01",3.0088
"2003-01-02",6.4184
"2003-01-03",5.8083
"2003-01-04",5.3187
"2003-01-05",2.4485
"2003-01-06",2.8088
"2003-01-07",2.3987
"2003-01-08",0.7586
"2003-01-09",0.4591
"2003-01-10",0.7188
"2003-01-11",3.189
"2003-01-12",6.7886
"2003-01-13",4.7385
"2003-01-14",2.4485
"2003-01-15",-0.8108
"2003-01-16",2.9293
"2003-01-17",2.1092
"2003-01-18",3.7592
"2003-01-19",2.0285
"2003-01-20",0.1287
"2003-01-21",5.6591
"2003-01-22",5.2491
"2003-01-23",5.4988
"2003-01-24",5.9487
"2003-01-25",8.4884
"2003-01-26",7.9988
"2003-01-27",4.3284
"2003-01-28",2.149
"2003-01-29",3.8786
"2003-01-30",7.0583
"2003-01-31",8.1635
"2003-02-01",3.9936
"2003-02-02",3.1039
"2003-02-03",2.4739
"2003-02-04",0.3641
"2003-02-05",-2.2464
"2003-02-06",-1.9558
"2003-02-07",-2.1061
"2003-02-08",-1.7657
"2003-02-09",0.9542
"2003-02-10",-0.246
"2003-02-11",-1.5557
"2003-02-12",0.6039
"2003-02-13",4.7539
"2003-02-14",2.8242
"2003-02-15",5.6934
"2003-02-16",4.4334
"2003-02-17",3.5437
"2003-02-18",2.0141
"2003-02-19",2.2042
"2003-02-20",1.6439
"2003-02-21",6.1841
"2003-02-22",2.9337
"2003-02-23",-0.4858
"2003-02-24",-3.1461
"2003-02-25",-4.7862
"2003-02-26",-0.7058
"2003-02-27",2.3137
"2003-02-28",2.7679
"2003-03-01",4.5384
"2003-03-02",3.1381
"2003-03-03",4.0079
"2003-03-04",0.8581
"2003-03-05",3.568
"2003-03-06",3.8079
"2003-03-07",6.0382
"2003-03-08",6.8582
"2003-03-09",7.4484
"2003-03-10",8.5083
"2003-03-11",8.148
"2003-03-12",9.2676
"2003-03-13",9.4776
"2003-03-14",7.1677
"2003-03-15",6.4383
"2003-03-16",5.4778
"2003-03-17",2.3181
"2003-03-18",-0.1222
"2003-03-19",2.9878
"2003-03-20",6.5477
"2003-03-21",5.9575
"2003-03-22",5.2479
"2003-03-23",3.2277
"2003-03-24",0.6381
"2003-03-25",5.3983
"2003-03-26",4.7683
"2003-03-27",3.4177
"2003-03-28",2.8685
"2003-03-29",8.2574
"2003-03-30",11.7874
"2003-03-31",6.0194
"2003-04-01",3.4387
"2003-04-02",2.1191
"2003-04-03",2.6386
"2003-04-04",3.6288
"2003-04-05",3.1094
"2003-04-06",4.6887
"2003-04-07",5.9586
"2003-04-08",7.7093
"2003-04-09",7.1787
"2003-04-10",7.6894
"2003-04-11",7.2495
"2003-04-12",7.3092
"2003-04-13",5.8393
"2003-04-14",3.4089
"2003-04-15",5.3187
"2003-04-16",4.9286
"2003-04-17",5.0987
"2003-04-18",2.0594
"2003-04-19",3.2288
"2003-04-20",6.7289
"2003-04-21",6.6891
"2003-04-22",3.1989
"2003-04-23",3.7791
"2003-04-24",4.7584
"2003-04-25",3.1392
"2003-04-26",4.3185
"2003-04-27",3.3094
"2003-04-28",6.6692
"2003-04-29",6.6792
"2003-04-30",6.4869
"2003-05-01",6.1377
"2003-05-02",6.2471
"2003-05-03",3.5172
"2003-05-04",6.6571
"2003-05-05",3.9372
"2003-05-06",5.2877
"2003-05-07",4.7573
"2003-05-08",5.9376
"2003-05-09",3.3968
"2003-05-10",7.4871
"2003-05-11",7.3976
"2003-05-12",7.297
"2003-05-13",6.9168
"2003-05-14",5.3773
"2003-05-15",4.3174
"2003-05-16",4.0875
"2003-05-17",5.1573
"2003-05-18",2.1667
"2003-05-19",3.4177
"2003-05-20",5.4878
"2003-05-21",8.2972
"2003-05-22",9.7472
"2003-05-23",11.5675
"2003-05-24",10.4877
"2003-05-25",11.1575
"2003-05-26",9.2068
"2003-05-27",8.7868
"2003-05-28",10.3772
"2003-05-29",10.827
"2003-05-30",10.9077
"2003-05-31",9.3306
"2003-06-01",8.4
"2003-06-02",7.37
"2003-06-03",7.6507
"2003-06-04",10.5905
"2003-06-05",15.0799
"2003-06-06",19.2498
"2003-06-07",12.3997
"2003-06-08",9.9208
"2003-06-09",7.0097
"2003-06-10",6.4703
"2003-06-11",5.6304
"2003-06-12",6.9301
"2003-06-13",10.9398
"2003-06-14",8.9504
"2003-06-15",7.2208
"2003-06-16",9.2897
"2003-06-17",10.8701
"2003-06-18",9.2101
"2003-06-19",9.1107
"2003-06-20",8.9305
"2003-06-21",6.9599
"2003-06-22",6.8107
"2003-06-23",6.4405
"2003-06-24",7.8607
"2003-06-25",8.8907
"2003-06-26",12.0306
"2003-06-27",14.4499
"2003-06-28",15.0202
"2003-06-29",16.0403
"2003-06-30",11.5532
"2003-07-01",8.7028
"2003-07-02",7.7125
"2003-07-03",7.6728
"2003-07-04",8.883
"2003-07-05",9.7727
"2003-07-06",11.4327
"2003-07-07",8.1823
"2003-07-08",9.3228
"2003-07-09",10.7629
"2003-07-10",10.2424
"2003-07-11",11.1022
"2003-07-12",11.1431
"2003-07-13",12.7523
"2003-07-14",10.4623
"2003-07-15",10.3131
"2003-07-16",10.333
"2003-07-17",10.5131
"2003-07-18",10.4325
"2003-07-19",11.5432
"2003-07-20",12.6827
"2003-07-21",15.1826
"2003-07-22",14.4532
"2003-07-23",11.9422
"2003-07-24",11.4227
"2003-07-25",10.8027
"2003-07-26",8.7924
"2003-07-27",11.8029
"2003-07-28",15.8225
"2003-07-29",16.7122
"2003-07-30",16.2624
"2003-07-31",14.8201
"2003-08-01",10.9596
"2003-08-02",13.9802
"2003-08-03",12.97
"2003-08-04",12.0096
"2003-08-05",9.6102
"2003-08-06",9.3903
"2003-08-07",10.8204
"2003-08-08",10.4899
"2003-08-09",13.2695
"2003-08-10",12.6594
"2003-08-11",10.1904
"2003-08-12",8.9902
"2003-08-13",10.7298
"2003-08-14",11.1597
"2003-08-15",11.3796
"2003-08-16",9.7395
"2003-08-17",13.5204
"2003-08-18",13.3104
"2003-08-19",12.1002
"2003-08-20",9.43
"2003-08-21",12.9302
"2003-08-22",10.2998
"2003-08-23",9.8997
"2003-08-24",10.4402
"2003-08-25",12.2704
"2003-08-26",10.9199
"2003-08-27",13.4497
"2003-08-28",10.1904
"2003-08-29",8.6498
"2003-08-30",11.94
"2003-08-31",10.0688
"2003-09-01",8.0088
"2003-09-02",11.5896
"2003-09-03",15.8789
"2003-09-04",15.3495
"2003-09-05",10.2888
"2003-09-06",9.3991
"2003-09-07",9.7096
"2003-09-08",7.7391
"2003-09-09",6.4195
"2003-09-10",10.2589
"2003-09-11",11.6592
"2003-09-12",9.0189
"2003-09-13",7.5192
"2003-09-14",8.4497
"2003-09-15",7.5689
"2003-09-16",5.5397
"2003-09-17",7.0892
"2003-09-18",7.8087
"2003-09-19",10.0589
"2003-09-20",7.2097
"2003-09-21",7.0295
"2003-09-22",9.419
"2003-09-23",9.2996
"2003-09-24",10.3794
"2003-09-25",10.1296
"2003-09-26",12.2693
"2003-09-27",15.0887
"2003-09-28",9.0698
"2003-09-29",9.1394
"2003-09-30",9.9185
"2003-10-01",8.3679
"2003-10-02",8.148
"2003-10-03",8.7282
"2003-10-04",7.7888
"2003-10-05",7.3887
"2003-10-06",7.5689
"2003-10-07",7.938
"2003-10-08",8.6785
"2003-10-09",5.3983
"2003-10-10",5.6381
"2003-10-11",5.658
"2003-10-12",7.4385
"2003-10-13",5.0789
"2003-10-14",5.8989
"2003-10-15",6.3885
"2003-10-16",9.3682
"2003-10-17",11.1785
"2003-10-18",9.8279
"2003-10-19",9.9086
"2003-10-20",12.9788
"2003-10-21",13.7083
"2003-10-22",9.3483
"2003-10-23",6.9279
"2003-10-24",3.5183
"2003-10-25",6.6582
"2003-10-26",10.0081
"2003-10-27",10.5286
"2003-10-28",12.6285
"2003-10-29",4.4986
"2003-10-30",2.2882
"2003-10-31",-3.3185
"2003-11-01",-5.0779
"2003-11-02",1.9522
"2003-11-03",-0.918
"2003-11-04",0.4116
"2003-11-05",1.5323
"2003-11-06",-0.7179
"2003-11-07",5.6315
"2003-11-08",5.7122
"2003-11-09",4.1218
"2003-11-10",6.0315
"2003-11-11",6.9025
"2003-11-12",2.4817
"2003-11-13",1.5621
"2003-11-14",2.7922
"2003-11-15",5.3717
"2003-11-16",4.0621
"2003-11-17",5.1618
"2003-11-18",6.6416
"2003-11-19",3.1923
"2003-11-20",1.5919
"2003-11-21",0.4823
"2003-11-22",-1.6684
"2003-11-23",-0.2383
"2003-11-24",1.1521
"2003-11-25",0.9918
"2003-11-26",2.822
"2003-11-27",0.9719
"2003-11-28",4.9816
"2003-11-29",6.9522
"2003-11-30",6.856
"2003-12-01",6.0857
"2003-12-02",6.8859
"2003-12-03",2.3855
"2003-12-04",1.7555
"2003-12-05",4.4854
"2003-12-06",3.2155
"2003-12-07",2.5258
"2003-12-08",2.7358
"2003-12-09",2.6761
"2003-12-10",3.1658
"2003-12-11",2.5258
"2003-12-12",3.9759
"2003-12-13",4.6257
"2003-12-14",2.2153
"2003-12-15",-1.1445
"2003-12-16",2.5557
"2003-12-17",5.1761
"2003-12-18",3.2354
"2003-12-19",4.1759
"2003-12-20",4.4058
"2003-12-21",4.8258
"2003-12-22",1.5654
"2003-12-23",4.0355
"2003-12-24",3.0154
"2003-12-25",1.3455
"2003-12-26",-0.1344
"2003-12-27",0.2259
"2003-12-28",1.5057
"2003-12-29",-1.4241
"2003-12-30",-4.6149
"2003-12-31",-0.4273
"2004-01-01",-0.4872
"2004-01-02",-0.7378
"2004-01-03",-0.8671
"2004-01-04",-1.1371
"2004-01-05",-2.7081
"2004-01-06",-0.8179
"2004-01-07",3.7223
"2004-01-08",3.9123
"2004-01-09",5.6629
"2004-01-10",4.9821
"2004-01-11",3.2223
"2004-01-12",4.1823
"2004-01-13",5.7224
"2004-01-14",3.0724
"2004-01-15",5.442
"2004-01-16",3.672
"2004-01-17",1.6124
"2004-01-18",4.323
"2004-01-19",3.6022
"2004-01-20",0.1627
"2004-01-21",-0.8373
"2004-01-22",-1.4174
"2004-01-23",3.1628
"2004-01-24",1.1822
"2004-01-25",0.6227
"2004-01-26",0.6822
"2004-01-27",1.5026
"2004-01-28",1.3023
"2004-01-29",6.8128
"2004-01-30",1.0529
"2004-01-31",1.0323
"2004-02-01",0.9831
"2004-02-02",5.2533
"2004-02-03",3.2829
"2004-02-04",3.2829
"2004-02-05",0.9224
"2004-02-06",4.3333
"2004-02-07",2.7223
"2004-02-08",0.5231
"2004-02-09",-1.247
"2004-02-10",0.133
"2004-02-11",1.8424
"2004-02-12",0.7931
"2004-02-13",2.0323
"2004-02-14",3.7532
"2004-02-15",2.2829
"2004-02-16",4.9626
"2004-02-17",4.553
"2004-02-18",3.9923
"2004-02-19",1.4328
"2004-02-20",-0.8671
"2004-02-21",0.7531
"2004-02-22",5.0725
"2004-02-23",4.6823
"2004-02-24",3.4225
"2004-02-25",2.7623
"2004-02-26",4.4123
"2004-02-27",4.1525
"2004-02-28",2.2623
"2004-02-29",1.9099
"2004-03-01",2.4992
"2004-03-02",1.6193
"2004-03-03",1.6399
"2004-03-04",2.1994
"2004-03-05",1.419
"2004-03-06",1.9397
"2004-03-07",6.9398
"2004-03-08",5.759
"2004-03-09",6.4295
"2004-03-10",1.109
"2004-03-11",3.2589
"2004-03-12",2.3996
"2004-03-13",2.1994
"2004-03-14",6.0096
"2004-03-15",3.6994
"2004-03-16",4.8894
"2004-03-17",3.9294
"2004-03-18",2.68
"2004-03-19",1.0792
"2004-03-20",2.5289
"2004-03-21",5.9993
"2004-03-22",7.7796
"2004-03-23",2.3893
"2004-03-24",4.1491
"2004-03-25",3.6193
"2004-03-26",2.9191
"2004-03-27",5.1091
"2004-03-28",3.4797
"2004-03-29",8.33
"2004-03-30",2.0598
"2004-03-31",0.0426
"2004-04-01",2.1124
"2004-04-02",1.4431
"2004-04-03",5.1629
"2004-04-04",4.0724
"2004-04-05",1.8023
"2004-04-06",5.4031
"2004-04-07",3.8024
"2004-04-08",6.8426
"2004-04-09",4.9329
"2004-04-10",8.8723
"2004-04-11",9.8632
"2004-04-12",4.9123
"2004-04-13",2.9831
"2004-04-14",4.5324
"2004-04-15",4.8024
"2004-04-16",4.5232
"2004-04-17",3.7326
"2004-04-18",3.863
"2004-04-19",4.5724
"2004-04-20",4.6228
"2004-04-21",4.0427
"2004-04-22",3.7028
"2004-04-23",5.7727
"2004-04-24",2.593
"2004-04-25",3.8928
"2004-04-26",10.4834
"2004-04-27",7.5428
"2004-04-28",1.8527
"2004-04-29",5.4924
"2004-04-30",11.4548
"2004-05-01",8.8346
"2004-05-02",9.3747
"2004-05-03",7.8952
"2004-05-04",8.3552
"2004-05-05",6.3746
"2004-05-06",7.7453
"2004-05-07",10.425
"2004-05-08",8.6046
"2004-05-09",8.2545
"2004-05-10",6.2052
"2004-05-11",6.9547
"2004-05-12",5.9352
"2004-05-13",7.1549
"2004-05-14",5.4947
"2004-05-15",6.9947
"2004-05-16",8.7545
"2004-05-17",6.0347
"2004-05-18",9.7545
"2004-05-19",9.0554
"2004-05-20",7.2544
"2004-05-21",6.8849
"2004-05-22",7.2945
"2004-05-23",8.1847
"2004-05-24",8.1549
"2004-05-25",9.2454
"2004-05-26",12.7146
"2004-05-27",10.6848
"2004-05-28",9.195
"2004-05-29",7.0451
"2004-05-30",9.0955
"2004-05-31",6.7339
"2004-06-01",7.4741
"2004-06-02",8.1343
"2004-06-03",10.8747
"2004-06-04",9.4147
"2004-06-05",11.3038
"2004-06-06",9.7145
"2004-06-07",8.7945
"2004-06-08",9.2843
"2004-06-09",10.4239
"2004-06-10",11.6241
"2004-06-11",7.0439
"2004-06-12",7.9147
"2004-06-13",11.3347
"2004-06-14",6.8837
"2004-06-15",8.774
"2004-06-16",10.9148
"2004-06-17",13.7741
"2004-06-18",16.9344
"2004-06-19",11.8347
"2004-06-20",14.6345
"2004-06-21",10.9044
"2004-06-22",10.0944
"2004-06-23",10.9342
"2004-06-24",12.1047
"2004-06-25",10.2843
"2004-06-26",8.9639
"2004-06-27",10.3346
"2004-06-28",11.2546
"2004-06-29",10.5944
"2004-06-30",10.0234
"2004-07-01",8.7637
"2004-07-02",10.5337
"2004-07-03",12.0841
"2004-07-04",10.2443
"2004-07-05",9.4342
"2004-07-06",13.8141
"2004-07-07",10.7935
"2004-07-08",9.2442
"2004-07-09",8.2041
"2004-07-10",8.5932
"2004-07-11",10.3941
"2004-07-12",12.9835
"2004-07-13",11.2134
"2004-07-14",11.5235
"2004-07-15",11.6836
"2004-07-16",11.6734
"2004-07-17",12.004
"2004-07-18",13.9938
"2004-07-19",15.3737
"2004-07-20",15.1334
"2004-07-21",12.5041
"2004-07-22",12.4343
"2004-07-23",17.6541
"2004-07-24",17.9733
"2004-07-25",14.1631
"2004-07-26",10.9136
"2004-07-27",12.0635
"2004-07-28",13.4434
"2004-07-29",13.3038
"2004-07-30",13.2741
"2004-07-31",11.0074
"2004-08-01",10.4079
"2004-08-02",11.7878
"2004-08-03",11.107
"2004-08-04",14.0075
"2004-08-05",12.107
"2004-08-06",13.607
"2004-08-07",11.4777
"2004-08-08",13.0979
"2004-08-09",18.5878
"2004-08-10",14.2478
"2004-08-11",14.1471
"2004-08-12",12.5372
"2004-08-13",13.7878
"2004-08-14",12.5178
"2004-08-15",12.0979
"2004-08-16",12.4377
"2004-08-17",13.0475
"2004-08-18",14.5579
"2004-08-19",14.1677
"2004-08-20",13.107
"2004-08-21",15.8874
"2004-08-22",7.4078
"2004-08-23",12.8072
"2004-08-24",14.3073
"2004-08-25",10.4674
"2004-08-26",12.8176
"2004-08-27",12.0979
"2004-08-28",12.1768
"2004-08-29",13.7375
"2004-08-30",13.7169
"2004-08-31",14.0499
"2004-09-01",11.0097
"2004-09-02",7.6995
"2004-09-03",9.0897
"2004-09-04",9.6596
"2004-09-05",10.3896
"2004-09-06",7.9993
"2004-09-07",9.1893
"2004-09-08",10.1996
"2004-09-09",10.5589
"2004-09-10",10.8095
"2004-09-11",14.2398
"2004-09-12",10.5692
"2004-09-13",11.139
"2004-09-14",8.4696
"2004-09-15",10.9594
"2004-09-16",10.5589
"2004-09-17",8.8392
"2004-09-18",7.2991
"2004-09-19",6.6194
"2004-09-20",7.449
"2004-09-21",7.6893
"2004-09-22",8.7991
"2004-09-23",8.909
"2004-09-24",11.1699
"2004-09-25",8.2899
"2004-09-26",8.1698
"2004-09-27",10.4399
"2004-09-28",12.8496
"2004-09-29",9.4593
"2004-09-30",6.7636
"2004-10-01",8.3243
"2004-10-02",7.7442
"2004-10-03",7.8334
"2004-10-04",6.6537
"2004-10-05",6.5645
"2004-10-06",8.7042
"2004-10-07",9.7843
"2004-10-08",10.004
"2004-10-09",7.1641
"2004-10-10",6.124
"2004-10-11",8.0337
"2004-10-12",9.5543
"2004-10-13",11.6539
"2004-10-14",12.3336
"2004-10-15",10.3243
"2004-10-16",8.0737
"2004-10-17",6.354
"2004-10-18",6.0142
"2004-10-19",6.9135
"2004-10-20",6.3242
"2004-10-21",6.5737
"2004-10-22",5.7739
"2004-10-23",5.6743
"2004-10-24",5.1835
"2004-10-25",3.7544
"2004-10-26",3.9935
"2004-10-27",3.7841
"2004-10-28",3.1045
"2004-10-29",7.0439
"2004-10-30",5.7441
"2004-10-31",3.6571
"2004-11-01",3.9065
"2004-11-02",5.7464
"2004-11-03",2.2966
"2004-11-04",-0.4231
"2004-11-05",-0.3339
"2004-11-06",2.157
"2004-11-07",4.8368
"2004-11-08",4.8768
"2004-11-09",4.4763
"2004-11-10",5.6766
"2004-11-11",4.037
"2004-11-12",3.6468
"2004-11-13",5.6366
"2004-11-14",3.8768
"2004-11-15",5.1468
"2004-11-16",4.1766
"2004-11-17",2.5667
"2004-11-18",1.5369
"2004-11-19",2.1364
"2004-11-20",-1.5639
"2004-11-21",-1.9438
"2004-11-22",3.0164
"2004-11-23",5.2166
"2004-11-24",7.7671
"2004-11-25",5.1766
"2004-11-26",2.117
"2004-11-27",1.117
"2004-11-28",-0.6737
"2004-11-29",-3.5331
"2004-11-30",1.8618
"2004-12-01",3.6525
"2004-12-02",-0.7675
"2004-12-03",-1.7172
"2004-12-04",0.4419
"2004-12-05",2.9923
"2004-12-06",2.0518
"2004-12-07",3.3722
"2004-12-08",5.0919
"2004-12-09",3.6823
"2004-12-10",9.4524
"2004-12-11",6.1023
"2004-12-12",5.7418
"2004-12-13",7.6824
"2004-12-14",6.3425
"2004-12-15",2.7417
"2004-12-16",0.1719
"2004-12-17",3.9329
"2004-12-18",5.2121
"2004-12-19",4.0118
"2004-12-20",1.4328
"2004-12-21",0.1226
"2004-12-22",3.2223
"2004-12-23",-0.3373
"2004-12-24",-0.6874
"2004-12-25",1.0724
"2004-12-26",1.7726
"2004-12-27",-0.6279
"2004-12-28",1.9328
"2004-12-29",3.1422
"2004-12-30",2.0518
"2004-12-31",1.5232
"2005-01-01",-0.5368
"2005-01-02",-2.4367
"2005-01-03",-4.4376
"2005-01-04",-4.7876
"2005-01-05",-6.2773
"2005-01-06",-1.3575
"2005-01-07",0.3326
"2005-01-08",0.1031
"2005-01-09",-0.1867
"2005-01-10",0.0532
"2005-01-11",-4.6775
"2005-01-12",-1.5975
"2005-01-13",-1.2868
"2005-01-14",-1.2474
"2005-01-15",0.7928
"2005-01-16",4.8628
"2005-01-17",5.0031
"2005-01-18",10.0434
"2005-01-19",7.4329
"2005-01-20",6.1925
"2005-01-21",4.4525
"2005-01-22",5.1724
"2005-01-23",6.3826
"2005-01-24",4.3134
"2005-01-25",4.2531
"2005-01-26",5.9525
"2005-01-27",3.9726
"2005-01-28",4.2033
"2005-01-29",3.1032
"2005-01-30",1.1023
"2005-01-31",3.8972
"2005-02-01",0.2573
"2005-02-02",0.7268
"2005-02-03",2.3473
"2005-02-04",2.2766
"2005-02-05",1.3075
"2005-02-06",0.2167
"2005-02-07",-1.2126
"2005-02-08",-3.3734
"2005-02-09",-1.4132
"2005-02-10",-2.373
"2005-02-11",-0.3629
"2005-02-12",1.6275
"2005-02-13",-0.8625
"2005-02-14",-2.533
"2005-02-15",-5.4333
"2005-02-16",-3.713
"2005-02-17",-2.293
"2005-02-18",-0.1925
"2005-02-19",2.1468
"2005-02-20",2.447
"2005-02-21",0.6966
"2005-02-22",0.6769
"2005-02-23",0.8172
"2005-02-24",2.3369
"2005-02-25",1.027
"2005-02-26",0.4972
"2005-02-27",4.1975
"2005-02-28",4.886
"2005-03-01",3.2458
"2005-03-02",4.3354
"2005-03-03",0.4857
"2005-03-04",4.2751
"2005-03-05",1.8257
"2005-03-06",4.1256
"2005-03-07",5.7056
"2005-03-08",6.0858
"2005-03-09",5.6859
"2005-03-10",5.9757
"2005-03-11",6.0453
"2005-03-12",6.1855
"2005-03-13",3.8253
"2005-03-14",2.1653
"2005-03-15",2.7658
"2005-03-16",4.5452
"2005-03-17",0.5459
"2005-03-18",1.005
"2005-03-19",5.315
"2005-03-20",3.255
"2005-03-21",0.7754
"2005-03-22",1.1359
"2005-03-23",3.415
"2005-03-24",2.556
"2005-03-25",1.4258
"2005-03-26",5.0356
"2005-03-27",5.716
"2005-03-28",3.7952
"2005-03-29",2.3253
"2005-03-30",1.1754
"2005-03-31",4.2531
"2005-04-01",4.4328
"2005-04-02",1.9323
"2005-04-03",4.8327
"2005-04-04",3.8822
"2005-04-05",4.1824
"2005-04-06",7.8629
"2005-04-07",4.0827
"2005-04-08",2.163
"2005-04-09",3.9424
"2005-04-10",2.3624
"2005-04-11",4.0224
"2005-04-12",3.2828
"2005-04-13",0.9633
"2005-04-14",3.1032
"2005-04-15",4.5429
"2005-04-16",6.8022
"2005-04-17",3.9123
"2005-04-18",3.1426
"2005-04-19",3.2226
"2005-04-20",4.5023
"2005-04-21",5.9421
"2005-04-22",7.3227
"2005-04-23",8.6929
"2005-04-24",6.5229
"2005-04-25",7.8224
"2005-04-26",7.8131
"2005-04-27",8.5422
"2005-04-28",6.6724
"2005-04-29",6.3629
"2005-04-30",6.8486
"2005-05-01",8.7277
"2005-05-02",9.9182
"2005-05-03",9.2285
"2005-05-04",10.958
"2005-05-05",10.0585
"2005-05-06",10.1686
"2005-05-07",8.5086
"2005-05-08",9.5484
"2005-05-09",8.3486
"2005-05-10",8.1887
"2005-05-11",7.5986
"2005-05-12",8.2478
"2005-05-13",10.3286
"2005-05-14",13.0284
"2005-05-15",11.6988
"2005-05-16",8.4182
"2005-05-17",6.3084
"2005-05-18",9.538
"2005-05-19",7.9487
"2005-05-20",7.288
"2005-05-21",7.048
"2005-05-22",8.0078
"2005-05-23",4.3377
"2005-05-24",4.9579
"2005-05-25",9.2679
"2005-05-26",13.1779
"2005-05-27",12.2981
"2005-05-28",10.5581
"2005-05-29",10.1988
"2005-05-30",8.0681
"2005-05-31",8.3509
"2005-06-01",9.0905
"2005-06-02",8.5805
"2005-06-03",7.8606
"2005-06-04",7.2601
"2005-06-05",8.0206
"2005-06-06",8.111
"2005-06-07",7.791
"2005-06-08",7.201
"2005-06-09",10.0005
"2005-06-10",7.6902
"2005-06-11",9.1207
"2005-06-12",6.5205
"2005-06-13",11.1702
"2005-06-14",10.0202
"2005-06-15",6.451
"2005-06-16",10.9604
"2005-06-17",9.5705
"2005-06-18",10.4607
"2005-06-19",11.0102
"2005-06-20",11.0508
"2005-06-21",10.5709
"2005-06-22",9.8405
"2005-06-23",9.6609
"2005-06-24",10.0005
"2005-06-25",11.4901
"2005-06-26",9.1902
"2005-06-27",12.4905
"2005-06-28",12.3004
"2005-06-29",11.2907
"2005-06-30",13.1235
"2005-07-01",10.4132
"2005-07-02",8.9132
"2005-07-03",10.1327
"2005-07-04",9.0534
"2005-07-05",10.5337
"2005-07-06",14.183
"2005-07-07",8.9537
"2005-07-08",8.5434
"2005-07-09",12.3236
"2005-07-10",12.603
"2005-07-11",14.7834
"2005-07-12",11.5435
"2005-07-13",10.9128
"2005-07-14",10.9128
"2005-07-15",13.4434
"2005-07-16",10.9337
"2005-07-17",12.1335
"2005-07-18",18.4535
"2005-07-19",13.513
"2005-07-20",11.4136
"2005-07-21",12.4233
"2005-07-22",17.1228
"2005-07-23",11.853
"2005-07-24",10.1628
"2005-07-25",10.9638
"2005-07-26",12.603
"2005-07-27",15.5532
"2005-07-28",12.9333
"2005-07-29",13.3136
"2005-07-30",11.2536
"2005-07-31",10.9592
"2005-08-01",10.3193
"2005-08-02",10.1988
"2005-08-03",9.6284
"2005-08-04",14.0694
"2005-08-05",12.2193
"2005-08-06",11.6988
"2005-08-07",11.0693
