,"(mm) Precipitation (gridMET) at -76.9743E,34.7660N, 2015-01-01 to 2025-05-01"
2022/10/24,0
2022/10/25,0
2022/10/26,0
2022/10/27,0
2022/10/28,17.3
2022/10/29,0
2022/10/30,0
2022/10/31,0
2022/11/1,0.6
2022/11/2,0
2022/11/3,0
2022/11/4,3.2
2022/11/5,0
2022/11/6,0
2022/11/7,0
2022/11/8,0
2022/11/9,0
2022/11/10,6.4
2022/11/11,1.5
2022/11/12,0
2022/11/13,0
2022/11/14,0
2022/11/15,8.4
2022/11/16,0
2022/11/17,0
2022/11/18,0
2022/11/19,0
2022/11/20,0
2022/11/21,0
2022/11/22,0
2022/11/23,0
2022/11/24,2.9
2022/11/25,11.5
2022/11/26,0
2022/11/27,1.9
2022/11/28,0
2022/11/29,2
2022/11/30,10.5
2022/12/1,0
2022/12/2,0
2022/12/3,0
2022/12/4,0
2022/12/5,0
2022/12/6,0
2022/12/7,0
2022/12/8,1.2
2022/12/9,0
2022/12/10,0
2022/12/11,0
2022/12/12,0
2022/12/13,0
2022/12/14,4.6
2022/12/15,11
2022/12/16,0
2022/12/17,0
2022/12/18,0
2022/12/19,0
2022/12/20,0
2022/12/21,0.5
2022/12/22,68.5
2022/12/23,0
2022/12/24,0
2022/12/25,0
2022/12/26,0
2022/12/27,0
2022/12/28,0
2022/12/29,0
2022/12/30,19.9
2022/12/31,1.1
2023/1/1,0
2023/1/2,0
2023/1/3,0
2023/1/4,6.9
2023/1/5,0
2023/1/6,0
2023/1/7,0
2023/1/8,0.8
2023/1/9,0
2023/1/10,0
2023/1/11,0
2023/1/12,13.4
2023/1/13,0
2023/1/14,0
2023/1/15,0
2023/1/16,0
2023/1/17,0.6
2023/1/18,0
2023/1/19,0
2023/1/20,0
2023/1/21,0.5
2023/1/22,39.6
2023/1/23,0
2023/1/24,0
2023/1/25,15.5
2023/1/26,0
2023/1/27,0
2023/1/28,0
2023/1/29,19.3
2023/1/30,1.5
2023/1/31,1.2
2023/2/1,6.9
2023/2/2,11.8
2023/2/3,0
2023/2/4,0
2023/2/5,2.2
2023/2/6,0
2023/2/7,0
2023/2/8,0
2023/2/9,0
2023/2/10,5.1
2023/2/11,26.6
2023/2/12,5.6
2023/2/13,0
2023/2/14,0
2023/2/15,0
2023/2/16,1.6
2023/2/17,2.2
2023/2/18,0
2023/2/19,0
2023/2/20,0
2023/2/21,0
2023/2/22,0
2023/2/23,11.6
2023/2/24,0
2023/2/25,0
2023/2/26,0
2023/2/27,0.7
2023/2/28,2.3
2023/3/1,0
2023/3/2,3.5
2023/3/3,0
2023/3/4,0
2023/3/5,0
2023/3/6,0
2023/3/7,0
2023/3/8,0
2023/3/9,0
2023/3/10,4.1
2023/3/11,0
2023/3/12,16.2
2023/3/13,0
2023/3/14,0
2023/3/15,0
2023/3/16,0
2023/3/17,3.2
2023/3/18,0.7
2023/3/19,0
2023/3/20,0
2023/3/21,0
2023/3/22,0
2023/3/23,0
2023/3/24,0
2023/3/25,0.7
2023/3/26,22
2023/3/27,0.7
2023/3/28,4.6
2023/3/29,0
2023/3/30,0
2023/3/31,0
2023/4/1,0
2023/4/2,0
2023/4/3,1
2023/4/4,0.4
2023/4/5,0
2023/4/6,0
2023/4/7,8.2
2023/4/8,48.1
2023/4/9,2
2023/4/10,0
2023/4/11,0
2023/4/12,0
2023/4/13,0.7
2023/4/14,13.7
2023/4/15,0
2023/4/16,0
2023/4/17,0
2023/4/18,0
2023/4/19,0
2023/4/20,0
2023/4/21,0
2023/4/22,10.2
2023/4/23,0
2023/4/24,0
2023/4/25,0
2023/4/26,2
2023/4/27,14.3
2023/4/28,4.3
2023/4/29,8.5
2023/4/30,8
2023/5/1,0
2023/5/2,0
2023/5/3,0
2023/5/4,0
2023/5/5,0
2023/5/6,0
2023/5/7,0
2023/5/8,0
2023/5/9,28.3
2023/5/10,0
2023/5/11,0
2023/5/12,0
2023/5/13,0
2023/5/14,0.9
2023/5/15,0
2023/5/16,0
2023/5/17,0
2023/5/18,8.3
2023/5/19,41.7
2023/5/20,0.5
2023/5/21,0
2023/5/22,0
2023/5/23,0
2023/5/24,0
2023/5/25,0
2023/5/26,18.4
2023/5/27,38.4
2023/5/28,9.4
2023/5/29,0
2023/5/30,0
2023/5/31,0
2023/6/1,0
2023/6/2,0
2023/6/3,0
2023/6/4,0
2023/6/5,0
2023/6/6,0
2023/6/7,7.3
2023/6/8,0.5
2023/6/9,0
2023/6/10,0
2023/6/11,0
2023/6/12,0
2023/6/13,0
2023/6/14,0
2023/6/15,0
2023/6/16,0
2023/6/17,0
2023/6/18,0
2023/6/19,4.1
2023/6/20,17.6
2023/6/21,12.3
2023/6/22,5.2
2023/6/23,8.2
2023/6/24,16.3
2023/6/25,0
2023/6/26,16.3
2023/6/27,5.9
2023/6/28,0
2023/6/29,0.5
2023/6/30,0
2023/7/1,0
2023/7/2,0
2023/7/3,0
2023/7/4,4.6
2023/7/5,20.4
2023/7/6,9
2023/7/7,19.7
2023/7/8,0
2023/7/9,2.3
2023/7/10,1.6
2023/7/11,0
2023/7/12,3.8
2023/7/13,0
2023/7/14,2.3
2023/7/15,14.2
2023/7/16,0.8
2023/7/17,7.4
2023/7/18,0
2023/7/19,5.5
2023/7/20,0
2023/7/21,0
2023/7/22,1.8
2023/7/23,23.2
2023/7/24,0.8
2023/7/25,0.7
2023/7/26,0
2023/7/27,0
2023/7/28,0.6
2023/7/29,23.1
2023/7/30,13.3
2023/7/31,1.4
2023/8/1,7.8
2023/8/2,0
2023/8/3,2.2
2023/8/4,25.2
2023/8/5,0
2023/8/6,0
2023/8/7,3.5
2023/8/8,0
2023/8/9,0
2023/8/10,3.2
2023/8/11,0
2023/8/12,0
2023/8/13,4.9
2023/8/14,0.5
2023/8/15,5.1
2023/8/16,7.8
2023/8/17,0
2023/8/18,0
2023/8/19,5.3
2023/8/20,0
2023/8/21,0
2023/8/22,0
2023/8/23,0
2023/8/24,0
2023/8/25,0
2023/8/26,0
2023/8/27,61.6
2023/8/28,0
2023/8/29,0
2023/8/30,134.8
2023/8/31,7.5
2023/9/1,0
2023/9/2,0
2023/9/3,0
2023/9/4,0
2023/9/5,0
2023/9/6,0
2023/9/7,0
2023/9/8,0
2023/9/9,8.7
2023/9/10,0.9
2023/9/11,0
2023/9/12,0
2023/9/13,36.8
2023/9/14,0
2023/9/15,0
2023/9/16,0
2023/9/17,12.5
2023/9/18,0
2023/9/19,0
2023/9/20,0
2023/9/21,0
2023/9/22,116.9
2023/9/23,9.8
2023/9/24,0
2023/9/25,0
2023/9/26,0
2023/9/27,0
2023/9/28,0
2023/9/29,0
2023/9/30,0
2023/10/1,0
2023/10/2,0
2023/10/3,0
2023/10/4,0
2023/10/5,0.6
2023/10/6,0
2023/10/7,0
2023/10/8,0
2023/10/9,0
2023/10/10,0
2023/10/11,2.2
2023/10/12,11.3
2023/10/13,0
2023/10/14,6.5
2023/10/15,0
2023/10/16,0
2023/10/17,0
2023/10/18,0
2023/10/19,4.6
2023/10/20,1.9
2023/10/21,0
2023/10/22,0
2023/10/23,0
2023/10/24,0
2023/10/25,0
2023/10/26,0
2023/10/27,0
2023/10/28,0
2023/10/29,0
2023/10/30,0
2023/10/31,0
2023/11/1,0
2023/11/2,0
2023/11/3,0
2023/11/4,0
2023/11/5,0
2023/11/6,0
2023/11/7,0
2023/11/8,0
2023/11/9,0
2023/11/10,0
2023/11/11,11.3
2023/11/12,1.3
2023/11/13,0
2023/11/14,0
2023/11/15,0
2023/11/16,0
2023/11/17,0
2023/11/18,0
2023/11/19,0
2023/11/20,0
2023/11/21,4
2023/11/22,32.7
2023/11/23,0
2023/11/24,0.3
2023/11/25,2.8
2023/11/26,11.1
2023/11/27,0
2023/11/28,0
2023/11/29,0
2023/11/30,0
2023/12/1,0
2023/12/2,1.1
2023/12/3,0
2023/12/4,0
2023/12/5,0
2023/12/6,0
2023/12/7,0
2023/12/8,0
2023/12/9,5.2
2023/12/10,57.1
2023/12/11,0
2023/12/12,0
2023/12/13,0
2023/12/14,0
2023/12/15,0
2023/12/16,1.7
2023/12/17,48.3
2023/12/18,0
2023/12/19,0
2023/12/20,0
2023/12/21,0
2023/12/22,0
2023/12/23,0
2023/12/24,0
2023/12/25,0.5
2023/12/26,15.5
2023/12/27,30.4
2023/12/28,0
2023/12/29,0
2023/12/30,0
2023/12/31,0
2024/1/1,0
2024/1/2,0
2024/1/3,14.2
2024/1/4,0
2024/1/5,0
2024/1/6,2.7
2024/1/7,0
2024/1/8,0.5
2024/1/9,33.2
2024/1/10,0
2024/1/11,0
2024/1/12,1.1
2024/1/13,0
2024/1/14,0
2024/1/15,0
2024/1/16,4
2024/1/17,0
2024/1/18,0.6
2024/1/19,0
2024/1/20,0
2024/1/21,0
2024/1/22,0
2024/1/23,0
2024/1/24,0.8
2024/1/25,0
2024/1/26,1.5
2024/1/27,5.9
2024/1/28,0
2024/1/29,0
2024/1/30,0
2024/1/31,0
2024/2/1,0
2024/2/2,0
2024/2/3,0
2024/2/4,0
2024/2/5,0
2024/2/6,0
2024/2/7,0
2024/2/8,0
2024/2/9,0
2024/2/10,0
2024/2/11,7.4
2024/2/12,27.2
2024/2/13,0
2024/2/14,0
2024/2/15,0
2024/2/16,0
2024/2/17,0
2024/2/18,0
2024/2/19,0
2024/2/20,0
2024/2/21,0
2024/2/22,0
2024/2/23,14
2024/2/24,0
2024/2/25,0
2024/2/26,0
2024/2/27,0.8
2024/2/28,2.8
2024/2/29,0
2024/3/1,62.3
2024/3/2,17
2024/3/3,5.8
2024/3/4,7.1
2024/3/5,32.5
2024/3/6,18.5
2024/3/7,0
2024/3/8,0.4
2024/3/9,7
2024/3/10,0
2024/3/11,0
2024/3/12,0
2024/3/13,0
2024/3/14,0
2024/3/15,0
2024/3/16,0
2024/3/17,0
2024/3/18,0
2024/3/19,0
2024/3/20,0
2024/3/21,0
2024/3/22,41.9
2024/3/23,7.2
2024/3/24,0
2024/3/25,0
2024/3/26,0
2024/3/27,23.6
2024/3/28,27.2
2024/3/29,0
2024/3/30,0
2024/3/31,0
2024/4/1,0
2024/4/2,0
2024/4/3,10.2
2024/4/4,0
2024/4/5,0
2024/4/6,0
2024/4/7,0
2024/4/8,0
2024/4/9,0
2024/4/10,0
2024/4/11,34.7
2024/4/12,2
2024/4/13,0
2024/4/14,0
2024/4/15,0
2024/4/16,0
2024/4/17,0
2024/4/18,0
2024/4/19,2.6
2024/4/20,15.5
2024/4/21,16.6
2024/4/22,0
2024/4/23,0
2024/4/24,0
2024/4/25,0
2024/4/26,0
2024/4/27,0
2024/4/28,0
2024/4/29,0
2024/4/30,0
2024/5/1,0.5
2024/5/2,0
2024/5/3,0
2024/5/4,0
2024/5/5,0
2024/5/6,0
2024/5/7,0
2024/5/8,1.6
2024/5/9,0
2024/5/10,7
2024/5/11,0
2024/5/12,0
2024/5/13,0
2024/5/14,11.9
2024/5/15,52
2024/5/16,0
2024/5/17,3.3
2024/5/18,24.7
2024/5/19,0
2024/5/20,0
2024/5/21,0
2024/5/22,0
2024/5/23,0
2024/5/24,0.6
2024/5/25,0
2024/5/26,0
2024/5/27,0
2024/5/28,0
2024/5/29,0
2024/5/30,0
2024/5/31,0
2024/6/1,0
2024/6/2,0
2024/6/3,0
2024/6/4,0
2024/6/5,0
2024/6/6,7.5
2024/6/7,0
2024/6/8,0
2024/6/9,0.6
2024/6/10,2.2
2024/6/11,0
2024/6/12,0
2024/6/13,0
2024/6/14,0
2024/6/15,0
2024/6/16,0
2024/6/17,0
2024/6/18,0
2024/6/19,0
2024/6/20,0
2024/6/21,0
2024/6/22,0.7
2024/6/23,2.2
2024/6/24,73.1
2024/6/25,0
2024/6/26,0
2024/6/27,15.2
2024/6/28,5.3
2024/6/29,0
2024/6/30,60.7
2024/7/1,3.5
2024/7/2,0
2024/7/3,0
2024/7/4,0
2024/7/5,0
2024/7/6,0
2024/7/7,0
2024/7/8,0.7
2024/7/9,2.6
2024/7/10,2.9
2024/7/11,29.8
2024/7/12,38.2
2024/7/13,3.4
2024/7/14,3.8
2024/7/15,0
2024/7/16,0
2024/7/17,13.4
2024/7/18,15
2024/7/19,31.3
2024/7/20,1
2024/7/21,5.6
2024/7/22,5.7
2024/7/23,2.4
2024/7/24,0
2024/7/25,24.9
2024/7/26,48.9
2024/7/27,0.6
2024/7/28,0
2024/7/29,0
2024/7/30,0.7
2024/7/31,0
2024/8/1,0
2024/8/2,0.8
2024/8/3,4.1
2024/8/4,6.1
2024/8/5,2.8
2024/8/6,64.7
2024/8/7,54.5
2024/8/8,66.7
2024/8/9,40.1
2024/8/10,11.5
2024/8/11,2.9
2024/8/12,27
2024/8/13,0
2024/8/14,0
2024/8/15,0
2024/8/16,0
2024/8/17,0
2024/8/18,6.1
2024/8/19,10.1
2024/8/20,3.4
2024/8/21,0
2024/8/22,0
2024/8/23,0
2024/8/24,0
2024/8/25,0.6
2024/8/26,0
2024/8/27,0
2024/8/28,0
2024/8/29,0
2024/8/30,13.7
2024/8/31,0
2024/9/1,0
2024/9/2,5.8
2024/9/3,0
2024/9/4,0
2024/9/5,0
2024/9/6,10.6
2024/9/7,0.7
2024/9/8,0
2024/9/9,0
2024/9/10,0
2024/9/11,0
2024/9/12,36.5
2024/9/13,24.7
2024/9/14,6.5
2024/9/15,42.5
2024/9/16,121.6
2024/9/17,0
2024/9/18,5.9
2024/9/19,14.8
2024/9/20,0
2024/9/21,0
2024/9/22,0
2024/9/23,0
2024/9/24,0.5
2024/9/25,0
2024/9/26,0
2024/9/27,7.2
2024/9/28,0
2024/9/29,0
2024/9/30,0
2024/10/1,0
2024/10/2,0
2024/10/3,0
2024/10/4,0
2024/10/5,0
2024/10/6,0
2024/10/7,0
2024/10/8,0
2024/10/9,0
2024/10/10,0
2024/10/11,0
2024/10/12,0
2024/10/13,0
2024/10/14,0
2024/10/15,0
2024/10/16,0
2024/10/17,0
2024/10/18,0
2024/10/19,0
2024/10/20,0
2024/10/21,0
2024/10/22,0
2024/10/23,0
2024/10/24,0
2024/10/25,0
2024/10/26,0
2024/10/27,4.2
2024/10/28,0
2024/10/29,0
2024/10/30,0
2024/10/31,0
2024/11/1,0
2024/11/2,0
2024/11/3,0
2024/11/4,0
2024/11/5,0
2024/11/6,0
2024/11/7,0
2024/11/8,0
2024/11/9,0
2024/11/10,0
2024/11/11,1.1
2024/11/12,0
2024/11/13,0
2024/11/14,34.8
2024/11/15,0
2024/11/16,0
2024/11/17,0
2024/11/18,0
2024/11/19,0
2024/11/20,0
2024/11/21,0
2024/11/22,0
2024/11/23,0
2024/11/24,0
2024/11/25,0
2024/11/26,1
2024/11/27,0
2024/11/28,0.3
2024/11/29,0
2024/11/30,0
2024/12/1,0
2024/12/2,0
2024/12/3,0
2024/12/4,0
2024/12/5,0
2024/12/6,0
2024/12/7,0
2024/12/8,0
2024/12/9,1.6
2024/12/10,6
2024/12/11,17.4
2024/12/12,0
2024/12/13,0
2024/12/14,0
2024/12/15,0
2024/12/16,0.5
2024/12/17,0.3
2024/12/18,0.3
2024/12/19,0
2024/12/20,0
2024/12/21,0
2024/12/22,0
2024/12/23,0
2024/12/24,10.6
2024/12/25,0
2024/12/26,0
2024/12/27,0
2024/12/28,1.5
2024/12/29,6.9
2024/12/30,0
2024/12/31,0
2025/1/1,0
2025/1/2,0
2025/1/3,13.1
2025/1/4,0
2025/1/5,0
2025/1/6,2.5
2025/1/7,0
2025/1/8,0
2025/1/9,0
2025/1/10,16.8
2025/1/11,0
2025/1/12,0
2025/1/13,0
2025/1/14,0
2025/1/15,0
2025/1/16,0
2025/1/17,0
2025/1/18,11.8
2025/1/19,2
2025/1/20,0
2025/1/21,14.2
2025/1/22,0
2025/1/23,0
2025/1/24,0
2025/1/25,0
2025/1/26,1.1
2025/1/27,8.2
2025/1/28,0
2025/1/29,0
2025/1/30,0
2025/1/31,4
2025/2/1,0
2025/2/2,2.1
2025/2/3,0
2025/2/4,0
2025/2/5,0.3
2025/2/6,0.3
2025/2/7,1.5
2025/2/8,0
2025/2/9,1.5
2025/2/10,0
2025/2/11,2.6
2025/2/12,0.9
2025/2/13,6.6
2025/2/14,0
2025/2/15,2.6
2025/2/16,8
2025/2/17,0
2025/2/18,0
2025/2/19,11
2025/2/20,0
2025/2/21,0
2025/2/22,0
2025/2/23,0
2025/2/24,0
2025/2/25,0
2025/2/26,0
2025/2/27,1.3
2025/2/28,0
2025/3/1,0
2025/3/2,0
2025/3/3,0
2025/3/4,0
2025/3/5,33.9
2025/3/6,0
2025/3/7,0
2025/3/8,0
2025/3/9,0
2025/3/10,0
2025/3/11,0
2025/3/12,0
2025/3/13,0
2025/3/14,0
2025/3/15,0
2025/3/16,53.3
2025/3/17,6.5
2025/3/18,0
2025/3/19,0
2025/3/20,2
2025/3/21,0
2025/3/22,0
2025/3/23,0
2025/3/24,0
2025/3/25,0
2025/3/26,0
2025/3/27,0
2025/3/28,0
2025/3/29,0
2025/3/30,3
2025/3/31,5.4
2025/4/1,0
2025/4/2,0
2025/4/3,0
2025/4/4,0
2025/4/5,0
2025/4/6,0
2025/4/7,14
2025/4/8,0
2025/4/9,0
2025/4/10,5.9
2025/4/11,8.7
2025/4/12,0
2025/4/13,0
2025/4/14,0
2025/4/15,0
2025/4/16,0
2025/4/17,0
2025/4/18,0
2025/4/19,0
2025/4/20,0
2025/4/21,0
2025/4/22,0
2025/4/23,9.2
2025/4/24,0
2025/4/25,0
2025/4/26,0
2025/4/27,0
2025/4/28,0
2025/4/29,0
2025/4/30,0
2025/5/1,0
